"CORPORATE_IDENTIFICATION_NUMBER","DATE_OF_REGISTRATION","COMPANY_NAME","COMPANY_STATUS","COMPANY_CLASS","COMPANY_CATEGORY","AUTHORIZED_CAPITAL","PAIDUP_CAPITAL","REGISTERED_STATE","REGISTRAR_OF_COMPANIES","PRINCIPAL_BUSINESS_ACTIVITY","REGISTERED_OFFICE_ADDRESS","SUB_CATEGORY"
"U21029DD1995PTC001769","2-1-1995","FABRICO PACKERS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","10000000","6750000","Daman and Diu","RoC-Goa","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","S.NO.57/3 (1) PART A, BHENSLORE, DUNETHA, NANI DAMAN Daman and Diu INDIA 396210","Indian Non-Government Company"
"U21029DD1996PLC003450","4-20-1996","PARKSONS PACKAGING LIMITED","ACTIVE","Public","Company Limited by Shares","200000000","126783270","Daman and Diu","RoC-Goa","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","SURVEY NO. 11 & 13,RINGANWADA, NANI DAMAN, DAMAN 396 210 U.T. DAMAN 396 210 U.T. Daman and Diu INDIA 396210","Indian Non-Government Company"
"U22122DD2004PTC002731","29-07-2004","DAMAN NEWS LINE PRIVATE LIMITED","DORMANT","Private","Company Limited by Shares","500,000.00","100,000.00","Daman and Diu","RoC-Goa","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","GHELWADFALIA DABHEL DAMAN Daman and Diu INDIA 396215","Indian Non-Government Company"
"U22122DD2004PTC003566","7-29-2004","DAMAN NEWS LINE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500000","100000","Daman and Diu","RoC-Goa","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","DABHEL CHECK POST, DABHEL-NANI DAMAN, DAMAN Daman and Diu INDIA 396215","Indian Non-Government Company"
"U22219DD1994PTC001656","9-20-1994","JAMPORE PRINTERS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1600000","1600000","Daman and Diu","RoC-Goa","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","SURVEY NO.376/2 (11) , OPP; SABRI COMPLEX KACHIGAM DAMAN Daman and Diu INDIA 396210","Indian Non-Government Company"
"U23201DD2004PTC003571","6-08-2004","ABHAY PETRO MARKETING PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","1,500,000.00","100,000.00","Daman and Diu","RoC-Goa","Manufacturing (Metals & Chemicals, and products thereof)","9,VIVEK JETTY ROAD DAMAN Daman and Diu INDIA 396210","Indian Non-Government Company"
"U24110DD2011PTC004695","5-2-2011","POWERBAND INDUSTRIES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","10000000","5000000","Daman and Diu","RoC-Goa","Manufacturing (Metals & Chemicals, and products thereof)","Survey No. 354/3,4,5, Kachigam, Daman Daman and Diu INDIA 396210","Indian Non-Government Company"
"U24118DD2004PTC003392","16-02-2004","SURYA CHEM DAMAN INDIA PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","500,000.00","400,000.00","Daman and Diu","RoC-Goa","Manufacturing (Metals & Chemicals, and products thereof)","52 BHARAT INDUSTRIAL AREAVILLAGE BHIMPUR DAMAN (UT) DAMAN Daman and Diu INDIA 396210","Indian Non-Government Company"
"U24130DD2010PTC004686","9-24-2010","SAVLA PLAST PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1100000","100000","Daman and Diu","RoC-Goa","Manufacturing (Metals & Chemicals, and products thereof)","SHOP NO. 49, CENTRE POINT HOUSING CO-OPERATIVE SOCIETY,VAPI DAMAN ROAD, DABHEL, DAMAN Daman and Diu INDIA 396210","Indian Non-Government Company"
"U24132DD1996PTC002145","8-1-1996","TRANS POLYURETHANE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","85000000","35000000","Daman and Diu","RoC-Goa","Manufacturing (Metals & Chemicals, and products thereof)","23BHARAT INDUSTRIAL ESTATE BHIMPORE DAMAN Daman and Diu INDIA 396210","Indian Non-Government Company"
"U24139DD1972PTC000134","15-02-1972","GOA FOAM PRIVATE LIMITED","DORMANT","Private","Company Limited by Shares","500,000.00","500,000.00","Daman and Diu","RoC-Goa","Manufacturing (Metals & Chemicals, and products thereof)","PLOT NO 24SOMNATH INDUSTRIAL ESTATE DAMAN DAMAN Daman and Diu INDIA","Indian Non-Government Company"
"U24230DD2011PTC004692","3-9-2011","BLISS INDASI LIFESCIENCE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","21000000","18100000","Daman and Diu","RoC-Goa","Manufacturing (Metals & Chemicals, and products thereof)","PLOTS NO.72-76 SILVER INDUSTRIAL ESTATE, BHIMPORE DAMAN Daman and Diu INDIA 396210","Indian Non-Government Company"
"U24232DD1975PTC000218","4-28-1975","ANCHOR PHARMA PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","2500000","2000000","Daman and Diu","RoC-Goa","Manufacturing (Metals & Chemicals, and products thereof)","B-6 OMNIBUS INDUSTRIALDEVELOPMENT CORPORATION RINGANWADA DAMAN Daman and Diu INDIA 396210","Indian Non-Government Company"
"U24232DD1993PLC001459","22-10-1993","GARRISON PHARMA (INDIA) LIMITED","DORMANT","Public","Company Limited by Shares","20,000,000.00","19,997,210.00","Daman and Diu","RoC-Goa","Manufacturing (Metals & Chemicals, and products thereof)","2/182, VANIAWAD, NANI DAMAN DAMAN Daman and Diu INDIA 396210","Indian Non-Government Company"
"U24232DD1993PTC001384","6-29-1993","NANDLAL BANKATLAL PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","5000000","2450000","Daman and Diu","RoC-Goa","Manufacturing (Metals & Chemicals, and products thereof)","15B PRUTHVI , INDL COM , 15/2 RINGANWALA NANI DAMAN (U.T) DAMAN Daman and Diu INDIA 396210","Indian Non-Government Company"
"U24232DD1995PTC001997","12-26-1995","AGAM AND GEM LABORATORIES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500000000","10000000","Daman and Diu","RoC-Goa","Manufacturing (Metals & Chemicals, and products thereof)","PLOT NO 5DAMAN INDUSTRIAL ESTATE SOMNATH ROAD DAMAN Daman and Diu INDIA 369210","Indian Non-Government Company"
"U24232DD2011PTC004693","3-11-2011","CAPITAL PHARMACEUTICALS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","5000000","100000","Daman and Diu","RoC-Goa","Manufacturing (Metals & Chemicals, and products thereof)","400/1, DUNGRI FALIYA, KACHIGAM CHAR RASTA, KACHIGAM NANI DAMAN Daman and Diu INDIA 396210","Indian Non-Government Company"
"U24244DD2000PTC002823","3-1-2000","ORIENTAL FRAGRANCES AND FLAVOURS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","700000","700000","Daman and Diu","RoC-Goa","Manufacturing (Metals & Chemicals, and products thereof)","PLOT NO. 48 & 50NEAR FIRE STATION GDDIDC DABHEL SOMNATH DAMAN (U.T) Daman and Diu INDIA 396210","Indian Non-Government Company"
"U24246DD1992PTC001199","2-14-1992","MILAN COSMETICS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","10000000","1425000","Daman and Diu","RoC-Goa","Manufacturing (Metals & Chemicals, and products thereof)","PLOT NO. 19 & 20SUPREME INDUSTRIAL ESTATE BHIMPORE NANI DAMAN DAMAN (U.T) Daman and Diu INDIA 396210","Indian Non-Government Company"
"U24246DD1994PLC001574","4-20-1994","PREMIER COSMETICS LIMITED","ACTIVE","Public","Company Limited by Shares","2500000","1000000","Daman and Diu","RoC-Goa","Manufacturing (Metals & Chemicals, and products thereof)","8-9-10, MAHAVIR INDUSTRIAL ESTATE DABHEL DAMAN Daman and Diu INDIA","Indian Non-Government Company"
"U24246DD1999PTC002661","22-02-1999","YASH COSMETICS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","500,000.00","2,000.00","Daman and Diu","RoC-Goa","Manufacturing (Metals & Chemicals, and products thereof)","10-A GREEN PARKCOLLEGE ROAD DUNETHA NAKA NANI DAMAN DAMAN (U T) Daman and Diu INDIA 396210","Indian Non-Government Company"
"U24246DD2003PTC003234","5-20-2003","HEALTH AND BEAUTY CARE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","5000000","1000000","Daman and Diu","RoC-Goa","Manufacturing (Metals & Chemicals, and products thereof)","SR NO 168/ 31 32 & 42DABHEL INDUSTRIAL ESTATE DABHEL DAMAN UT Daman and Diu INDIA 396210","Indian Non-Government Company"
"U24246DD2014PTC004744","1-28-2014","COSMINOVA COSMETICS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100000","100000","Daman and Diu","RoC-Goa","Manufacturing (Metals & Chemicals, and products thereof)","RINGANWADAKACHIGAM ROAD DAMAN DAMAN Daman and Diu INDIA 396210","Indian Non-Government Company"
"U24293DD2004PTC003383","2-6-2004","CHIRAG PETROCHEMICALS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1000000","100000","Daman and Diu","RoC-Goa","Manufacturing (Metals & Chemicals, and products thereof)","PLOT NO 79PANCHAL UDYOG NAGAR BHIMPORE DAMAN NANI DAMAN Daman and Diu INDIA 396210","Indian Non-Government Company"
"U24299DD1989PTC000975","30-05-1989","EVEREST MULTI OXIDES PRIVAT LIMITED","STRIKE OFF","Private","Company Limited by Shares","2,500,000.00","400","Daman and Diu","RoC-Goa","Manufacturing (Metals & Chemicals, and products thereof)","27 DAMAN VAPI ROADOPP SAGAR SAMRAT KHARIWAD DAMAN Daman and Diu INDIA","Indian Non-Government Company"
"U24346DD1994PTC001547","3-17-1994","NILGIRI HERBALS AND AGRO INDUSTRIES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","13000000","13000000","Daman and Diu","RoC-Goa",NA,"SURVEY NO.9/3 VILLAGE DABHELVAPI DAMAN MAIN ROAD DAMAN UNION TERRITORY Daman and Diu INDIA","Indian Non-Government Company"
"U25114DD1993PTC001437","9-27-1993","TRIDENT RUBBER PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1000000","1000000","Daman and Diu","RoC-Goa","Manufacturing (Metals & Chemicals, and products thereof)","768/2 SOMNATH ROADDAMAN DAMAN U T OF DAMAN & DIU Daman and Diu INDIA 396210","Indian Non-Government Company"
"U25200DD1999PTC004710","3-4-1999","NOVEX POLY FILMS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1000000","510000","Daman and Diu","RoC-Goa","Manufacturing (Metals & Chemicals, and products thereof)","1st FLOOR, PLOT NO.21, MODERN INDUSTRIAL ESTATE, KACHIGAM DAMAN Daman and Diu INDIA 396120","Indian Non-Government Company"
"U25200DD2008PTC004662","5-30-2008","RAJ MULTIPLAST PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500000","100000","Daman and Diu","RoC-Goa","Manufacturing (Metals & Chemicals, and products thereof)","SURVEY NO.653/1, GALA NO.5,6 AND 7, MAHAVIR INDUSTRIAL ESTATE,KACHIGAM ROAD, SOMNATH, NANI DAMAN Daman and Diu INDIA 396210","Indian Non-Government Company"
"U25200DD2009PLC004671","5-13-2009","SCHOELLER ALLIBERT TIME MATERIALS HANDLING SOLUTIONS LIMITED","ACTIVE","Public","Company Limited by Shares","50000000","48812230","Daman and Diu","RoC-Goa","Manufacturing (Metals & Chemicals, and products thereof)","213,SABARI , KACHIGAM DAMAN Daman and Diu INDIA 396210","Indian Non-Government Company"
"U25201DD1996PTC002124","6-20-1996","KETAN PLASTIC INDUSTRIES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","10000000","9625200","Daman and Diu","RoC-Goa","Manufacturing (Metals & Chemicals, and products thereof)","SURVEY NO 363(1)(13)SHREE GANESH INDUSTRIAL ESTATE KACHIGAON DAMAN Daman and Diu INDIA 396210","Indian Non-Government Company"
"U25202DD1997PTC002368","6-26-1997","BLOOM INDUSTRIAL PLASTICS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500000","100000","Daman and Diu","RoC-Goa","Manufacturing (Metals & Chemicals, and products thereof)","BHARAT INDUSTRIAL ESTATE, PLOT NO. 94, BHIMPORE DAMAN DAMAN & DIU Daman and Diu INDIA 396210","Indian Non-Government Company"
"U25202DD2013PTC004717","5-6-2013","ALLIED PROPACK PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","15000000","11200000","Daman and Diu","RoC-Goa","Manufacturing (Metals & Chemicals, and products thereof)","Plot No. 10, Survey No. 361, Shree Ganesh Industrial Estate, Kachigam, Daman, Daman Daman and Diu INDIA 396210","Indian Non-Government Company"
"U25207DD1979PTC000380","6-11-1979","TAURUS PRINTS PRIVATE LIMITED","DORMANT","Private","Company Limited by Shares","2,000,000.00","902,200.00","Daman and Diu","RoC-Goa","Manufacturing (Metals & Chemicals, and products thereof)","A 1/7DAMAN INDUSTRIAL ESTATE SOMNATH ROAD DAMAN Daman and Diu INDIA 396210","Indian Non-Government Company"
"U25207DD1989PTC001012","12-14-1989","DIVINE POLY PLASTICS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1500000","1500000","Daman and Diu","RoC-Goa","Manufacturing (Metals & Chemicals, and products thereof)","SR.NO.656 PLOT NO 13B &14BSOMNATH KACHIGAM ROAD DABHEL DAMAN U/T Daman and Diu INDIA 396210","Indian Non-Government Company"
"U25207DD1992PTC001251","7-8-1992","CELLO HOUSEHOLD APPLIANCES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","8000000","8000000","Daman and Diu","RoC-Goa","Manufacturing (Metals & Chemicals, and products thereof)","Plot No. 685/686/687 Somnath Road, Dabhel Daman Daman and Diu INDIA 396210","Indian Non-Government Company"
"U25207DD1992PTC001303","12-1-1992","VEEPLAST HOUSEWARE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","2500000","2400000","Daman and Diu","RoC-Goa","Manufacturing (Metals & Chemicals, and products thereof)","SURVEY NO. 655/IDABHEL VILLAGE, NANIDAMAN, DAMAN- Daman and Diu INDIA 396210","Indian Non-Government Company"
"U25207DD1992PTC001304","12-1-1992","NISSAN THERMOWARE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","2000000","2000000","Daman and Diu","RoC-Goa","Manufacturing (Metals & Chemicals, and products thereof)","NISSAN HOUSESURVEY NO 378/2-B KACHIGAM NANI DAMAN DAMAN Daman and Diu INDIA 396210","Indian Non-Government Company"
"U25209DD1981PLC002490","12-18-1981","UNIMIN INDIA LIMITED","ACTIVE","Public","Company Limited by Shares","400100000","201751720","Daman and Diu","RoC-Goa","Manufacturing (Metals & Chemicals, and products thereof)","VILLAGE KADAYADAMAN INDL ESTATE NANI DAMAN DAMAN U.T. Daman and Diu INDIA 396210","Indian Non-Government Company"
"U25209DD1986PTC001062","10-10-1986","TRIPLAST (B0MBAY) PRIVATE LIMITED","DORMANT","Private","Company Limited by Shares","2,000,000.00","2,000,000.00","Daman and Diu","RoC-Goa","Manufacturing (Metals & Chemicals, and products thereof)","SURVEY NO.57/3(8), PLOT NO.17KASHRICHAND WADI BHENSROL, NANI DAMAN,DAMAN. Daman and Diu INDIA","Indian Non-Government Company"
"U25209DD1988PTC000910","5-10-1988","MONA PLAST PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","500,000.00","3,000.00","Daman and Diu","RoC-Goa","Manufacturing (Metals & Chemicals, and products thereof)","A-2/33SOMNATH INDUSTRIAL ESTATE DAMAN DAMAN (U.T.) Daman and Diu INDIA 396210","Indian Non-Government Company"
"U25209DD1988PTC000926","22-11-1988","FINE PLAST INDUSTRIES PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","15,000,000.00","12,000,000.00","Daman and Diu","RoC-Goa","Manufacturing (Metals & Chemicals, and products thereof)","NATIONAL HOUSESOMNATH DABHEL DAMAN Daman and Diu INDIA 396210","Indian Non-Government Company"
"U25209DD1988PTC001449","8-3-1988","KOSMOS C0-EXTRUSIONS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","5000000","3000000","Daman and Diu","RoC-Goa","Manufacturing (Metals & Chemicals, and products thereof)","25, SOMNATH CO.OP.IND.SOCIETYLTD, SOMNATH ROAD DABHEL, DAMAN 396 210. Daman and Diu INDIA","Indian Non-Government Company"
"U25209DD1991PTC001277","1-21-1991","CELLO INTERNATIONAL PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","40000000","20000000","Daman and Diu","RoC-Goa","Manufacturing (Metals & Chemicals, and products thereof)","PLOT NO.720/5,SOMNATH ROAD,DHABEL, DAMAN Daman and Diu INDIA","Indian Non-Government Company"
"U25209DD1992PTC001310","12-28-1992","ALLIED GLOBAL PLASTICS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1500000","1500000","Daman and Diu","RoC-Goa","Manufacturing (Metals & Chemicals, and products thereof)","SURVEY NO. 361 PLOT NO. 9SHREE GANESH IND ESTATE KACHI GAON, DAMAN Daman and Diu INDIA 396210","Indian Non-Government Company"
"U25209DD1994PLC001633","7-27-1994","STALLION BREWERIES LIMITED","ACTIVE","Public","Company Limited by Shares","50000000","657000","Daman and Diu","RoC-Goa","Manufacturing (Metals & Chemicals, and products thereof)","BHARAT PIPES COMPOUND AIRPORTROAD NANI DAMAN DAMAN (U.T.) DAMAN Daman and Diu INDIA 396210","Indian Non-Government Company"
"U25209DD1995PLC001763","27-01-1995","FUSION BHARAT LIMITED","STRIKE OFF","Public","Company Limited by Shares","10,000,000.00","58,000.00","Daman and Diu","RoC-Goa","Manufacturing (Metals & Chemicals, and products thereof)","BHARAT PIPES COMPOUNDAIRPORT ROAD NANI DAMAN DAMAN Daman and Diu INDIA 396210","Indian Non-Government Company"
"U25209DD1997PTC002488","12-15-1997","PRINCE MULTIPLAST PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","150000000","92017550","Daman and Diu","RoC-Goa","Manufacturing (Metals & Chemicals, and products thereof)","PLOT NO. 668/10(2)SOMNATH KACHIGAM ROAD VILLAGE DABHEL NANI DAMAN Daman and Diu INDIA 396210","Indian Non-Government Company"
"U25209DD1998PTC001125","6-26-1998","BHAVANA PLASTICS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","2500000","1302000","Daman and Diu","RoC-Goa","Manufacturing (Metals & Chemicals, and products thereof)","PLOT NO. 3, SURVEY NO. 7/1(3)GALI NO-2,VAPI DAMAN ROAD DABHEL NANI DAMAN DAMAN Daman and Diu INDIA 396210","Indian Non-Government Company"
"U25209DD1999PTC002782","12-21-1999","PRINCE CONTAINERS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","30000000","30000000","Daman and Diu","RoC-Goa","Manufacturing (Metals & Chemicals, and products thereof)","PLOT NO 668/10(2) SOMNATHKACHIGAM ROAD NEAR DABHEL SUB-STATION NANI DAMAN DAMAN Daman and Diu INDIA 396210","Indian Non-Government Company"
"U25209DD2000PTC002790","1-12-2000","PRINCE PLASTICS INDIA PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","50000000","200000","Daman and Diu","RoC-Goa","Manufacturing (Metals & Chemicals, and products thereof)","21/4 KACHIGAM ROADVILLAGE RINGANWADA NANI DAMAN DAMAN Daman and Diu INDIA 396210","Indian Non-Government Company"
"U25209DD2003PTC003271","8-7-2003","GNXT TECHNOPLAST PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","5000000","100000","Daman and Diu","RoC-Goa","Manufacturing (Metals & Chemicals, and products thereof)","205, SABARI APARTMENT, 2ND FLOOR, BLDG NO.1 SURVEY NO. 387, DUNGR FALIO, KACHIGAM, DAMAN Daman and Diu INDIA 396210","Indian Non-Government Company"
"U25209DD2008PTC004669","4-1-2008","CELLO TIPS AND PENS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","16666670","16666670","Daman and Diu","RoC-Goa","Manufacturing (Metals & Chemicals, and products thereof)","PLOT NO.711/1,2,3,4 SOMNATH ROAD, DABHEL DAMAN Daman and Diu INDIA 396210","Indian Non-Government Company"
"U25209DD2012PTC004714","11-19-2012","MVS MANUFACTURING PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","103000","100000","Daman and Diu","RoC-Goa","Manufacturing (Metals & Chemicals, and products thereof)","DIAMOND INDUSTRIAL ESTATE PLOT NO. 205/1,6,8 DABHEL ATIYAWAD NANI DAMAN Daman and Diu INDIA 396210","Indian Non-Government Company"
"U26103DD1998PTC002530","24-02-1998","SIPRA REMEDIES PRIVATE LIMITED","UNDER LIQUIDATION","Private","Company Limited by Shares","35,000,000.00","30,725,000.00","Daman and Diu","RoC-Goa","Manufacturing (Metals & Chemicals, and products thereof)","PLOT NO 688/4 , SIDDHIVINAYAK IND ESTATE SOMNATH ROAD , DAMAN (U.T) Daman and Diu INDIA 396210","Indian Non-Government Company"
"U26104DD1996PTC002023","2-02-1996","DAMAN CHEMI PLANT EQUIPMENTS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","2,500,000.00","100,000.00","Daman and Diu","RoC-Goa","Manufacturing (Metals & Chemicals, and products thereof)","78/1 DAMAN INDUSTRIAL ESTATEVILLAGE KADAIYA NANI DAMAN DAMAN (U.T.) Daman and Diu INDIA 396210","Indian Non-Government Company"
"U26931DD1993PTC001315","1-5-1993","KOSMOS GRANITE AND EXPORTS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1500000","1075000","Daman and Diu","RoC-Goa","Manufacturing (Metals & Chemicals, and products thereof)","SURVEY NO.361(8)SHREE GANESH IND. ESTATE KANCHIGAM DAMAN Daman and Diu INDIA 396210","Indian Non-Government Company"
"U27101DD2002PTC003086","3-28-2002","AVNISH METAL EXTRUSION PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","2000000","100000","Daman and Diu","RoC-Goa","Manufacturing (Metals & Chemicals, and products thereof)","482/4 PLOT NO 14BEHIND DABHEL CHECK POST DABHEL DAMAN UT Daman and Diu INDIA 396210","Indian Non-Government Company"
"U27109DD1982PTC000496","10-08-1982","STEEL MECH (GOA) PRIVATE LIMITED","UNDER PROCESS OF STRIKING OFF","Private","Company Limited by Shares","100,000.00",NA,"Daman and Diu","RoC-Goa","Manufacturing (Metals & Chemicals, and products thereof)","A 3/6DAMAN INDUSTRIAL ESTATE SOMNATH ROAD DAMAN Daman and Diu INDIA 396210","Indian Non-Government Company"
"U27201DD2009PTC004670","2-23-2009","RELICAB CABLE MANUFACTURING PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","10000000","10000000","Daman and Diu","RoC-Goa","Manufacturing (Metals & Chemicals, and products thereof)","57/1,(4-B) BENSLORE INDUSTRIAL ESTATE DUNETHA, DAMAN - 396210 (U. T ) DAMAN Daman and Diu INDIA 392610","Indian Non-Government Company"
"U27310DD2011PLC004696","6-24-2011","KARNAWAT METAL INDUSTRIES LIMITED","ACTIVE","Public","Company Limited by Shares","10000000","500000","Daman and Diu","RoC-Goa","Manufacturing (Metals & Chemicals, and products thereof)","105, PUSHPANJALI APPARTMENT, SAI KRUPA SOCIETY NO.4, AIRPORT ROAD NANI DAMAN Daman and Diu INDIA 396210","Indian Non-Government Company"
"U28111DD1994PTC001689","11-1-1994","DYNASTY PLASTICS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","5000000","3414000","Daman and Diu","RoC-Goa","Manufacturing (Metals & Chemicals, and products thereof)","BHARAT INDUSTRIAL ESTATE,PLOT NO.21, BHIMPORE, DAMAN (U.T.) Daman and Diu INDIA 396210","Indian Non-Government Company"
"U28122DD1997PTC002426","8-27-1997","KRUNISH ENGINEERS AND FABRICATORS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500000","440030","Daman and Diu","RoC-Goa","Manufacturing (Metals & Chemicals, and products thereof)","PLOT NO 135/136PANCHAL INDUSTRIAL ESTATE BHIMPORE DAMAN Daman and Diu INDIA 396210","Indian Non-Government Company"
"U28129DD1999PTC004697","4-29-1999","BHAGWAN PACKAGING INDUSTRIES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","2000000","1686300","Daman and Diu","RoC-Goa","Manufacturing (Metals & Chemicals, and products thereof)","Survey No. 203, Plot No. 3, Panchal Udyog Nagar, Bhimpore, Daman Daman and Diu INDIA 396210","Indian Non-Government Company"
"U29191DD1982PTC000477","20-03-1982","TECHMEN INDUSTRIES PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","100,000.00","100,000.00","Daman and Diu","RoC-Goa","Manufacturing (Machinery & Equipments)","PLOT NO 371/1/(1) B-1041ST FLOOR NUPUR INDUSTRIAL ESTATE KACHIGAM ROAD DAMAN (UT) Daman and Diu INDIA 396210","Indian Non-Government Company"
"U31101DD1995PTC001793","2-03-1995","POWER PROJECTS (INDIA) PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","500,000.00","200","Daman and Diu","RoC-Goa","Manufacturing (Machinery & Equipments)","SAINATH SAW MILL COMPOUNDKHARI WADI DAMAN VAPI MAIN ROAD NANI DAMAN Daman and Diu INDIA 396210","Indian Non-Government Company"
"U31200DD1987PTC000990","12-9-1987","VASPAN TEXTURISERS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","2000000","1995000","Daman and Diu","RoC-Goa","Manufacturing (Machinery & Equipments)","PLOT NO 38, DABHEL IND CO-OP SOC LTD DABHEL NANI DAMAN Daman and Diu INDIA 396210","Indian Non-Government Company"
"U31200DD1988PTC000860","9-09-1988","SUPRAPTI PACKAGING PRIVATE LIMITED","UNDER PROCESS OF STRIKING OFF","Private","Company Limited by Shares","1,000,000.00",NA,"Daman and Diu","RoC-Goa","Manufacturing (Machinery & Equipments)","A-3/18, DAMAN INDUSTRIALESTATE, SOMNATH ROAD DAMAN 396 210 396 210 Daman and Diu INDIA","Indian Non-Government Company"
"U31200DD1988PTC000919","10-31-1988","MANSI PLASTICS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1000000","996700","Daman and Diu","RoC-Goa","Manufacturing (Machinery & Equipments)","A-2/25, GDDIDC, SOMNATH ROAD,DAMAN - 396210 DABHEL, (U.T) OF DAMAN. (U.T) OF DAMAN. Daman and Diu INDIA","Indian Non-Government Company"
"U31200DD1989PLC003122","8-10-1989","BLOSSOM INDUSTRIES LIMITED","ACTIVE","Public","Company Limited by Shares","150000000","110675100","Daman and Diu","RoC-Goa","Manufacturing (Machinery & Equipments)","VILLAGE JANI VANKAD,NANI DAMAN 396 210 (U.T.) NANI DAMAN 396 210 (U.T.) Daman and Diu INDIA","Indian Non-Government Company"
"U31200DD1989PTC001007","24-11-1989","GHOOM TEX (INDIA) PRIVATE LIMITED","AMALGAMATED","Private","Company Limited by Shares","7,500,000.00",NA,"Daman and Diu","RoC-Goa","Manufacturing (Machinery & Equipments)","24/1-A, RINGANWADA, KACHIGAMROAD, DAMAN. ROAD, DAMAN. Daman and Diu INDIA","Indian Non-Government Company"
"U31200DD1993PTC001892","3-19-1993","BHARAT RESINS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","70000000","9031000","Daman and Diu","RoC-Goa","Manufacturing (Machinery & Equipments)","PLOT NO 168/43-44-45,DABHEL INDUSTRIAL CO.OP.SOC. LIMITED, DABHEL, DAMAN Daman and Diu INDIA 396210","Indian Non-Government Company"
"U31200DD1994PTC001893","7-06-1994","MGM METALLISERS PRIVATE LIMITED","AMALGAMATED","Private","Company Limited by Shares","20,000,000.00","18,138,910.00","Daman and Diu","RoC-Goa","Manufacturing (Machinery & Equipments)","PLOT NO 47DABHEL INDUSTRIAL COOP SOC DABHELI DAMAN DAMAN & DIU Daman and Diu INDIA 396210","Indian Non-Government Company"
