"CORPORATE_IDENTIFICATION_NUMBER","DATE_OF_REGISTRATION","COMPANY_NAME","COMPANY_STATUS","COMPANY_CLASS","COMPANY_CATEGORY","AUTHORIZED_CAPITAL","PAIDUP_CAPITAL","REGISTERED_STATE","REGISTRAR_OF_COMPANIES","PRINCIPAL_BUSINESS_ACTIVITY","REGISTERED_OFFICE_ADDRESS","SUB_CATEGORY"
"U14200AR2011PTC008337","4-08-2011","ARUNACHAL COMMERCIAL INDUSTRIES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","10,000,000.00","200,000.00","Arunachal Pradesh","RoC-Shillong","Mining & Quarrying","TARAJULI VILLAGE BANDERDEWA Arunachal Pradesh INDIA 791122","Indian Non-Government Company"
"U14200AR2011PTC008348","22-12-2011","CHANGLANG MINERALS & COKE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","10,000,000.00","200,000.00","Arunachal Pradesh","RoC-Shillong","Mining & Quarrying","C/o Tosam Iongri, Vill - New Khamdhu Jairampur Jairampur Arunachal Pradesh INDIA 792121","Indian Non-Government Company"
"U15111AR2003PTC007270","24-11-2003","EASTERN DISTRIBUTORS PRIVATE LIMITED","UNDER PROCESS OF STRIKING OFF","Private","Company Limited by Shares","5,000,000.00","2,771,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Food stuffs)","BARAPANIPAPUMPARE NAHARLAGUN Arunachal Pradesh INDIA","Indian Non-Government Company"
"U15132AR2003PTC007286","19-12-2003","KAMLANG FOOD PROCESSING PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","500,000.00","500,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Food stuffs)","GRACE COMPLEXVIP ROAD NITI VIHAR T T MARG ITANAGAR Arunachal Pradesh INDIA","Indian Non-Government Company"
"U15135AR2010PTC008290","12-01-2010","SAAYA FOODS AND BEVERAGES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","920,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Food stuffs)","Village Lathao Lohit Arunachal Pradesh INDIA 792103","Indian Non-Government Company"
"U15137AR2005PTC007803","30-06-2005","PINE VALLEY FRUIT CANNING PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","15,000,000.00","15,000,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Food stuffs)","VIVEK BUILDINGVIVEK VIHAR ARUNACHAL PRADESH ITANAGAR Arunachal Pradesh INDIA","Indian Non-Government Company"
"U15143AR2001PTC006477","3-04-2001","MOUNT VALLEY FOODS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","5,000,000.00","4,847,600.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Food stuffs)","P.O. BORDUMSA CHANGLANG Arunachal Pradesh INDIA 792058","Indian Non-Government Company"
"U15311AR1986PTC002577","25-08-1986","ARUNACHAL FLOUR MILLS PVT LTD","STRIKE OFF","Private","Company Limited by Shares","2,500,000.00",NA,"Arunachal Pradesh","RoC-Shillong","Manufacturing (Food stuffs)","itanagar itanagar arunachal pradesh Arunachal Pradesh INDIA","Indian Non-Government Company"
"U15311AR1989PTC003372","28-11-1989","CAMANG FLOUR MILLS PVT. LTD.","STRIKE OFF","Private","Company Limited by Shares","500,000.00",NA,"Arunachal Pradesh","RoC-Shillong","Manufacturing (Food stuffs)","ZERO TINALI DT.LOWER SUBANSIRI ITANAGAR Arunachal Pradesh INDIA","Indian Non-Government Company"
"U15314AR1982SGC001942","10-05-1982","ARUNACHAL HORTICULTURAL PROCESSING INDUSTRIES LTD","UNDER PROCESS OF STRIKING OFF","Public","Company Limited by Shares","3,000,000.00","1,881,600.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Food stuffs)","C SECTOR ITANAGAR Arunachal Pradesh INDIA","State Government Company"
"U15321AR1980PTC001852","25-11-1980","TIRUPATI OIL AND STARCH MILLS PVT.LTD.","STRIKE OFF","Private","Company Limited by Shares","1,500,000.00",NA,"Arunachal Pradesh","RoC-Shillong","Manufacturing (Food stuffs)","P.O. BOLUNG ROING Arunachal Pradesh INDIA","Indian Non-Government Company"
"U15412AR1986PTC002534","28-05-1986","TRIZINO CHEMICALS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","500,000.00","4,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Food stuffs)","P O & P S NAFRA DT WESTKAMENG ARUNACHAL PRADESH Arunachal Pradesh INDIA","Indian Non-Government Company"
"U15412AR1996PTC004918","9-12-1996","THANGA BISCUITS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","3,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Food stuffs)","KHARSANGCHANGLANG ARUNACHAL PRADESH Arunachal Pradesh INDIA","Indian Non-Government Company"
"U15419AR1995PTC004419","6-04-1995","FRIENDS DISTRIBUTORS PVT LTD","STRIKE OFF","Private","Company Limited by Shares","2,000,000.00","3,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Food stuffs)","GANGA MARKETITANAGAR DIST PAPUMPARE ARUNACHAL PRADESH Arunachal Pradesh INDIA","Indian Non-Government Company"
"U15429AR1991PTC003639","30-12-1991","ABOTANI SUGAR MILLS PVT LTD","STRIKE OFF","Private","Company Limited by Shares","5,000,000.00","4,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Food stuffs)","VILLAGE KAMBAPOST KAMBA ALONG DISTRICT WSIANG ARUNACHAL PRADESH Arunachal Pradesh INDIA","Indian Non-Government Company"
"U15490AR2010PTC008307","11-06-2010","STILLWELL FOOD PROCESSORS PRIVATE LIMITED","UNDER PROCESS OF STRIKING OFF","Private","Company Limited by Shares","1,000,000.00","250,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Food stuffs)","E-40, EDUCATION COLONY P.O. JAIRAMPUR CHANGLANG Arunachal Pradesh INDIA 792123","Indian Non-Government Company"
"U15491AR1993PTC003874","11-03-1993","TAFRAGAM TEA CO PVT LTD","ACTIVE","Private","Company Limited by Shares","500,000.00","400,200.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Food stuffs)","TAFRAGAM SAW MILLGUNANAGAR CHOWKHAM LOHIT ARUNACHA PRADESH Arunachal Pradesh INDIA 792104","Indian Non-Government Company"
"U15491AR1993PTC003877","23-03-1993","IDULI TEA COMPANY PVT LTD","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","1,000,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Food stuffs)","VILL IDULIROING ARUNACHA PRADESH Arunachal Pradesh INDIA 792110","Indian Non-Government Company"
"U15491AR1994PTC004063","20-01-1994","RANGKATTU TEA CO PVT LTD","ACTIVE","Private","Company Limited by Shares","9,000,000.00","8,900,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Food stuffs)","VILL-RANGKATTU CHANGLANG Arunachal Pradesh INDIA 792102","Indian Non-Government Company"
"U15491AR1997PTC005203","29-09-1997","HOPAK TEA COMPANY PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","2,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Food stuffs)","SULONGTOLATHAO LOHIT ARUNACHAL PRADESH Arunachal Pradesh INDIA","Indian Non-Government Company"
"U15491AR1997PTC005205","29-09-1997","TAI TEA COMPANY PVT LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","316,500.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Food stuffs)","NAMSAI DIST- LOHIT LOHIT Arunachal Pradesh INDIA 792103","Indian Non-Government Company"
"U15492AR2011PTC008346","21-12-2011","RANKAH TEA COMPANY PRIVATE LIMITED","UNDER PROCESS OF STRIKING OFF","Private","Company Limited by Shares","1,000,000.00","150,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Food stuffs)","NONGTHAM VILLAGE P.O. KHARSANG CHANGLANG Arunachal Pradesh INDIA 792122","Indian Non-Government Company"
"U15511AR2000PTC006000","13-01-2000","UNITED BROTHERS DISTILLERIES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","7,500,000.00","6,093,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Food stuffs)","A SECTOR NAHARLAGUN ARUNACHAL PRADESH Arunachal Pradesh INDIA 791110","Indian Non-Government Company"
"U15511AR2000PTC006276","21-08-2000","ARUNACHAL DISTILLERY & BOTTLING PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","5,500,000.00","5,350,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Food stuffs)","DEOMALI TIRAP Arunachal Pradesh INDIA","Indian Non-Government Company"
"U15511AR2000PTC006339","23-10-2000","OLIMA DISTILLIERIES PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","200,000.00","20,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Food stuffs)","NYOKUM LAPANGITANAGAR ARUNACHAL PRADESH Arunachal Pradesh INDIA","Indian Non-Government Company"
"U15511AR2000PTC006378","20-12-2000","MTM WINES AND BOTTLERS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","5,000,000.00","4,886,100.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Food stuffs)","TIPI INDUSTRIAL ESTATE, BHALUKPONG BHALUKPONG Arunachal Pradesh INDIA 790114","Indian Non-Government Company"
"U15511AR2001PTC006474","30-03-2001","DONG BREWERIES PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","240,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Food stuffs)","BANDERWAITANAGAR ARUNACHAL PRADESH Arunachal Pradesh INDIA","Indian Non-Government Company"
"U15511AR2001PTC006608","30-08-2001","EASTERN HIMALAYA BREWERIES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","200,000,000.00","152,400,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Food stuffs)","T SECTOR ITANAGAR Arunachal Pradesh INDIA 791111","Indian Non-Government Company"
"U15520AR1982PTC001979","29-10-1982","ARUNACHAL ENTERPRISES PVT LTD","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","3,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Food stuffs)","DEOMALITIRAP ARUNACHAL PRADESH Arunachal Pradesh INDIA","Indian Non-Government Company"
"U15520AR2000PTC006097","27-03-2000","FRONTIER DISTILLERY P LTD","ACTIVE","Private","Company Limited by Shares","5,000,000.00","4,999,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Food stuffs)","A-SECTOR,NAHARLAGUN PAPUM PARE NAHARLAGUN Arunachal Pradesh INDIA 791110","Indian Non-Government Company"
"U15531AR1996PTC004899","7-11-1996","ARUNACHAL BREWERIES PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","2,500,000.00","40,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Food stuffs)","C SECTORNAHARLAGUN NAHARLAGUN ARUNACHAL PRADESH Arunachal Pradesh INDIA 791110","Indian Non-Government Company"
"U15531AR2013PTC008392","5-06-2013","NEFA BREWERIES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","125,000,000.00","52,950,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Food stuffs)","A-Sector, Naharlagun PAPUM PARE Arunachal Pradesh INDIA 791110","Indian Non-Government Company"
"U15533AR1998PTC005533","16-09-1998","KAMENG TOURS AND TRAVELS PVT LTD","STRIKE OFF","Private","Company Limited by Shares","1,050,000.00","900,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Food stuffs)","E SECTOR ITANAGAR DIST PAPUMPARE ARUNACHAL PRADESH Arunachal Pradesh INDIA 791111","Indian Non-Government Company"
"U15541AR2013PTC008397","30-08-2013","KIMIN BREWERIES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","5,000,000.00","1,200,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Food stuffs)","A - SECTOR, LEGI COMPLEX, NLG NAHARLAGUN Arunachal Pradesh INDIA 791110","Indian Non-Government Company"
"U15543AR1995PTC004607","9-11-1995","HIMALAYAN MINERAL INDUSTRIES INTERNATIONAL PVT LTD","DORMANT","Private","Company Limited by Shares","10,000,000.00","100,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Food stuffs)","GUMINNAGAR, ALONG Arunachal Pradesh INDIA 791101","Indian Non-Government Company"
"U16003AR2000PTC006209","12-06-2000","SUNSHINE FRAGRANCES PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","100,000.00","30,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Food stuffs)","NAMSAILOHIT ARUNACHAL PRADESH Arunachal Pradesh INDIA","Indian Non-Government Company"
"U16009AR1991PTC003579","5-08-1991","ARUNACHAL TOBACCO CO PVT LTD","STRIKE OFF","Private","Company Limited by Shares","2,500,000.00","2,125,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Food stuffs)","20 21 INDUSTRIAL ESTATENAHARLAGUN ITANAGAR ITANAGAR ARUNACHAL PRADESH Arunachal Pradesh INDIA 791110","Indian Non-Government Company"
"U18101AR1993PTC003906","10-05-1993","WANGHAM ENTERPRISES PVT LTD","STRIKE OFF","Private","Company Limited by Shares","2,500,000.00","200","Arunachal Pradesh","RoC-Shillong","Manufacturing (Textiles)","KANUBARITIRAP ARUNACHAL PRADESH Arunachal Pradesh INDIA","Indian Non-Government Company"
"U18101AR2009PLC008280","24-06-2009","SITO HANDLOOM TEXTILE AND HANDICRAFT LIMITED","STRIKE OFF","Public","Company Limited by Shares","1,000,000.00","500,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Textiles)","MURI BUILDING, 1ST FLOOR NIRJULI Arunachal Pradesh INDIA 791109","Indian Non-Government Company"
"U20101AR1975PLC001623","10-06-1975","JSVM PLYWOOD INDUSTRIES LIMITED","ACTIVE","Public","Company Limited by Shares","20,000,000.00","16,935,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Wood Products)","17TH MILE, STILWELL ROAD, JAIRAMPUR Arunachal Pradesh INDIA 792121","Indian Non-Government Company"
"U20101AR1977PLC001708","31-05-1977","ARUNACHAL FOREST PRODUCTS LIMITED","STRIKE OFF","Public","Company Limited by Shares","30,000,000.00","2,400,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Wood Products)","KHARSANG NAMCHIK CHANGLANG Arunachal Pradesh INDIA","Indian Non-Government Company"
"U20101AR1977PTC001711","29-06-1977","TIRAP VENEER & SAW MILLS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","21,500,000.00","1,250,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Wood Products)","P.O. MIAO DIST CHANGLANG TIRAP Arunachal Pradesh INDIA 792122","Indian Non-Government Company"
"U20101AR1977PTC001718","4-08-1977","WANCHOO VANEER AND SAW MILLS PVT LTD","STRIKE OFF","Private","Company Limited by Shares","400,000.00","360,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Wood Products)","NAKFANKANUBARI TIRAP ARUNACHAL PRADESH Arunachal Pradesh INDIA","Indian Non-Government Company"
"U20101AR1979PTC001794","18-10-1979","CHOWKHAM SAW & VENEER MILLS PVT LTD","ACTIVE","Private","Company Limited by Shares","3,000,000.00","2,480,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Wood Products)","CHOWKHAM Arunachal Pradesh INDIA","Indian Non-Government Company"
"U20101AR1980PTC001854","26-11-1980","ARUNACHAL WOOD BASED AND CHEMICALS INDUSTRIES PVT LTD","ACTIVE","Private","Company Limited by Shares","10,000,000.00","2,135,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Wood Products)","JAIRAMPUR JAIRAMPUR Arunachal Pradesh INDIA","Indian Non-Government Company"
"U20101AR1981PTC001911","27-11-1981","DIYUN WOOD PRODUCTS PVT LTD","ACTIVE","Private","Company Limited by Shares","9,500,000.00","7,566,200.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Wood Products)","C/O TAFRAGAM SAW MILL GUNANAGAR INDUSTRIAL AREA CHOWKHAM Arunachal Pradesh INDIA 792102","Indian Non-Government Company"
"U20101AR1982PTC001916","7-01-1982","ANUPAM TIMBER PRODUCTS PVT LTD","STRIKE OFF","Private","Company Limited by Shares","500,000.00","4,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Wood Products)","ANUPAMDIBANG VALLEY ARUNACHAL PRADESH Arunachal Pradesh INDIA","Indian Non-Government Company"
"U20101AR1982PTC001936","21-04-1982","LINGI TIMBER INDUSTRIES PVT LTD","STRIKE OFF","Private","Company Limited by Shares","1,500,000.00","300","Arunachal Pradesh","RoC-Shillong","Manufacturing (Wood Products)","VILLAGE IDULI P O ROINGDISTT DIBANG VALLEY NAGALAND Arunachal Pradesh INDIA","Indian Non-Government Company"
"U20101AR1982PTC001937","21-04-1982","LALPUR WOOD PRODUCTS PVT LTD","ACTIVE","Private","Company Limited by Shares","2,000,000.00","1,500,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Wood Products)","P.O.Jairampur Dt- Chaglang JAIRAMPUR Arunachal Pradesh INDIA 792121","Indian Non-Government Company"
"U20101AR1982PTC001963","26-07-1982","MAHARAJA FOREST PRODUCTS PVT LTD","ACTIVE","Private","Company Limited by Shares","1,000,000.00","300,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Wood Products)","BORDUMSATIRAP ARUNACHAL PRADESH CHANGLANG Arunachal Pradesh INDIA","Indian Non-Government Company"
"U20101AR1982PTC001975","22-09-1982","BORDURIA TIMBER PRODUCTS PVT LTD","ACTIVE","Private","Company Limited by Shares","18,000,000.00","17,822,300.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Wood Products)","BOGAPANIKHONSA TIRAP Arunachal Pradesh INDIA","Indian Non-Government Company"
"U20101AR1982PTC001984","22-11-1982","TAFRAGAM SAW MILLS PVT LTD","ACTIVE","Private","Company Limited by Shares","1,000,000.00","873,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Wood Products)","GUNANAGAR INDUSTRIAL AREACHOWKHAM LOHIT ARUNACHA PRADESH Arunachal Pradesh INDIA 792104","Indian Non-Government Company"
"U20101AR1982PTC001986","22-11-1982","LOHIT SAW AND VANEER MILLS PVT LTD","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","600,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Wood Products)","SUNAPURLOHIT ARUNACAL PRADESH Arunachal Pradesh INDIA","Indian Non-Government Company"
"U20101AR1982PTC001988","24-11-1982","THUMBA TIMBER INDUSTRIES PVT LTD","STRIKE OFF","Private","Company Limited by Shares","2,000,000.00","200,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Wood Products)","TUMBA TILOKIDANG, DIST-LOHIT TILOKIDANG Arunachal Pradesh INDIA","Indian Non-Government Company"
"U20101AR1983PTC002056","27-06-1983","RAYANG TIMBER PRODUCTS PVT LTD","ACTIVE","Private","Company Limited by Shares","500,000.00","400,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Wood Products)","ROINGDIST DIBANG VALLEY ARUNACHA PRADESH Arunachal Pradesh INDIA","Indian Non-Government Company"
"U20101AR1983PTC002077","1-09-1983","WESTERN ARUNACHALSAW MILLS PVT LTD","STRIKE OFF","Private","Company Limited by Shares","500,000.00","8,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Wood Products)","SEIJUSAEAST KAMENG ARUNACHAL PRADESH Arunachal Pradesh INDIA","Indian Non-Government Company"
"U20101AR1986PTC002489","20-02-1986","DHRUV WOODCRAFT PVT LTD","STRIKE OFF","Private","Company Limited by Shares","500,000.00","200,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Wood Products)","Sejusa Arunachal Pradesh INDIA","Indian Non-Government Company"
"U20101AR1987PLC002765","21-08-1987","ZASI TIMBERS INDUSTRIES LTD","STRIKE OFF","Public","Company Limited by Shares","500,000.00","300","Arunachal Pradesh","RoC-Shillong","Manufacturing (Wood Products)","P.O.-NAMSAI,DISTT-LOHIT,ARUNACHAL PRADESH. Arunachal Pradesh INDIA","Indian Non-Government Company"
"U20101AR1988PTC002841","4-01-1988","PARSURAM SAW MILLS PVT LTD","STRIKE OFF","Private","Company Limited by Shares","500,000.00","500,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Wood Products)","MEDO DIST-LOHIT Arunachal Pradesh INDIA 791104","Indian Non-Government Company"
"U20101AR1988PTC003066","5-09-1988","ARUNACHAL FINE WOOD INDUSTRIES PVT LTD","STRIKE OFF","Private","Company Limited by Shares","2,500,000.00","500,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Wood Products)","VILL BOGAPANI P O DEOMALIDIST TIRAP ARUNACHAL PRADESH Arunachal Pradesh INDIA","Indian Non-Government Company"
"U20101AR1988PTC003162","29-12-1988","NORTH EASTERN TRADE AND INDUSTRIES PVT LTD","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","980,030.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Wood Products)","BANDERDEWA BANDERDEWA Arunachal Pradesh INDIA","Indian Non-Government Company"
"U20101AR1990PTC003428","18-04-1990","SHREE RUJEN SAW AND VENEER MILL PVT LTD","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","203,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Wood Products)","KANU BARITEWAI TIRAP ARUNACHAL PRADESH Arunachal Pradesh INDIA","Indian Non-Government Company"
"U20101AR1991PTC003621","13-11-1991","C C TIMBERS PVT LTD","STRIKE OFF","Private","Company Limited by Shares","500,000.00","500,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Wood Products)","P.O.TEZU TEZU Arunachal Pradesh INDIA","Indian Non-Government Company"
"U20101AR1995PTC004402","20-03-1995","NYALANG FOREST PRODUCTS PVT LTD","STRIKE OFF","Private","Company Limited by Shares","2,000,000.00","300,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Wood Products)","KANUBARITIRAP TIRAP Arunachal Pradesh INDIA","Indian Non-Government Company"
"U20211AR1962PLC001199","17-11-1962","NOCTE TIMBER CO LTD","UNDER LIQUIDATION","Public","Company Limited by Shares","5,000,000.00","2,832,660.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Wood Products)","DEOMALI TIRAP Arunachal Pradesh INDIA","Indian Non-Government Company"
"U20211AR1981PLC001902","23-09-1981","JENNY PLYWOOD INDUSTRIES LIMITED","STRIKE OFF","Public","Company Limited by Shares","2,500,000.00","2,400,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Wood Products)","BAGAPANI TIRAP JAJOPORE KHANGSA ROAD ARUNACHA PRADESH Arunachal Pradesh INDIA","Indian Non-Government Company"
"U20211AR1982PLC001931","27-03-1982","GUNA SAW AND VANEER MILLS LTD","ACTIVE","Public","Company Limited by Shares","5,000,000.00","4,800,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Wood Products)","GUNANAGAR, CHOWKHAM, Arunachal Pradesh INDIA 792104","Indian Non-Government Company"
"U20211AR1982PTC001965","7-08-1982","DONYI POLO SAW AND VANEER MILLS PVT LTD","STRIKE OFF","Private","Company Limited by Shares","500,000.00","2,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Wood Products)","RUKSIN SILLEEAST SIANG ARUNACHAL PRADESH Arunachal Pradesh INDIA","Indian Non-Government Company"
"U20211AR1982PTC001985","22-11-1982","NAMDANG VANEER AND SAW INDUSTRIES PVT LTD","STRIKE OFF","Private","Company Limited by Shares","2,500,000.00","60,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Wood Products)","NAMDANG P O & P S CHANGLANGDISTT TIRAP ARUNACHAL PRADESH Arunachal Pradesh INDIA","Indian Non-Government Company"
"U20211AR1984PTC002147","2-03-1984","KARMI SAW MILL & FOREST PRODUCTS PVT LTD","STRIKE OFF","Private","Company Limited by Shares","500,000.00","462,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Wood Products)","P O LIKABALI SISANG ARUNACHALPRADESH ARUNACHAL PRADESH Arunachal Pradesh INDIA","Indian Non-Government Company"
"U20211AR1984PTC002189","25-06-1984","M KTIMBERS PVT LTD","STRIKE OFF","Private","Company Limited by Shares","500,000.00","500,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Wood Products)","P.O. Tezu, Tezu Arunachal Pradesh INDIA","Indian Non-Government Company"
"U20211AR1984PTC002212","17-08-1984","NAMPONG PLY PVT LTD","ACTIVE","Private","Company Limited by Shares","1,000,000.00","985,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Wood Products)","17TH MILE, INDUSTRIAL ESTATE P.O. JAIRAMPUR JAIRAMPUR Arunachal Pradesh INDIA 792121","Indian Non-Government Company"
"U20211AR1988PTC002947","11-04-1988","TEZAM POWER & STEEL PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","11,500,000.00","11,409,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Wood Products)","Arunachal Iron & Steel Traders C/o. Near Govt. Bangalow No. 6, P.O. & P.S Itanagar Arunachal Pradesh INDIA 791111","Indian Non-Government Company"
"U20211AR1988PTC003113","31-10-1988","RANGLUWA INDUSTRIAL PRODUCTS PVT LTD","ACTIVE","Private","Company Limited by Shares","5,000,000.00","4,969,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Wood Products)","RUSSAKUNUBARI TIRAP ARUNACHAL PRADESH Arunachal Pradesh INDIA","Indian Non-Government Company"
"U20211AR1990PTC003404","9-02-1990","B K TIMBERS PVT LTD","STRIKE OFF","Private","Company Limited by Shares","500,000.00","500,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Wood Products)","VILL CHANGLANGP O TEZU ARUNACHAL PRADESH Arunachal Pradesh INDIA","Indian Non-Government Company"
"U20211AR1990PTC003436","2-05-1990","AMBIKA WOOD PRODUCTS PVT LTD","ACTIVE","Private","Company Limited by Shares","4,000,000.00","3,474,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Wood Products)","JAIRAMPUR JAIRAMPUR Arunachal Pradesh INDIA 792121","Indian Non-Government Company"
"U20211AR1992PTC003790","28-09-1992","HASAI FOREST PRODUCTS PVT LTD","ACTIVE","Private","Company Limited by Shares","12,500,000.00","10,869,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Wood Products)","RIMPONGP O KANUBARI ARUNACHAL PRADESH RUSSA Arunachal Pradesh INDIA","Indian Non-Government Company"
"U20211AR1993PTC003838","13-01-1993","CHANGLANG PLYWOODS PVT LTD","ACTIVE","Private","Company Limited by Shares","5,000,000.00","4,880,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Wood Products)","CHANGLANG, CHANGLANG, Arunachal Pradesh INDIA","Indian Non-Government Company"
"U20211AR1993PTC003839","13-01-1993","MANMAO PLYWOODS PVT LTD","ACTIVE","Private","Company Limited by Shares","5,000,000.00","4,754,000.00","Arunachal Pradesh","RoC-Shillong","Manufacturing (Wood Products)","JAIRAMPUR, JAIRAMPUR, Arunachal Pradesh INDIA 792121","Indian Non-Government Company"
"U20211AR1993PTC003847","29-01-1993","SEIJOSA SAW AND VENEER MILLS PVT LTD","STRIKE OFF","Private","Company Limited by Shares","100,000.00","200","Arunachal Pradesh","RoC-Shillong","Manufacturing (Wood Products)","SEIJOSAP O SEIJOSA ARUNACHAL PRADESH Arunachal Pradesh INDIA","Indian Non-Government Company"
