"CORPORATE_IDENTIFICATION_NUMBER","DATE_OF_REGISTRATION","COMPANY_NAME","COMPANY_STATUS","COMPANY_CLASS","COMPANY_CATEGORY","AUTHORIZED_CAPITAL","PAIDUP_CAPITAL","REGISTERED_STATE","REGISTRAR_OF_COMPANIES","PRINCIPAL_BUSINESS_ACTIVITY","REGISTERED_OFFICE_ADDRESS","SUB_CATEGORY"
"U24232AS2002PTC006795","22-04-2002","NEZONE MEDICINES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","15,000,000.00","14,812,500.00","Assam","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","NANDAN NAGARSARUMOTORIA DISPUR GUWAHATI Assam INDIA 781006","Indian Non-Government Company"
"U24232AS2003PTC007179","4-08-2003","A R MEDICAL PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","10,000,000.00","8,460,000.00","Assam","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","BEE KEY TOWERR P ROAD GANESHGURI GUWAHATI Guwahati Assam INDIA 781005","Indian Non-Government Company"
"U24232AS2004PTC007442","15-06-2004","SAIKIA DEVELOPERS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","20,000,000.00","18,932,500.00","Assam","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","NA-ALI, BONGLA PUKHURI JORHAT Assam INDIA 785001","Indian Non-Government Company"
"U24232AS2004PTC007594","16-12-2004","REX MEDICARE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","800,000.00","Assam","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","BEAUTY BHAVAN, HOUSE NO. 2 PROMOTHESH BARUAH ROAD, REHABARI GUWAHATI Assam INDIA 781008","Indian Non-Government Company"
"U24232AS2005PLC007852","19-08-2005","PEARL LIFELINE LIMITED","ACTIVE","Public","Company Limited by Shares","1,000,000.00","500,000.00","Assam","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","NEW GOSWAMI BHAWAN, IIC. GOSWAMI ROAD UZAN BAZAR GUWAHATI Assam INDIA 781001","Indian Non-Government Company"
"U24232AS2005PTC007851","19-08-2005","ALICON MEDICINE PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","400,000.00","Assam","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","G M C H ROADNEAR STATEFED BUILDING BHANGAGARH GUWAHATI Assam INDIA 781005","Indian Non-Government Company"
"U24232AS2005PTC007867","6-09-2005","INOX PHARMA PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","168,000.00","Assam","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","KUSHAL KONWAR ROADLAST LANE FATASIL AMBARI GUWAHATI ASSAM Assam INDIA 781025","Indian Non-Government Company"
"U24232AS2006PTC008149","12-05-2006","SEPTY PHARMACEUTICALS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","35,000,000.00","14,574,260.00","Assam","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","KEKANIKUCHI SEPTY,DIPTESWARI ROAD, P.O. MORANJANA, P.S. RANGIYA, ASSAM-781354 Assam INDIA","Indian Non-Government Company"
"U24232AS2007PTC008438","31-07-2007","DONEWELL PHARMACEUTICALS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","20,000,000.00","16,732,500.00","Assam","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","INDUSTRIAL AREA, IIDC, MORANJANA, P. O. RANGIA RANGIA Assam INDIA 781354","Indian Non-Government Company"
"U24232AS2009PTC009430","30-11-2009","ADITYA GENERIC(DRUGS) PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","5,000,000.00","4,892,000.00","Assam","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","C/O. ADITYA PHARMA S. C. ROAD TEZPUR Assam INDIA 784001","Indian Non-Government Company"
"U24232AS2009PTC009457","4-12-2009","BORGOTA PHARMACEUTICALS PRIVATE LIMITED","UNDER PROCESS OF STRIKING OFF","Private","Company Limited by Shares","1,000,000.00","100,000.00","Assam","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","Ward no. 9 Nazira Sivsagar Assam INDIA 785685","Indian Non-Government Company"
"U24232AS2010PTC009632","18-01-2010","GODSON HEALTHCARE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","2,500,000.00","1,060,000.00","Assam","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","114, DHANUKA COMPLEX-A S.J. ROAD, ATHGAON GUWAHATI Assam INDIA 781001","Indian Non-Government Company"
"U24232AS2010PTC009736","16-02-2010","BADRINATH PHARMACEUTICALS PRIVATE LIMITED","UNDER PROCESS OF STRIKING OFF","Private","Company Limited by Shares","2,000,000.00","150,000.00","Assam","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","FATASIL BAZAR M.B. ROAD, NEAR SIKH TEMPLE GUWAHATI Assam INDIA 781009","Indian Non-Government Company"
"U24232AS2010PTC009746","17-02-2010","NOVALIFE BIOTECH PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","3,000,000.00","3,000,000.00","Assam","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","SONI RAM BORA ROAD ULUBARI GUWAHATI Assam INDIA 781007","Indian Non-Government Company"
"U24232AS2011PTC010469","29-03-2011","AGAM PHARMACEUTICAL PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","31,000,000.00","100,000.00","Assam","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","1st FLOOR, SARMAH COMPLEX, S.C. GOSWAMI ROAD, PANBAZAR, GUWAHATI Assam INDIA 781001","Indian Non-Government Company"
"U24232AS2012PTC011066","10-05-2012","SALVEO PRODUCTS PRIVATE LIMITED","UNDER PROCESS OF STRIKING OFF","Private","Company Limited by Shares","200,000.00","100,000.00","Assam","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","UDAY NAGAR PATH, NEAR RANG PATHAR AMBARI TINIALI. FATASHIL AMBARI GUWAHATI Assam INDIA 781025","Indian Non-Government Company"
"U24232AS2012PTC011193","26-07-2012","RELIABO PHARMA INDIA PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","10,000,000.00","100,000.00","Assam","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","SARAT BHAWAN, S.C. GOSWAMI ROAD PANBAZAR GUWAHATI Assam INDIA 781001","Indian Non-Government Company"
"U24232AS2013PTC011423","28-02-2013","MIOCON LABORATORIES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Assam","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","Azad Road, Near Sankha, HA Assam Assam INDIA 787001","Indian Non-Government Company"
"U24232AS2013PTC011552","12-06-2013","MUGAGEN LABORATORIES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","200,000.00","120,000.00","Assam","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","DHANUKA COMPLEX BLOCK-C, 203, 2ND FLOOR, S.J.ROAD, ATHGAON GUWAHATI Assam INDIA 781001","Indian Non-Government Company"
"U24232AS2014PTC011768","31-01-2014","ARISE HERBOCEUTICALS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","100,000.00","Assam","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","H/O THANURAM BURAGOHAIN BYE LANE NO.1, PANKAJ NAGAR, LALMATI GUWAHATI Assam INDIA 781029","Indian Non-Government Company"
"U24232AS2014PTC011798","24-02-2014","SOLARYAM PHARMA PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","500,000.00","Assam","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","C/O PINU DAS, SAPTARSHI PATH ZOO ROAD TINALI GUWAHATI Assam INDIA 781024","Indian Non-Government Company"
"U24232AS2014PTC011855","31-03-2014","RENFRED PHARMA PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,500,000.00","300,000.00","Assam","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","HOUSE NO - 42 BYE LANE - 6, TARUN NAGAR, ABC GUWAHATI Assam INDIA 781005","Indian Non-Government Company"
"U24232AS2014PTC011878","9-06-2014","DEWEY HEALTHCARE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","300,000.00","Assam","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","HOUSE NO. 35, JONALI PATH R.G.BARUAH ROAD GUWAHATI Assam INDIA 781024","Indian Non-Government Company"
"U24232AS2014PTC011957","29-10-2014","NEDIOMAX HEALTHCARE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","300,000.00","Assam","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","C/O- KHABIRUDDIN AHMED, WARD NO. 2, MANGALDOI Assam INDIA 784125","Indian Non-Government Company"
"U24232AS2015PTC012037","12-02-2015","RCUBE BIOTECH PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","400,000.00","Assam","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","HOUSE NO. 30, M. AHMED ROAD, REHABARI, GUWAHATI Assam INDIA 781008","Indian Non-Government Company"
"U24233AS1996PTC004676","5-02-1996","HIMALAYAN AUSHADHI(HERBS) INDIA PVT LTD","STRIKE OFF","Private","Company Limited by Shares","2,500,000.00","671,000.00","Assam","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","INDUSTRIAL EQUIPTMENT BUILDINGA T ROAD GUWAHATI ASSAM Assam INDIA 780001","Indian Non-Government Company"
"U24233AS1997PTC005175","5-09-1997","HANUMAN SPICES AND HERBS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","7,500,000.00","5,925,000.00","Assam","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","NEAR TIMES FURNISHINGA T ROAD JORHAT ASSAM Assam INDIA 785001","Indian Non-Government Company"
"U24233AS2000PTC006234","4-07-2000","BIO VEDA TECHNOLOGIES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","202,000.00","Assam","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","PLOT NO 7 DAG NO 57INDUSTRAIL AREA BAMUNIMAIDAN GUWAHATI ASSAM Assam INDIA 781021","Indian Non-Government Company"
"U24233AS2002PTC006877","24-07-2002","NATURAL PHARMA PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","400,000.00","Assam","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","TOKOBARI ROAD FANCY BAZAR GUWAHATI Assam INDIA 781001","Indian Non-Government Company"
"U24233AS2004PTC007371","22-03-2004","BULL'S EYE CONSULTANTS PRIVATE LIMITED","UNDER PROCESS OF STRIKING OFF","Private","Company Limited by Shares","1,000,000.00","100,000.00","Assam","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","HOUSE NO. 3, 2ND FLOOR, SARVODAYA PATH, G.S. ROAD, ABC GUWAHATI Assam INDIA 781005","Indian Non-Government Company"
"U24233AS2007PTC010466","30-04-2007","GLOBUS LIFESCIENCES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","100,000.00","Assam","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","DANISH ROAD PAN BAZAR GUWAHATI Assam INDIA 781001","Indian Non-Government Company"
"U24233AS2010PTC010179","13-09-2010","ALEN J G CONSORTIUM PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","3,000,000.00","1,000,000.00","Assam","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","HOUSE NO 9, NAMGHAR PATH, GARALIA, SARUSAJAI, N H 37, GUWAHATI Assam INDIA 781034","Indian Non-Government Company"
"U24233AS2012PTC010941","20-02-2012","GREEN PLUS AGRO CHEMICALS PRIVATE LIMITED","UNDER PROCESS OF STRIKING OFF","Private","Company Limited by Shares","500,000.00","150,000.00","Assam","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","VILL:- PORAGAON, P/O :- CHUKRUNGBARI P/S:- SORBHOG BARPETA Assam INDIA 781317","Indian Non-Government Company"
"U24233AS2013PTC011527","22-05-2013","MEDEXCEL PHARMACEUTICALS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","200,000.00","150,000.00","Assam","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","H.No 9,Beltola Namghar Path (Bahniman Path) Beltola, Near Beltola High School GUWAHATI Assam INDIA 781028","Indian Non-Government Company"
"U24233AS2015PTC012006","12-01-2015","INDOK LIFESCIENCE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","500,000.00","Assam","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","VILL- DEWRIKUCHI (NORTH BARPETA) PO-SONKUCHI BARPETA Assam INDIA 781314","Indian Non-Government Company"
"U24234AS1988PTC002945","8-04-1988","SALINE INDIA PVT LTD","STRIKE OFF","Private","Company Limited by Shares","2,500,000.00","5,000.00","Assam","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","CHASAL ROAD SIX MILE, KHANAPARA GUWAHATI Assam INDIA 781022","Indian Non-Government Company"
"U24234AS1994PLC004234","28-09-1994","MARINE MIDLANDS FINANCE LTD","STRIKE OFF","Public","Company Limited by Shares","100,000.00","70","Assam","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","SHANTIPUR, GUWAHATI, Assam INDIA 781009","Indian Non-Government Company"
"U24234AS2008PTC008649","7-04-2008","RUDRZ INDIA BIOTECH PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00",NA,"Assam","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","HOUSE # 32, LACHIT NAGAR MAIN ROAD NEAR 6th BYE LANE (NORTH) GUWAHATI Assam INDIA 781007","Indian Non-Government Company"
"U24236AS1987PTC002763","12-08-1987","ZENITH INDIA SURGICALS PVT LTD","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","51,200.00","Assam","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","T.R PHOOKAN ROAD GUWAHATI Assam INDIA 781001","Indian Non-Government Company"
"U24236AS1993PTC003880","26-03-1993","DISPO INJECT SALES PVT LTD","UNDER PROCESS OF STRIKING OFF","Private","Company Limited by Shares","5,000,000.00","2,152,000.00","Assam","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","G R KALITA COMMERICAL COMPLEXG S ROAD ULUBARI GUWAHATI Assam INDIA 781007","Indian Non-Government Company"
"U24239AS1988PTC003087","30-09-1988","LLOYDS PHARMACEUTICALS PVT LTD","STRIKE OFF","Private","Company Limited by Shares","100,000.00","400","Assam","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","LAKHTOKIAGUWAHATI ASSAM Assam INDIA","Indian Non-Government Company"
"U24239AS1992PTC003804","17-11-1992","EECO PHARMACUTICALS PVT LTD","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","250,000.00","Assam","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","LAKHIMEE NAGARHATIGAON GUWAHATI KAMRUP ASSAM Assam INDIA 781006","Indian Non-Government Company"
"U24239AS1993PTC003935","21-06-1993","GRIFFIN INDIA PVT LTD","STRIKE OFF","Private","Company Limited by Shares","500,000.00","3,000.00","Assam","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","NAGAON NAGAON Assam INDIA","Indian Non-Government Company"
"U24240AS2012PTC011082","18-05-2012","JERICHO CHEMICALS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","50,000,000.00","30,272,000.00","Assam","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","House no: 19, Lamb Road, Ambari Guwahati Assam INDIA 781001","Indian Non-Government Company"
"U24240AS2013PTC011706","21-11-2013","MANGALMURTI INDUSTRIES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Assam","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","SHOP NO. 22, T.R. PHOOKAN ROAD, BAROOAH MARKET GALLA PATTY, FANCY BAZAR GUWAHATI Assam INDIA 781001","Indian Non-Government Company"
"U24241AS1993PTC003890","6-04-1993","P N PHARMA MARKETING SERVICES PVT LTD","ACTIVE","Private","Company Limited by Shares","2,500,000.00","800,000.00","Assam","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","FATASILAMBARI GUWAHATI ASSAM Assam INDIA 781025","Indian Non-Government Company"
"U24241AS1999PTC005866","8-09-1999","JANATA PRODUCT & MARKETING PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","2,500,000.00","980,000.00","Assam","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","DAS BUILDING KEDAR ROADP S BHARALUMUKH DIST KAMRUP GUWAHATI ASSAM Assam INDIA 781001","Indian Non-Government Company"
"U24241AS2000PTC006153","9-05-2000","GURU DETERGENTS AND CHEMICALS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","13,000,000.00","10,415,400.00","Assam","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","RATAN DEWAN ROADULUBARI GUWAHATI ASSAM Assam INDIA 781007","Indian Non-Government Company"
"U24241AS2001PTC006445","13-03-2001","JANATA LABORATORIES & MARKETING PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","100,000.00","Assam","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","DAS BUILDINGKEDAR ROAD GUWAHATI ASSAM Assam INDIA 781001","Indian Non-Government Company"
"U24242AS1974PTC001539","10-07-1974","BLUE HILLS CHEMICALS PVT LTD","STRIKE OFF","Private","Company Limited by Shares","500,000.00","4,000.00","Assam","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","M C ROADGUWAHATI ASSAM Assam INDIA","Indian Non-Government Company"
"U24243AS2000PTC006293","4-09-2000","JERICHO DETERGENT PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","7,500,000.00","4,875,000.00","Assam","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","BYE LANE 3, TARUN NAGAR G S ROAD, GUWAHATI, Assam INDIA 781005","Indian Non-Government Company"
"U24243AS2005PTC007777","8-06-2005","SONA MAINA DETERGENTS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","100,000.00","Assam","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","NEW MARKETHOWLY BARPETA Assam INDIA","Indian Non-Government Company"
"U24244AS1992PTC003648","21-01-1992","TAJ KHOOSHBOO PRODUCTS PVT LTD","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","10,000.00","Assam","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","F C I ROADHOJAI NAGAON ASSAM Assam INDIA","Indian Non-Government Company"
"U24246AS1994PLC004246","28-09-1994","MURRAY JOHNSTONE INVESTMENTS LTD","STRIKE OFF","Public","Company Limited by Shares","100,000.00","7,000.00","Assam","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","G N B ROAD GUWAHATI Assam INDIA 781003","Indian Non-Government Company"
"U24246AS1995PTC004597","25-10-1995","LABELLA COMMERCIALS PVT LTD","STRIKE OFF","Private","Company Limited by Shares","500,000.00","3,000.00","Assam","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","HATIGAON ROADBEHIND MLA HOSTEL GUWAHATI ASSAM Assam INDIA","Indian Non-Government Company"
"U24246AS1999PTC005954","24-11-1999","HERBO FOUNDATION PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","2,500,000.00","2,350,300.00","Assam","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","24 INDUSTRIAL ESTATE BAMUNIMAIDAN GUWAHATI Assam INDIA 781021","Indian Non-Government Company"
"U24246AS2000PTC006101","28-03-2000","ASSOCIATED MANUFACTURERS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","102,000.00","Assam","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","410 SRIMANTA MARKET4TH FLOOR A T ROAD GUWAHATI ASSAM Assam INDIA 781001","Indian Non-Government Company"
"U24246AS2001PTC006411","5-02-2001","DRAGON CONSUMER PRODUCTS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","1,000,000.00","Assam","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","BAMUNI MAIDANINDUSTRAIL ESTATE GUWAHATI ASSAM Assam INDIA 781021","Indian Non-Government Company"
"U24246AS2001PTC006418","7-02-2001","EMINENT HEALTHCARE & COSMETIC PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","5,000,000.00","3,000,000.00","Assam","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","P.O . GARCHUK NEAR BETHANY CONVENT SCHOOL GUWAHATI Assam INDIA 781035","Indian Non-Government Company"
"U24246AS2001PTC006424","12-02-2001","COSMO PERSONAL CARE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","10,000,000.00","10,000,000.00","Assam","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","NEHA APARTMENT ATHGAON GUWAHATI Assam INDIA 781001","Indian Non-Government Company"
"U24246AS2001PTC006435","26-02-2001","AKSHAYA COSMETICS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","600,000.00","50,000.00","Assam","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","OLD UCO BANK CAMPUSAZARA KAMRUP ASSAM Assam INDIA 781015","Indian Non-Government Company"
"U24246AS2001PTC006628","18-09-2001","AJANTA ELLORA (INDIA) PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","500,000.00","100,000.00","Assam","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","NILAMANI PHOOKAN ROADCHRISTIAN BASTI GUWAHATI Assam INDIA 781005","Indian Non-Government Company"
"U24246AS2008PTC008638","25-03-2008","JEEVAN SURAKSHA ASSOCIATES MARKETING PRIVATE LIMITED","UNDER PROCESS OF STRIKING OFF","Private","Company Limited by Shares","700,000,000.00","255,000.00","Assam","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","COLLEGE ROAD LUMDING NAGAON Assam INDIA 782447","Indian Non-Government Company"
"U24247AS1996PTC004877","27-09-1996","AROMA INDIA PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","60,000,000.00","23,034,000.00","Assam","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","VILL RAJAPARAP O SINGRA KAMRUP ASSAM Assam INDIA 781135","Indian Non-Government Company"
"U24248AS2001PTC006693","29-11-2001","INTEGRATED PRODUCTS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,500,000.00","575,000.00","Assam","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","MINI INDUSTRIAL ESTATE CYCLE FACTORY KALAPAHAR GUWAHATI Assam INDIA 781016","Indian Non-Government Company"
"U24248AS2007PTC008346","28-03-2007","ASSAM SUGANDHI PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","3,100,000.00","3,050,000.00","Assam","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","BINOVA NAGAR KALAPAHAR GUWAHATI Assam INDIA 781018","Indian Non-Government Company"
"U24248AS2015OPC012001","12-01-2015","YUJJANA AGARBATTI OPC PRIVATE LIMITED","ACTIVE","One Person Company","Company Limited by Shares","500,000.00","100,000.00","Assam","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","GPS Road Botahghuli Tiniali Bishujyoti Path Panjabari Guwahati Assam INDIA 781037","Indian Non-Government Company"
"U24249AS1999PTC005990","23-12-1999","ASSAM COSMETICS PRIVATE LIMITED","DORMANT","Private","Company Limited by Shares","4,000,000.00","504,000.00","Assam","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","G S ROAD CHRISTIAN BASTI GUWAHATI Assam INDIA 781005","Indian Non-Government Company"
"U24290AS2010PTC009820","10-03-2010","NEELAV AGRO CHEMICALS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","520,000.00","Assam","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","AGIATHURI PANDU Guwahati Assam INDIA 781104","Indian Non-Government Company"
"U24290AS2010PTC010270","11-11-2010","ZEUGMA PHARMACEUTICALS PRIVATE LIMITED","UNDER PROCESS OF STRIKING OFF","Private","Company Limited by Shares","1,000,000.00","100,000.00","Assam","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","WARD NO.9 NAZIRA Assam INDIA 785685","Indian Non-Government Company"
"U24290AS2011PTC010429","25-02-2011","SARMA PAINTS MANUFACTURING PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","2,400,000.00","1,900,000.00","Assam","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","1-C, ROYAL SILVER TOWER, LACHIT NAGAR, ULUBARI, GUWAHATI Assam INDIA 781007","Indian Non-Government Company"
"U24291AS1939PTC000525","2-10-1939","THE SURMA MATCH & INDUSTRIES PVT LTD","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Assam","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","Steamer Ghat Road Karimganj Assam INDIA 788710","Indian Non-Government Company"
"U24293AS2011PTC010705","22-09-2011","VAST VYAPAR PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","2,500,000.00","2,440,000.00","Assam","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","Ashirwad Bhawan Dr. R.P. Road, Dispur Last Gate Guwahati Assam INDIA 781006","Indian Non-Government Company"
"U24294AS1990PTC003434","23-04-1990","STYLO COLOR LAB PVT LTD","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","1,000.00","Assam","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","AIDC BUS STOP, R G BARUAH ROAD OPPOSITE TO DOORDARSHAN KENDRA GUWAHATI Assam INDIA 781024","Indian Non-Government Company"
"U24296AS1992PTC003713","5-06-1992","J.C. ELECTRICALS PVT LTD","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","4,000.00","Assam","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","BHARALUMUKHGUWAHATI ASSAM Assam INDIA","Indian Non-Government Company"
"U24298AS1994PTC004315","9-12-1994","SUDHARSHAN ENTERPRIVSES INDIA PVT LTD","ACTIVE","Private","Company Limited by Shares","1,800,000.00","180,000.00","Assam","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","KYAL MARKETT R PHUKAN ROAD GUWAHATI ASSAM Assam INDIA 781001","Indian Non-Government Company"
"U24298AS1998PTC005611","10-12-1998","AMBA BANIJYA PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","15,000,000.00","10,465,000.00","Assam","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","AMBA COMPLEX 1ST FLOOR, H.S. ROAD DIBRUGARH Assam INDIA 786001","Indian Non-Government Company"
"U24298AS2012PTC011098","30-05-2012","HANSRATAN FOODS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","100,000.00","Assam","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","1ST FLOOR J.B. MARKET, JAIL ROAD GUWAHATI Assam INDIA 781001","Indian Non-Government Company"
