"CORPORATE_IDENTIFICATION_NUMBER","DATE_OF_REGISTRATION","COMPANY_NAME","COMPANY_STATUS","COMPANY_CLASS","COMPANY_CATEGORY","AUTHORIZED_CAPITAL","PAIDUP_CAPITAL","REGISTERED_STATE","ROC","DESCRIPTION","REGISTERED_OFFICE_ADDRESS","SUB_CATEGORY"
"U99999PY1989PTC000646","9-13-1989","BALAJI PETROCHEMICALS PVT. LTD.","STRIKE OFF","PRIV","CLSH",1.33397724377137e-317,NA,"Pondicherry","RoC-Pondicherry",NA,"NO. 11, S.V. PATEL SALLAI,ZAMINDAR GARDEN PONDICHEERY Pondicherry INDIA","Indian Non-Government Company"
"U99999PY1989PTC000653","10-12-1989","BALAJI ENTTERPRISES PVT. LTD.","STRIKE OFF","PRIV","CLSH",4.94065645841247e-318,NA,"Pondicherry","RoC-Pondicherry",NA,"NO. 16, S.V. PATEL SALAI ZAMINDAR GARDEN PONDICHERRY Pondicherry INDIA","Indian Non-Government Company"
"U99999PY1989PTC000656","10-17-1989","V.I.P. MARINES PVT. LTD.","STRIKE OFF","PRIV","CLSH",4.94065645841247e-318,NA,"Pondicherry","RoC-Pondicherry",NA,"70 KANNIA KOIL STREETBAHOURE, PONDICHERRY Pondicherry INDIA","Indian Non-Government Company"
"U99999PY1989PTC000662","12-27-1989","GANGOTHRI FUEL PVT LTD","STRIKE OFF","PRIV","CLSH",8.89318162514244e-318,NA,"Pondicherry","RoC-Pondicherry",NA,"112, RANGAPILLAI STREETPONDICHERRY Pondicherry INDIA","Indian Non-Government Company"
"U99999PY1990PTC000669","3-1-1990","PYG ORGANICS (P) LTD","STRIKE OFF","PRIV","CLSH",7.4109846876187e-318,NA,"Pondicherry","RoC-Pondicherry",NA,"63-A,8TH CROSSBRINDAVAN COLONY PONDICHERRY Pondicherry INDIA","Indian Non-Government Company"
"U99999PY1990PTC000671","3-22-1990","EAST COAST SURFACTANTS PVT. LTD.","STRIKE OFF","PRIV","CLSH",4.94065645841247e-318,NA,"Pondicherry","RoC-Pondicherry",NA,"PILLAYAR KOIL STREET,KIRUMAMPAKKAM, PONDICHERRY. Pondicherry INDIA","Indian Non-Government Company"
"U99999PY1990PTC000674","4-2-1990","BALAJI GLASSWORKS PVT. LTD.","STRIKE OFF","PRIV","CLSH",4.94065645841247e-318,NA,"Pondicherry","RoC-Pondicherry",NA,"A 119, INDUSTRIAL ESTATE METTUPALAYAM. PONDICHERRY. Pondicherry INDIA","Indian Non-Government Company"
"U99999PY1990PTC000675","4-4-1990","PONDY PHARMA PVT. LTD.","STRIKE OFF","PRIV","CLSH",2.47032822920623e-318,NA,"Pondicherry","RoC-Pondicherry",NA,"13, GANDHI STREET, KADIR KAMAMPONDICHERRY 9. Pondicherry INDIA","Indian Non-Government Company"
"U99999PY1990PTC000677","4-16-1990","SHREE SAFETY GLASS WORKS PVT.LTD.","STRIKE OFF","PRIV","CLSH",2.47032822920623e-318,NA,"Pondicherry","RoC-Pondicherry",NA,"66-A, 2ND STREETVIVEKANANDA NAGAR PONDICHERRY 5 Pondicherry INDIA","Indian Non-Government Company"
"U99999PY1990PTC000678","4-24-1990","LAKSHMI COMMERCIAL CHITS PVT.LTD.","STRIKE OFF","PRIV","CLSH",2.47032822920623e-318,0,"Pondicherry","RoC-Pondicherry",NA,"41, 1ST CROSS STREETRAINBOW NAGAR, PONDICHERRY Pondicherry INDIA","Indian Non-Government Company"
"U99999PY1990PTC000681","5-10-1990","AQUA SYSTEMS (INDIA) PVT. LTD.","STRIKE OFF","PRIV","CLSH",2.47032822920623e-318,NA,"Pondicherry","RoC-Pondicherry",NA,"30, SECOND STREETWEST OF GOVINDA SALAI PONDICHERRY 1 Pondicherry INDIA","Indian Non-Government Company"
"U99999PY1990PTC000682","5-17-1990","MAJESTY FINANCE AND LEASING PVT. LTD.","STRIKE OFF","PRIV","CLSH",9.88131291682493e-319,NA,"Pondicherry","RoC-Pondicherry",NA,"39, METTU STREET,MUTHIRAPALAYAM, PONDICHERRY-9. Pondicherry INDIA","Indian Non-Government Company"
"U99999PY1990PTC000686","7-6-1990","RAMOLAA INDUSTRIAL BINDERRS PVT.LTD.","STRIKE OFF","PRIV","CLSH",9.88131291682493e-319,NA,"Pondicherry","RoC-Pondicherry",NA,"NO.20, 19TH CROSSRAJAJI NAGAR PONDICHERRY 8 Pondicherry INDIA","Indian Non-Government Company"
"U99999PY1990PTC000688","7-11-1990","SARNATH GRANITES PRIVATE LIMITED","STRIKE OFF","PRIV","CLSH",2.47032822920623e-318,0,"Pondicherry","RoC-Pondicherry",NA,"6, 9TH CROSS STREETRAIMNBOW NAGAR, PONDICHERRY 11 Pondicherry INDIA","Indian Non-Government Company"
"U99999PY1990PTC000695","8-28-1990","GHOUSIYA ENTERPRISES PVT.LTD.","STRIKE OFF","PRIV","CLSH",1.23516411460312e-317,0,"Pondicherry","RoC-Pondicherry",NA,"PLOT NO. 8ANNA NAGAR EXTENSION NELLITHOPE PONDICHERRY 5 Pondicherry INDIA","Indian Non-Government Company"
"U99999PY1990PTC000702","10-12-1990","SHRI GEETHANJALI MARKETING DIVISION PVT LTD","STRIKE OFF","PRIV","CLSH",4.94065645841247e-319,NA,"Pondicherry","RoC-Pondicherry",NA,"63, S V RATEL SALAIPONDICHERRY Pondicherry INDIA","Indian Non-Government Company"
"U99999PY1990PTC000706","11-8-1990","PENTAGON BOLTS AND SCREWS PVT LTD","STRIKE OFF","PRIV","CLSH",2.47032822920623e-318,NA,"Pondicherry","RoC-Pondicherry",NA,"66, ESWARAN KOIL STREETPONDICHERRY Pondicherry INDIA","Indian Non-Government Company"
"U99999PY1990PTC000710","11-12-1990","GREENWOOD DYES AND CHEMICALS PVT LTD","STRIKE OFF","PRIV","CLSH",2.47032822920623e-318,0,"Pondicherry","RoC-Pondicherry",NA,"NO.13, II CROSS STREETELANGO NAGAR PONDICHERRY Pondicherry INDIA","Indian Non-Government Company"
"U99999PY1990PTC000715","11-28-1990","PANACEA CHEMICALS PVT LTD","STRIKE OFF","PRIV","CLSH",9.88131291682493e-319,0,"Pondicherry","RoC-Pondicherry",NA,"C-57 PIPDIC INDUSTRIAL ESTATEMETTUPALAYAM PONDICHERRY 9 Pondicherry INDIA","Indian Non-Government Company"
"U99999PY1990PTC000717","12-6-1990","SHRINIWASA FINANCIAL SERVICES PVT LTD","STRIKE OFF","PRIV","CLSH",4.94065645841247e-318,NA,"Pondicherry","RoC-Pondicherry",NA,"89, III CROSS ST RAINBOW NAGARPONDICHERRY Pondicherry INDIA","Indian Non-Government Company"
"U99999PY1990PTC000719","12-12-1990","SPECT (INDIA) PVT LTD","STRIKE OFF","PRIV","CLSH",4.94065645841247e-318,NA,"Pondicherry","RoC-Pondicherry",NA,"14 MAIN ROADRAJARAJESWARI NAGAR RAINBOW COLONY PONDICHERRY Pondicherry INDIA","Indian Non-Government Company"
"U99999PY1990PTC000721","12-12-1990","ARVIND PAPER MILLS PVT LTD","STRIKE OFF","PRIV","CLSH",9.88131291682493e-318,NA,"Pondicherry","RoC-Pondicherry",NA,"NO.9, VASANTHA NAGARVILLIANOOR Pondicherry INDIA","Indian Non-Government Company"
"U99999PY1990PTC000722","12-13-1990","TRANSWORLD ELECTRONIC SYSTEMS PVT.LTD.","STRIKE OFF","PRIV","CLSH",4.94065645841247e-318,NA,"Pondicherry","RoC-Pondicherry",NA,"25,3RD FLOOR,J.N.ST,PONDICHERRY. Pondicherry INDIA","Indian Non-Government Company"
"U99999PY1991PTC000732","2-1-1991","PONDICHERRY ALKALIS PVT. LTD.","STRIKE OFF","PRIV","CLSH",2.47032822920623e-318,0,"Pondicherry","RoC-Pondicherry",NA,"20, VIVEKANANDA NAGAR,PONDICHERRY Pondicherry INDIA","Indian Non-Government Company"
"U99999PY1991PTC000733","2-4-1991","SABARI PHARMACEUTICAL PVT. LTD.","STRIKE OFF","PRIV","CLSH",4.94065645841247e-318,NA,"Pondicherry","RoC-Pondicherry",NA,"234/MHE/13-1093, ANUGRAHP.O. PANDAKKAL, (VIA) MAHE PONDICHERRY. 673 310 Pondicherry INDIA","Indian Non-Government Company"
"U99999PY1991PTC000734","2-11-1991","PONDICHEERY CAPITAL MARKETS PVT. LTD.","STRIKE OFF","PRIV","CLSH",2.47032822920623e-318,0,"Pondicherry","RoC-Pondicherry",NA,"12, AYYANAR KOIL STREET,PONDICHERRY Pondicherry INDIA","Indian Non-Government Company"
"U99999PY1991PTC000736","2-27-1991","DIAMOND TECHNOLOGY INTERNATIONAL PVT. LTD","STRIKE OFF","PRIV","CLSH",4.94065645841247e-317,NA,"Pondicherry","RoC-Pondicherry",NA,"75/2, SAVARIRAYULU STREET,PONDICHEERY. Pondicherry INDIA","Indian Non-Government Company"
"U99999PY1991PTC000737","3-18-1991","MARTIN HOTELS PVT. LTD.","STRIKE OFF","PRIV","CLSH",1.23516411460312e-317,NA,"Pondicherry","RoC-Pondicherry",NA,"NO. 34, CANTEEN STREET,PONDICHERRY-605 001. Pondicherry INDIA","Indian Non-Government Company"
"U99999PY1991PTC000740","4-1-1991","JAYARAM COMPLEX PVT.LTD.","STRIKE OFF","PRIV","CLSH",1.23516411460312e-317,NA,"Pondicherry","RoC-Pondicherry",NA,"127, VYSIAL STREET,PONDICHERRY-1. Pondicherry INDIA","Indian Non-Government Company"
"U99999PY1991PTC000741","4-2-1991","RAJPRIYA EXPORTS PVT. LTD.","STRIKE OFF","PRIV","CLSH",4.94065645841247e-319,NA,"Pondicherry","RoC-Pondicherry",NA,"42-A, PEDRO CANAGARAYA STREET,PONDICHERRY Pondicherry INDIA","Indian Non-Government Company"
"U99999PY1991PTC000745","4-24-1991","CHARMILA FISHING ACCESSORIES PVT.LTD.","STRIKE OFF","PRIV","CLSH",4.94065645841247e-319,0,"Pondicherry","RoC-Pondicherry",NA,"109 ELLAMMAN KOIL STREETPONDICHERRY 1 Pondicherry INDIA","Indian Non-Government Company"
"U99999PY1991PTC000748","5-3-1991","MAXWELL FIBRE PRODUCTS PVT LTD","STRIKE OFF","PRIV","CLSH",4.94065645841247e-318,0,"Pondicherry","RoC-Pondicherry",NA,"MMC 8/48 CHALAKKARA NEAR M GARTS COLLEGE P O NEW MAHE Pondicherry INDIA","Indian Non-Government Company"
"U99999PY1991PTC000749","5-23-1991","MAAS BRASS ARTICLES PVT LTD","STRIKE OFF","PRIV","CLSH",4.94065645841247e-319,NA,"Pondicherry","RoC-Pondicherry",NA,"B-76, INDUSTRIAL ESTATEMETTUPALAYAM PONDICHERRY Pondicherry INDIA","Indian Non-Government Company"
"U99999PY1991PTC000752","5-31-1991","JAYTON POLYMERS PVT LTD","STRIKE OFF","PRIV","CLSH",9.88131291682493e-319,NA,"Pondicherry","RoC-Pondicherry",NA,"B-66, INDUSTRIAL ESTATEMETTUPALAYAM PONDICHERRY Pondicherry INDIA","Indian Non-Government Company"
"U99999PY1991PTC000753","6-14-1991","SUBEEM INSTANT HIRE PURCHASE AND LEASING FINANCE PVT. LTD.","STRIKE OFF","PRIV","CLSH",1.48219693752374e-318,NA,"Pondicherry","RoC-Pondicherry",NA,"34, LOUIS PRAGASCOM STREET,PONDICHEERY. Pondicherry INDIA","Indian Non-Government Company"
"U99999PY1991PTC000758","8-2-1991","RAM SHOE EXPORTS PVT LTD","STRIKE OFF","PRIV","CLSH",4.94065645841247e-318,NA,"Pondicherry","RoC-Pondicherry",NA,"GEETHALAYA23, VI CROSS, RAINBOW NAGAR PONDICHERRY 11 Pondicherry INDIA","Indian Non-Government Company"
"U99999PY1991PTC000760","8-22-1991","LAKSHMI STRUCTURALS PVT LTD.","STRIKE OFF","PRIV","CLSH",4.94065645841247e-319,NA,"Pondicherry","RoC-Pondicherry",NA,"41, I CROSS STREETRAINBOW NAGAR,PONDICHERRY Pondicherry INDIA","Indian Non-Government Company"
"U99999PY1991PTC000766","9-17-1991","SRI KAARTIK POLYCOAT PVT LTD.","STRIKE OFF","PRIV","CLSH",9.88131291682493e-318,NA,"Pondicherry","RoC-Pondicherry",NA,"23 JAWAHARLAL NEHRU STREETPONDICHERRY Pondicherry INDIA","Indian Non-Government Company"
"U99999PY1991PTC000772","10-15-1991","ANADHA DURGA BUILDERS PVT. LTD.","STRIKE OFF","PRIV","CLSH",4.94065645841247e-319,NA,"Pondicherry","RoC-Pondicherry",NA,"27-D, THIRD CROSS STREET TAGORE NAGAR PONDICHERRY 605 008. Pondicherry INDIA","Indian Non-Government Company"
"U99999PY1991PTC000773","10-25-1991","SAMIRA RECRUITMENT SERVICES PRIVATE LIMITED","STRIKE OFF","PRIV","CLSH",4.94065645841247e-318,0,"Pondicherry","RoC-Pondicherry",NA,"NO.665(NEW) M.G. ROAD,PONDICHERRY Pondicherry INDIA","Indian Non-Government Company"
"U99999PY1991PTC000774","11-1-1991","PONDICHERRY GANESH PAPER MILLS PVT.LTD.","STRIKE OFF","PRIV","CLSH",4.94065645841247e-318,NA,"Pondicherry","RoC-Pondicherry",NA,"15, PETTAIYAN CHATRAMPONDICHERRY - 605 009. Pondicherry INDIA","Indian Non-Government Company"
"U99999PY1991PTC000776","11-6-1991","LAKSHMI BEACH AND HOLIDAY RESORTS PVT LTD.","STRIKE OFF","PRIV","CLSH",4.94065645841247e-319,NA,"Pondicherry","RoC-Pondicherry",NA,"41, I CROSS STREETRAINBOW NAGAR PONDICHERRY Pondicherry INDIA","Indian Non-Government Company"
"U99999PY1991PTC000777","11-11-1991","BLUE GRASS COSMETICS PVT. LTD.","STRIKE OFF","PRIV","CLSH",2.47032822920623e-318,NA,"Pondicherry","RoC-Pondicherry",NA,"51 THANTHAI PERIYAR STREETRADHAKRISHNA NAGAR ARIYANKUPPAM PONDICHERRY Pondicherry INDIA","Indian Non-Government Company"
"U99999PY1991PTC000778","11-11-1991","LA BELLE COSMETICS PVT. LTD.","STRIKE OFF","PRIV","CLSH",4.94065645841247e-318,NA,"Pondicherry","RoC-Pondicherry",NA,"25, MARIAMMAN KOIL ST.,KADHIRKAMAM, PONDICHERRY-9. Pondicherry INDIA","Indian Non-Government Company"
"U99999PY1991PTC000780","11-20-1991","FUSION LEATHERSA PVT. LTD.","STRIKE OFF","PRIV","CLSH",1.97626258336499e-318,NA,"Pondicherry","RoC-Pondicherry",NA,"33/A, AMBALATHADAIYAR MADAMSTREET, PONDICHERRY - 605 001. Pondicherry INDIA","Indian Non-Government Company"
"U99999PY1991PTC000783","12-13-1991","GOAL INDIA CHEM PVT. LTD.","STRIKE OFF","PRIV","CLSH",2.47032822920623e-318,0,"Pondicherry","RoC-Pondicherry",NA,"22-A, II CROSS, RAINBOW NAGAR,PONDICHERRY-605011. Pondicherry INDIA","Indian Non-Government Company"
"U99999PY1991PTC000784","12-17-1991","RELIABLE POWER SYSTEMS PVT. LTD.","STRIKE OFF","PRIV","CLSH",9.88131291682493e-319,0,"Pondicherry","RoC-Pondicherry",NA,"B-28, PIPDIC INDUSTRIAL ESTATESEDARAPET PONDICHERRY. Pondicherry INDIA","Indian Non-Government Company"
"U99999PY1991PTC000785","12-17-1991","INDUS-POWER SUPPLY PVT. LTD.","STRIKE OFF","PRIV","CLSH",9.88131291682493e-319,0,"Pondicherry","RoC-Pondicherry",NA,"C-12, PIPDIC INDUSTRIAL ESTATEMETTUPALAYAM, PONDICHERRY-605009. Pondicherry INDIA","Indian Non-Government Company"
"U99999PY1991PTC000788","12-23-1991","GIRIDHAR OIL PVT. LTD.","STRIKE OFF","PRIV","CLSH",4.94065645841247e-319,0,"Pondicherry","RoC-Pondicherry",NA,"29, II CROSS, SHANTHI NAGAR,PONDICHERRY. Pondicherry INDIA","Indian Non-Government Company"
"U99999PY1992PTC000789","1-14-1992","SIVA OXYGEN PVT LTD.","STRIKE OFF","PRIV","CLSH",1.48219693752374e-317,NA,"Pondicherry","RoC-Pondicherry",NA,"47-A, AMBALATHADAYAR MADOM ST.PONDICHERRY-1 Pondicherry INDIA","Indian Non-Government Company"
"U99999PY1992PTC000792","1-29-1992","MADHAN LABS PVT. LTD.","STRIKE OFF","PRIV","CLSH",1.97626258336499e-318,NA,"Pondicherry","RoC-Pondicherry",NA,"KEEL PARICKALPET BAHOURCOMMUNE PONDICHERRY 607 402 Pondicherry INDIA","Indian Non-Government Company"
"U99999PY1992PTC000803","3-27-1992","SRI KARPAKAVINAYAGAR WATER PIPES PVT LTD","STRIKE OFF","PRIV","CLSH",2.47032822920623e-318,NA,"Pondicherry","RoC-Pondicherry",NA,"SHED NO C-25 PIPDICINDUSTRIAL ESTATE METTUPALAYAM PONDICHERY 605009 Pondicherry INDIA","Indian Non-Government Company"
"U99999PY1992PTC000805","4-8-1992","SHONIIN ENGINEERING COMPANY PVT LTD","STRIKE OFF","PRIV","CLSH",4.44659081257122e-318,NA,"Pondicherry","RoC-Pondicherry",NA,"3 1STCROSS STREETVENKATANAGAR PONDICHERRY-605011 Pondicherry INDIA","Indian Non-Government Company"
"U99999PY1992PTC000807","4-9-1992","EXCEL ADVANCED SYSTEMS PVT LTD","STRIKE OFF","PRIV","CLSH",1.23516411460312e-318,0,"Pondicherry","RoC-Pondicherry",NA,"113-A,V.O.C STREETKAMARAJ NAGAR PONDICHERRY-11 Pondicherry INDIA","Indian Non-Government Company"
"U99999PY1992PTC000811","5-20-1992","SOUTH COAST MARINES PVT LTD","STRIKE OFF","PRIV","CLSH",2.47032822920623e-318,NA,"Pondicherry","RoC-Pondicherry",NA,"2ND FLOOR 2,ARULANANDAR ST,COLAS NAGAR PONDICHERRY Pondicherry INDIA","Indian Non-Government Company"
"U99999PY1992PTC000814","6-3-1992","AMBAAL PYROTECK PVT LTD","STRIKE OFF","PRIV","CLSH",1.03753785626662e-317,0,"Pondicherry","RoC-Pondicherry",NA,"70, 1ST FLOOR, X CROSS STREETBRINDAVANAM PONDICHERRY 13 Pondicherry INDIA","Indian Non-Government Company"
"U99999PY1992PTC000827","8-12-1992","SENTHIL PIPES AND PRODUCTS PVT LTD","STRIKE OFF","PRIV","CLSH",1.97626258336499e-317,0,"Pondicherry","RoC-Pondicherry",NA,"NO,3,1ST CROSS EXTENTIONVENKATANAGAR PONDICHERRY-605011 Pondicherry INDIA","Indian Non-Government Company"
"U99999PY1992PTC000830","8-19-1992","PRINTWAVES OFFSET PRINTERS PVT LTD","STRIKE OFF","PRIV","CLSH",1.23516411460312e-318,0,"Pondicherry","RoC-Pondicherry",NA,"112,V.O.C.STREET,KAMARAJ NAGAR PONDICHERRY-11 PONDICHERRY-605011. Pondicherry INDIA","Indian Non-Government Company"
"U99999PY1992PTC000840","10-28-1992","PONDICHERRY JAYKAY INVESTMENTS PVT LIMITED","STRIKE OFF","PRIV","CLSH",4.94065645841247e-319,NA,"Pondicherry","RoC-Pondicherry",NA,"PLOT NO 50, IIND STREETSATYA NAGAR EXTENSION SARAM PONDICHERRY Pondicherry INDIA","Indian Non-Government Company"
"U99999PY1992PTC000841","11-11-1992","V.S.K CHITFUNDS PVT. LTD.","STRIKE OFF","PRIV","CLSH",4.94065645841247e-319,0,"Pondicherry","RoC-Pondicherry",NA,"34, SARAVAN NAGARREDDIYAR PALAYAM PONDICHERRY -605010 Pondicherry INDIA","Indian Non-Government Company"
"U99999PY1992PTC000848","12-4-1992","MANATEC AUTO SYSTEMS PVT LTD","STRIKE OFF","PRIV","CLSH",4.94065645841247e-318,NA,"Pondicherry","RoC-Pondicherry",NA,"6 KUMARAN STREETKAMARAJ NAGAR PONDICHERRY-11 Pondicherry INDIA","Indian Non-Government Company"
"U99999PY1992PTC000852","12-9-1992","SELVAM GRANITES PVT LTD","STRIKE OFF","PRIV","CLSH",4.94065645841247e-319,0,"Pondicherry","RoC-Pondicherry",NA,"VILLA THERESA MARIYALNAGARREDDIYARPALAYAM POST PONDICHERRY-605010 Pondicherry INDIA","Indian Non-Government Company"
"U99999PY1992PTC000856","12-23-1992","SABDA GRAPHICS PVT LTD","STRIKE OFF","PRIV","CLSH",4.94065645841247e-319,0,"Pondicherry","RoC-Pondicherry",NA,"35, IYYANAR KOIL STREETRAJA NAGAR PONDICHERRY-605013 Pondicherry INDIA","Indian Non-Government Company"
"U99999PY1993PTC000866","2-10-1993","NEW CITY STEELS PVT LTD","STRIKE OFF","PRIV","CLSH",4.94065645841247e-318,0,"Pondicherry","RoC-Pondicherry",NA,"237 LAWSPET MAIN ROADPAKKAMUDAYANPET PONDICHERRY 8 Pondicherry INDIA","Indian Non-Government Company"
"U99999PY1993PTC000867","2-17-1993","RANI GRANITES PVT LTD","STRIKE OFF","PRIV","CLSH",9.88131291682493e-318,NA,"Pondicherry","RoC-Pondicherry",NA,"50-A,WESTMAIN ROADBRINDAVANAM PONDICHERRY-13 Pondicherry INDIA","Indian Non-Government Company"
"U99999PY1993PTC000878","4-8-1993","SPECTRUM TECHNOLOGY (INDIA) PVT. LTD.","STRIKE OFF","PRIV","CLSH",2.96439387504748e-318,0,"Pondicherry","RoC-Pondicherry",NA,"NO. 71,PERUMAL NAIDU STREETMUTHIALPET PONDICHERRY-605003 Pondicherry INDIA","Indian Non-Government Company"
"U99999PY1993PTC000879","4-8-1993","FAZA SHOES PVT. LTD.","STRIKE OFF","PRIV","CLSH",2.47032822920623e-318,0,"Pondicherry","RoC-Pondicherry",NA,"NO.2, UPSTAIRS IST CROSS ST.MOHAN NAGAR PONDICHERRY 605 005. Pondicherry INDIA","Indian Non-Government Company"
"U99999PY1993PTC000880","4-13-1993","ARIES APPLIANCES PVT. LTD.","ACTIVE","PRIV","CLSH",4.94065645841247e-319,0,"Pondicherry","RoC-Pondicherry",NA,"PLOT NO.23, VENKATESWARA NAGARSARAM PONDICHERRY-11. Pondicherry INDIA","Indian Non-Government Company"
"U99999PY1993PTC000885","5-3-1993","SRI MEENAKSHI SOAP WORKS PVT. LTD.","STRIKE OFF","PRIV","CLSH",4.44659081257122e-318,0,"Pondicherry","RoC-Pondicherry",NA,"SAIKIRUBA ILLAM, SAIBABANAGAR,MANAVALI ROAD, ARIANKUPPAM, PONDICHERRY-7. Pondicherry INDIA","Indian Non-Government Company"
"U99999PY1993PTC000888","5-26-1993","JUPITER CASTINGS PVT. LTD.","STRIKE OFF","PRIV","CLSH",1.23516411460312e-317,NA,"Pondicherry","RoC-Pondicherry",NA,"NO.101/4, VAZHUDHAVUR ROAD,THUTHIPET VILLAGE, VILLIANUR COMMUNE,PONDICHERRY. Pondicherry INDIA","Indian Non-Government Company"
"U99999PY1993PTC000891","6-17-1993","OLEFIN DERIVATIVES SPECIALITY CHEMICALS PVT LTD","STRIKE OFF","PRIV","CLSH",1.48219693752374e-318,0,"Pondicherry","RoC-Pondicherry",NA,"PLOT NO B-16 PIPDIC INDUSTRIALESTATE,SEDARAPET PONDICHERRY Pondicherry INDIA","Indian Non-Government Company"
"U99999PY1993PTC000899","7-8-1993","INDO DOHA POLYMERS PVT. LTD.","STRIKE OFF","PRIV","CLSH",1.38338380835549e-317,NA,"Pondicherry","RoC-Pondicherry",NA,"107, VELLA ST.,PONDICHERRY-605001. Pondicherry INDIA","Indian Non-Government Company"
"U99999PY1993PTC000900","7-8-1993","ENN ENN PULVERSIERS PVT. LTD.","STRIKE OFF","PRIV","CLSH",6.91691904177745e-318,NA,"Pondicherry","RoC-Pondicherry",NA,"107 VELLALA ST.,PONDICHERRY-605001. Pondicherry INDIA","Indian Non-Government Company"
"U99999PY1993PTC000905","7-30-1993","SHERIFF FARMS AND INVESTMENTS PVT. LTD.","STRIKE OFF","PRIV","CLSH",1.48219693752374e-318,NA,"Pondicherry","RoC-Pondicherry",NA,"102 ANGALAMMAN KOIL STREETMUTHIALPET PONDICHERRY PONDICHERY-605010. Pondicherry INDIA","Indian Non-Government Company"
"U99999PY1993PTC000908","8-17-1993","SHREYAS TRANSDUCERS PVT LTD","STRIKE OFF","PRIV","CLSH",2.47032822920623e-318,NA,"Pondicherry","RoC-Pondicherry",NA,"A 87, INDUSTRIAL ESTATE,METTUPALAYAM PONDICHERRY - 605 009 Pondicherry INDIA","Indian Non-Government Company"
"U99999PY1993PTC000913","8-25-1993","VISIONS MARKETING PVT LTD","STRIKE OFF","PRIV","CLSH",2.22329540628561e-318,NA,"Pondicherry","RoC-Pondicherry",NA,"14 UPSTAIRS, GOVINDAN STREETANANDHA NAGAR PONDICHERRY 9 Pondicherry INDIA","Indian Non-Government Company"
"U99999PY1993PTC000914","9-15-1993","STANDARD POWER DISTRIBUTORS PVT.LTD.","STRIKE OFF","PRIV","CLSH",9.88131291682493e-319,NA,"Pondicherry","RoC-Pondicherry",NA,"PLOTNO.A.27,28 &41 PIPDIC INDUSTRIAL ESTATE SEDARAPET, PONDICHERRY Pondicherry INDIA","Indian Non-Government Company"
"U99999PY1993PTC000915","9-15-1993","DOLPHIN RESORTS PVT. LTD.","STRIKE OFF","PRIV","CLSH",1.48219693752374e-318,NA,"Pondicherry","RoC-Pondicherry",NA,"48, FIRST CROSS,THIRUMUDI NAGAR PONDICHERRY Pondicherry INDIA","Indian Non-Government Company"
"U99999PY1993PTC000916","9-15-1993","SIMHA ORGANICS PVT. LTD.","STRIKE OFF","PRIV","CLSH",9.88131291682493e-319,NA,"Pondicherry","RoC-Pondicherry",NA,"NO.189 9TH CROSSKURUNJI NAGAR PONDICHERRY-605 008. Pondicherry INDIA","Indian Non-Government Company"
"U99999PY1993PTC000919","9-30-1993","SREENIVAS SEAFOODS PVT. LTD.","STRIKE OFF","PRIV","CLSH",2.47032822920623e-318,NA,"Pondicherry","RoC-Pondicherry",NA,"107, VELLA ST,PONDICHERRY 605 001. Pondicherry INDIA","Indian Non-Government Company"
"U99999PY1993PTC000925","11-26-1993","TRISULAM COMMERCIAL SERVICES PVT LTD","STRIKE OFF","PRIV","CLSH",4.94065645841247e-319,NA,"Pondicherry","RoC-Pondicherry",NA,"C/O SAIRAM CHEMICALS,64, VALUDAVUR ROAD MUTHIRAPALAYAM PONDICHERRY-605009 Pondicherry INDIA","Indian Non-Government Company"
"U99999PY1993PTC000926","11-26-1993","SOUTHERN INDUSTRIAL FINANCIERS AND INVESTMENTS PVT LTD","STRIKE OFF","PRIV","CLSH",9.88131291682493e-319,NA,"Pondicherry","RoC-Pondicherry",NA,"16-A IIICROSS STILANGONAGAR PONDICHERRY-605011 Pondicherry INDIA","Indian Non-Government Company"
"U99999PY1993PTC000928","12-13-1993","BHARAT AGRO FARMS AND PLANTATIONS PVT LTD","STRIKE OFF","PRIV","CLSH",2.47032822920623e-317,0,"Pondicherry","RoC-Pondicherry",NA,"C/O YESHEBA AGENCIESNO.231, J.N.STREET, PONDICHERRY Pondicherry INDIA","Indian Non-Government Company"
"U99999PY1994PTC000933","1-11-1994","KARAIKAL COMMERCIAL CHITS PVT LTD","STRIKE OFF","PRIV","CLSH",4.94065645841247e-319,NA,"Pondicherry","RoC-Pondicherry",NA,"30/E FIRST FLOOR CHURCH STREETKARAIKAL U.T.PONDICHERRY Pondicherry INDIA","Indian Non-Government Company"
"U99999PY1994PTC000935","1-12-1994","SANKAR GASKETS PVT LTD","STRIKE OFF","PRIV","CLSH",1.97626258336499e-318,NA,"Pondicherry","RoC-Pondicherry",NA,"NO.80 SHRUTHI IVTH CROSS ROADNATESAN NAGAR PONDICHERRY Pondicherry INDIA","Indian Non-Government Company"
"U99999PY1994PTC000936","1-18-1994","SREENIVASA CHEMICALS AND ALLOYS PVT LTD","STRIKE OFF","PRIV","CLSH",9.88131291682493e-319,0,"Pondicherry","RoC-Pondicherry",NA,"A 122 PIPDIC ESTATEMETTUPALAYAM PONDICHERRY 605 009 Pondicherry INDIA","Indian Non-Government Company"
