"CORPORATE_IDENTIFICATION_NUMBER","DATE_OF_REGISTRATION","COMPANY_NAME","COMPANY_STATUS","COMPANY_CLASS","COMPANY_CATEGORY","AUTHORIZED_CAPITAL","PAIDUP_CAPITAL","REGISTERED_STATE","REGISTRAR_OF_COMPANIES","PRINCIPAL_BUSINESS_ACTIVITY","REGISTERED_OFFICE_ADDRESS","SUB_CATEGORY"
"U21015CH1988PTC007976","16-02-1988","MODERN BOARDS PVT LTD","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","2,000.00","Chandigarh","RoC-Chandigarh","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","# 1221INDUSTRIAL AREA CHANDIGARH PUNJAB Chandigarh INDIA","Indian Non-Government Company"
"U21015CH1988PTC008837","21-11-1988","ABNASHI PACKAGES PVT LTD","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","200","Chandigarh","RoC-Chandigarh","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","774 INDUSTRIAL AREAPHASE II CHANDIGARH UT Chandigarh INDIA","Indian Non-Government Company"
"U21015CH1993PTC013976","8-12-1993","YUVRAJ ENTERPRISES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","5,000,000.00","3,106,000.00","Chandigarh","RoC-Chandigarh","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","177 H& I, INDUSTRIAL & BUSINESS PARK, PHASE 1 CHANDIGARH Chandigarh INDIA 160002","Indian Non-Government Company"
"U21015CH1994PLC014368","25-03-1994","SONA PAPER BOARDS LIMITED","ACTIVE","Public","Company Limited by Shares","12,000,000.00","11,720,200.00","Chandigarh","RoC-Chandigarh","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","C/o S G TRADERS, SCF-172, GRAIN MARKET SECTOR 26 CHANDIGARH Chandigarh INDIA 160026","Indian Non-Government Company"
"U21015CH1994PLC014665","2-06-1994","RAW GOLD BOARDS LTD","STRIKE OFF","Public","Company Limited by Shares","10,000,000.00","55,000.00","Chandigarh","RoC-Chandigarh","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","239 INDUSTRIAL AREA,PHASE I CHANDIGARH UT Chandigarh INDIA","Indian Non-Government Company"
"U21015CH1995PLC017299","21-11-1995","RUBINA PAPERS LIMITED","UNDER PROCESS OF STRIKING OFF","Public","Company Limited by Shares","500,000.00","700","Chandigarh","RoC-Chandigarh","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","SCO 64-65 IST FLOORSECTOR 17 A CHANDIGARH UT Chandigarh INDIA","Indian Non-Government Company"
"U21015CH1995PTC015792","13-02-1995","ALPINE PAPERS PVT LTD","STRIKE OFF","Private","Company Limited by Shares","500,000.00","200","Chandigarh","RoC-Chandigarh","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","H NO 26SECTOR 28 A CHANDIGARH U T Chandigarh INDIA","Indian Non-Government Company"
"U21015CH1996PTC018351","14-06-1996","NISHAT PAPERS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","2,500,000.00","2,500,000.00","Chandigarh","RoC-Chandigarh","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","SCF-36, SECTOR-28-C CHANDIGARH U T Chandigarh INDIA 160029","Indian Non-Government Company"
"U21015CH2012PTC033619","6-03-2012","UB PAPER & BOARDS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","100,000.00","Chandigarh","RoC-Chandigarh","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","SCO-198, 2nd FLOOR SECTOR-7 CHANDIGARH Chandigarh INDIA 160009","Indian Non-Government Company"
"U21017CH1985PTC006305","10-06-1985","SARABJIT PAPER MILLS PVT LTD","STRIKE OFF","Private","Company Limited by Shares","3,000,000.00","15,000.00","Chandigarh","RoC-Chandigarh","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","CH CHANDIGARH U T Chandigarh INDIA","Indian Non-Government Company"
"U21020CH1998PTC021204","24-03-1998","JUNEJA TRADING AGENCIES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","7,000,000.00","6,995,700.00","Chandigarh","RoC-Chandigarh","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","SCO 131 132SECTPR 17 C CHANDIGARH U T Chandigarh INDIA 160017","Indian Non-Government Company"
"U21020CH2003PTC026590","5-12-2003","JAY CREATIONS PRIVATE LIMITED","DORMANT","Private","Company Limited by Shares","200,000.00","100,000.00","Chandigarh","RoC-Chandigarh","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","#2906SECTOR 37-C CHANDIGARH u t Chandigarh INDIA","Indian Non-Government Company"
"U21020CH2004PTC026657","2-01-2004","SUKHMANI PACKAGING PRIVATE LIMITED","DORMANT","Private","Company Limited by Shares","100,000.00","100,000.00","Chandigarh","RoC-Chandigarh","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","1096 SECTOR 21BCHANDIGARH u t Chandigarh INDIA","Indian Non-Government Company"
"U21020CH2004PTC027186","4-06-2004","HEALTH GUARD PACKAGING PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","5,500,000.00","5,500,000.00","Chandigarh","RoC-Chandigarh","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","48 FF INDUSTRIAL AREA,PHASE I CHANDIGARH U T Chandigarh INDIA","Indian Non-Government Company"
"U21020CH2005PTC027970","15-02-2005","S K G PACKAGINGS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","100,000.00","100,000.00","Chandigarh","RoC-Chandigarh","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","# 142 PRESS SITEINDUSTRIAL AREA PHASE 1 CHANDIGARH Chandigarh INDIA","Indian Non-Government Company"
"U21021CH1981PTC004627","3-08-1981","FEROZE PAPERS PVT LTD","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","400","Chandigarh","RoC-Chandigarh","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","MO 20SECTOR 22 CHANDIGARH UT Chandigarh INDIA","Indian Non-Government Company"
"U21021CH1981PTC004685","6-10-1981","DANGRA PAPERS PVT LTD","STRIKE OFF","Private","Company Limited by Shares","1,500,000.00","300","Chandigarh","RoC-Chandigarh","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","CH CHANDIGARH U T Chandigarh INDIA","Indian Non-Government Company"
"U21021CH1982PTC004842","5-02-1982","SOLAN PAPER MOULDS PVT LTD","STRIKE OFF","Private","Company Limited by Shares","1,700,000.00","540,000.00","Chandigarh","RoC-Chandigarh","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","SCO 817 18 SECTOR 22 ACHANDIGARH U T Chandigarh INDIA","Indian Non-Government Company"
"U21021CH1988PTC008808","3-11-1988","MADHOPUR PACKAGING PVT LTD","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","2,000.00","Chandigarh","RoC-Chandigarh","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","CH CHANDIGARH U T Chandigarh INDIA","Indian Non-Government Company"
"U21021CH1991PTC011082","13-02-1991","HERITAGE SPECIALITY PAPERS PVT LTD","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","200","Chandigarh","RoC-Chandigarh","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","26, Industrial Area CHANDIGARH UT Chandigarh INDIA 160026","Indian Non-Government Company"
"U21021CH2011PTC032946","10-05-2011","FACT GREENPAC PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Chandigarh","RoC-Chandigarh","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","SCO 112-113, FOURTH FLOOR SECTOR 34-A CHANDIGARH Chandigarh INDIA 160022","Indian Non-Government Company"
"U21022CH1997PTC020344","11-08-1997","ASSOCIATED TUBES PRIVATE LIMITED","DORMANT","Private","Company Limited by Shares","8,000,000.00","8,000,000.00","Chandigarh","RoC-Chandigarh","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","1096- Sector-21-B, CHANDIGARH UT Chandigarh INDIA","Indian Non-Government Company"
"U21022CH1998PTC021527","24-06-1998","KAMLESH PACKAGINGS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","100,000.00","1,000.00","Chandigarh","RoC-Chandigarh","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","CH CHANDIGARH UT Chandigarh INDIA","Indian Non-Government Company"
"U21022CH1999PTC022263","22-02-1999","GULATI TUBES PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","2,500,000.00","1,654,000.00","Chandigarh","RoC-Chandigarh","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","HNO 1910SECTOR 22 B CHANDIGARH u t Chandigarh INDIA","Indian Non-Government Company"
"U21022CH2010PTC032393","12-08-2010","ISIS PACKAGING PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","10,000,000.00","6,000,000.00","Chandigarh","RoC-Chandigarh","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","# 50 SECTOR 28 A CHANDIGARH Chandigarh INDIA 160026","Indian Non-Government Company"
"U21023CH1973PTC003285","8-06-1973","PUNJAB PACKAGES PVT LTD","ACTIVE","Private","Company Limited by Shares","10,000,000.00","9,000,000.00","Chandigarh","RoC-Chandigarh","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","67 INDUSTRIAL AREAPHASE II CHANDIGARH U T Chandigarh INDIA","Indian Non-Government Company"
"U21023CH1990PTC010561","18-07-1990","DEEPVINI CARDBOARD PVT LTD","STRIKE OFF","Private","Company Limited by Shares","500,000.00","4,000.00","Chandigarh","RoC-Chandigarh","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","SCO 99 100BASEMENT CABIN NO 6 SECTOR 17 B CHANDIGARH Chandigarh INDIA","Indian Non-Government Company"
"U21029CH1979PTC003985","28-05-1979","HARYANA PACKAGES PVT LTD","STRIKE OFF","Private","Company Limited by Shares","1,200,000.00","7,000.00","Chandigarh","RoC-Chandigarh","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","CHANDIGARH CHANDIGARH UT Chandigarh INDIA","Indian Non-Government Company"
"U21029CH1980PTC004119","16-01-1980","MILTON MOULDS PVT LTD","STRIKE OFF","Private","Company Limited by Shares","300,000.00","5,000.00","Chandigarh","RoC-Chandigarh","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","H NO 1SECTOR 10 CHANDIGARH. UT Chandigarh INDIA","Indian Non-Government Company"
"U21029CH1980PTC004230","7-08-1980","TEE KAY WRAPPERS PVT LTD","STRIKE OFF","Private","Company Limited by Shares","300,000.00","2,000.00","Chandigarh","RoC-Chandigarh","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","CHANDIGARH CHANDIGARH U T Chandigarh INDIA","Indian Non-Government Company"
"U21029CH1981PTC004402","9-02-1981","HIMACHAL ASPESTORS AND PACKAGINGS PVT LTD","STRIKE OFF","Private","Company Limited by Shares","300,000.00","6,000.00","Chandigarh","RoC-Chandigarh","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","# 186/AINDUSTRIAL AREA CHANDIGARH UT Chandigarh INDIA","Indian Non-Government Company"
"U21029CH1981PTC004595","27-06-1981","DURA PACK PVT LTD","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","500","Chandigarh","RoC-Chandigarh","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","H NO 58SECTOR 21 A CHANDIGARH UT Chandigarh INDIA","Indian Non-Government Company"
"U21029CH1990PTC010544","12-07-1990","LOTUS PACKAGINGS PVT LTD","ACTIVE","Private","Company Limited by Shares","500,000.00","100,200.00","Chandigarh","RoC-Chandigarh","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","1059 INDUSTRIAL AREAPHASE II CHANDIGARH UT Chandigarh INDIA","Indian Non-Government Company"
"U21029CH1990PTC010639","22-08-1990","HARBANT MOULD PACK PRIVATE LIMITED","DORMANT","Private","Company Limited by Shares","2,000,000.00","1,305,000.00","Chandigarh","RoC-Chandigarh","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","139SECTOR 16 CHANDIGARH UT Chandigarh INDIA 160016","Indian Non-Government Company"
"U21029CH1992PTC012447","6-07-1992","OM PAPER AND BOARD MILLS PVT LTD","STRIKE OFF","Private","Company Limited by Shares","750,000.00","2,000.00","Chandigarh","RoC-Chandigarh","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","CH CHANDIGARH U T Chandigarh INDIA","Indian Non-Government Company"
"U21029CH1994PTC014657","1-06-1994","RISHAB PACKAGES PVT LTD","ACTIVE","Private","Company Limited by Shares","1,500,000.00","1,500,000.00","Chandigarh","RoC-Chandigarh","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","83INDUSTRIAL AREA CHANDIGARH U T Chandigarh INDIA","Indian Non-Government Company"
"U21029CH1994PTC014737","22-06-1994","ALFA CONES PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","500,000.00",NA,"Chandigarh","RoC-Chandigarh","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","131, INDUSTRIAL AREA,PHASE I, CHANDIGARH. Chandigarh INDIA","Indian Non-Government Company"
"U21029CH1994PTC014801","12-07-1994","TUFF POLYPACKS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","500,000.00","3,000.00","Chandigarh","RoC-Chandigarh","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","323 INDUSTRIAL AREAPHASE-II CHANDIGARH u t Chandigarh INDIA","Indian Non-Government Company"
"U21029CH1997PTC019609","19-03-1997","EMMESSAAR PACKAGES PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","500,000.00","100,000.00","Chandigarh","RoC-Chandigarh","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","# 3369SECTOR 32 D CHANDIGARH u t Chandigarh INDIA","Indian Non-Government Company"
"U21029CH1998PTC022045","15-12-1998","VACHITRA PACKAGES PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","500,000.00","400","Chandigarh","RoC-Chandigarh","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","45 SECTOR 5CHANDIGARH U T Chandigarh INDIA","Indian Non-Government Company"
"U21029CH2000PTC024115","11-12-2000","BRISK PACKAGES PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","200,000.00","2,000.00","Chandigarh","RoC-Chandigarh","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","H NO 1005SECTOR 8-C CHANDIGARH UT Chandigarh INDIA","Indian Non-Government Company"
"U21029CH2010PTC032388","9-08-2010","PRO-PACK CLOSURES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Chandigarh","RoC-Chandigarh","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","58, INDUSTRIAL AREA, PHASE I, CHANDIGARH Chandigarh INDIA 160001","Indian Non-Government Company"
"U21029CH2010PTC032389","9-08-2010","PRO-PACK PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","2,500,000.00","2,500,000.00","Chandigarh","RoC-Chandigarh","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","H. NO. 40 SECTOR 2 CHANDIGARH Chandigarh INDIA 160001","Indian Non-Government Company"
"U21029CH2010PTC032538","3-11-2010","MAHENDRA PACKAGING SOLUTIONS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","100,000.00","100,000.00","Chandigarh","RoC-Chandigarh","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","2150, GROUND FLOOR, SECTOR-21 C, CHANDIGARH Chandigarh INDIA 160022","Indian Non-Government Company"
"U21029CH2010PTC032596","26-11-2010","MODERN CORRUGATORS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","100,000.00","Chandigarh","RoC-Chandigarh","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","1018 SECTOR 11 CHANDIGARH Chandigarh INDIA 160011","Indian Non-Government Company"
"U21029CH2011PTC032703","25-01-2011","CANDY CRAFTS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Chandigarh","RoC-Chandigarh","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","SCO 19, SECTOR 26 MADHYA MARG CHANDIGARH Chandigarh INDIA 160019","Indian Non-Government Company"
"U21029CH2011PTC033048","20-06-2011","NORTH INDIA PACKAGING SOLUTIONS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","500,000.00","Chandigarh","RoC-Chandigarh","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","# 385, AOT COMPLEX SECTOR-48A CHANDIGARH Chandigarh INDIA 160047","Indian Non-Government Company"
"U21029CH2013PTC034761","7-10-2013","POST MY GREETINGS & GIFTS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","100,000.00","Chandigarh","RoC-Chandigarh","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","House No.42, Sector 10A CHANDIGARH Chandigarh INDIA 160011","Indian Non-Government Company"
"U21029CH2014PTC035005","6-03-2014","SKYBLUE PAPERS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","25,000,000.00","23,500,000.00","Chandigarh","RoC-Chandigarh","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","PLOT NO. 85, INDUSTRIAL AREA, PHASE - I CHANDIGARH Chandigarh INDIA 160002","Indian Non-Government Company"
"U21029CH2014PTC035148","30-07-2014","FINESTAR PACKERS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Chandigarh","RoC-Chandigarh","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","SCO 1132-33, TOP FLOOR CABIN NO. 21, SECTOR 22-B CHANDIGARH Chandigarh INDIA 160022","Indian Non-Government Company"
"U21090CH2004PTC032966","26-02-2004","DOABA COPY HOUSE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","100,000.00","Chandigarh","RoC-Chandigarh","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","SCO 35-36 SECTOR 17 C CHANDIGARH Chandigarh INDIA 160017","Indian Non-Government Company"
"U21090CH2014PTC035119","30-06-2014","TRICITY INK & PAPER PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","100,000.00","Chandigarh","RoC-Chandigarh","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","PLOT NO.39 VILLAGE MAKHAN MAJRA CHANDIGARH Chandigarh INDIA 160101","Indian Non-Government Company"
"U21091CH1993PTC013675","2-09-1993","SUVIDHA TUBES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","2,700,000.00","2,640,000.00","Chandigarh","RoC-Chandigarh","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","C/o S G TRADERS, SCF-172, GRAIN MARKET SECTOR 26 CHANDIGARH Chandigarh INDIA 160026","Indian Non-Government Company"
"U21091CH1994PTC015128","4-10-1994","ATAM CONES PVT LTD","STRIKE OFF","Private","Company Limited by Shares","600,000.00","3,000.00","Chandigarh","RoC-Chandigarh","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","H NO 158SECTOR 18 A CHANDIGARH U T Chandigarh INDIA","Indian Non-Government Company"
"U21092CH2007PTC030840","5-06-2007","ELECTRA PAPER AND BOARD PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","20,000,000.00","6,475,000.00","Chandigarh","RoC-Chandigarh","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","DAV, Quiet Office No 13 Level II , Sector 35 A CHANDIGARH Chandigarh INDIA 160036","Indian Non-Government Company"
"U21093CH1995PLC017165","16-10-1995","CHIRAG PAPER MILLS LIMITED","DORMANT","Public","Company Limited by Shares","1,000,000.00","700","Chandigarh","RoC-Chandigarh","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","SCO 59SECTOR 20 C CHANDIGARH U T Chandigarh INDIA","Indian Non-Government Company"
"U21098CH1981PTC004534","13-05-1981","NAYARSONS PRINTERS PVT LTD","STRIKE OFF","Private","Company Limited by Shares","500,000.00","2,000.00","Chandigarh","RoC-Chandigarh","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","CHANDIGARH CHANDIGARH UT Chandigarh INDIA","Indian Non-Government Company"
"U21098CH1985PTC006615","31-12-1985","EVEREST CARBONS PRIVATE LIMITED","DORMANT","Private","Company Limited by Shares","5,000,000.00","522,000.00","Chandigarh","RoC-Chandigarh","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","1023 ,SECTOR 36 C CHANDIGARH U T Chandigarh INDIA","Indian Non-Government Company"
"U21098CH1993PTC013368","24-05-1993","VENUS STATIONERY PRODUCTS PVT LTD","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","4,000.00","Chandigarh","RoC-Chandigarh","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","437 A INDUSTRIAL AREAPHASE II CHANDIGARH U T Chandigarh INDIA","Indian Non-Government Company"
"U21098CH1995PTC015855","21-02-1995","BHAGWATI CARBON AND CHEM TECH PVT LTD","STRIKE OFF","Private","Company Limited by Shares","500,000.00","7,000.00","Chandigarh","RoC-Chandigarh","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","3474SECTOR 35 D CHANDIGARH UT Chandigarh INDIA","Indian Non-Government Company"
"U21098CH1998PTC021135","5-03-1998","JANUS COMMUNICATIONS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","2,600,000.00","2,536,800.00","Chandigarh","RoC-Chandigarh","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","SCO 374TOP FLOOR SECTOR 32 D CHANDIGARH Chandigarh INDIA 160030","Indian Non-Government Company"
"U21098CH1998PTC021462","3-06-1998","FORMULAE INKS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","100,000.00","100,000.00","Chandigarh","RoC-Chandigarh","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","331- Sector- 32-A CHANDIGARH Chandigarh INDIA","Indian Non-Government Company"
"U21099CH1989SGC009021","27-01-1989","PUNJAB AGRO NEWS PRINTS LIMITED","AMALGAMATED","Public","Company Limited by Shares","10,000,000.00","70","Chandigarh","RoC-Chandigarh","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","2A SECTOR 28-A MADHYA MARG CHANDIGARH Chandigarh INDIA 160002","State Government Company"
"U21099CH1995PLC016245","19-04-1995","DURGA BOARD AND PAPER INDUSTRIES LIMITED","ACTIVE","Public","Company Limited by Shares","12,500,000.00","10,000,000.00","Chandigarh","RoC-Chandigarh","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","SCO 196 197SECTOR 34 A CHANDIGARH u t Chandigarh INDIA","Indian Non-Government Company"
"U21520CH1980PTC004273","16-09-1980","KEMO PLASTS PVT LTD","STRIKE OFF","Private","Company Limited by Shares","500,000.00","2,000.00","Chandigarh","RoC-Chandigarh",NA,"89SECTOR, 18A CHANDIGARH UT Chandigarh INDIA","Indian Non-Government Company"
"U22012CH1959PTC002292","17-09-1959","CHANDIGARH PAPER BOARD MILLS PVT LTD","ACTIVE","Private","Company Limited by Shares","9,500,000.00","9,500,000.00","Chandigarh","RoC-Chandigarh",NA,"PLOT 26 INDUSTRIAL AREAPHASE 1 CHANDIGARH U T Chandigarh INDIA 160002","Indian Non-Government Company"
"U22012CH1983PTC005247","11-01-1983","KATARIA PAPERS PVT LTD","STRIKE OFF","Private","Company Limited by Shares","2,000,000.00",NA,"Chandigarh","RoC-Chandigarh",NA,"109SECTOR 8 A CHANDIGARH UT Chandigarh INDIA","Indian Non-Government Company"
"U22012CH1993PTC012939","13-01-1993","A P ENTERPRISES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","35,000,000.00","34,855,000.00","Chandigarh","RoC-Chandigarh",NA,"Plot No.77, Industrial Area PHASE II CHANDIGARH Chandigarh INDIA 160002","Indian Non-Government Company"
"U22100CH2004PTC027490","16-09-2004","GULMOHAR CREATIONS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","100,000.00","100,000.00","Chandigarh","RoC-Chandigarh","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","SUKHMANI CHAMBERSSCO 68 70 SECTOR 17 A CHANDIGARH Chandigarh INDIA 160017","Indian Non-Government Company"
"U22101CH1997PLC020169","2-07-1997","G S R HOTELS LIMITED","ACTIVE","Public","Company Limited by Shares","250,000,000.00","92,646,000.00","Chandigarh","RoC-Chandigarh",NA,"617SECTOR 8 B CHANDIGARH U T Chandigarh INDIA 160009","Indian Non-Government Company"
"U22110CH1983PTC005282","1-02-1983","KANTH INDIA PRINTERS AND PUBLISHERS PVT LTD","STRIKE OFF","Private","Company Limited by Shares","500,000.00",NA,"Chandigarh","RoC-Chandigarh","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","172SECTOR 20 A CHANDIGARH UT Chandigarh INDIA","Indian Non-Government Company"
"U22110CH1986PLC006782","3-04-1986","CLJ PUBLISHERS LIMITED","STRIKE OFF","Public","Company Limited by Shares","500,000.00",NA,"Chandigarh","RoC-Chandigarh","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","379 PHASE 2ND INDUSTRIAL AREA,,CHANDIGARH. Chandigarh INDIA","Indian Non-Government Company"
"U22110CH1986PTC006767","27-03-1986","KHANNA BROTHERS PUBLISHERS PVT LTD","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","3,000.00","Chandigarh","RoC-Chandigarh","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","CH CHANDIGARH UT Chandigarh INDIA","Indian Non-Government Company"
"U22110CH1986PTC007189","12-12-1986","ABP DATA MEDIA ASSOCIATES PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","50,000.00","3,000.00","Chandigarh","RoC-Chandigarh","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","62 Sector 33-A CHANDIGARH U T Chandigarh INDIA","Indian Non-Government Company"
"U22110CH1993PTC013955","3-12-1993","ANAND PRINT HOUSE PVT LTD","DORMANT","Private","Company Limited by Shares","100,000.00","100,000.00","Chandigarh","RoC-Chandigarh","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","H NO 60SECTOR 19 CHANDIGARH U T Chandigarh INDIA","Indian Non-Government Company"
"U22110CH1996PTC018324","12-06-1996","UNISTAR BOOKS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","10,000,000.00","5,300,000.00","Chandigarh","RoC-Chandigarh","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","SCO 26 27 TOP FLOORSECTOR 34 A CHANDIGARH U T Chandigarh INDIA 160033","Indian Non-Government Company"
"U22110CH1997PTC020188","4-07-1997","DARPAN PUBLISHERS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","500,000.00","305,000.00","Chandigarh","RoC-Chandigarh","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","NO 2004SECTOR 15 C CHANDIGARH UT Chandigarh INDIA","Indian Non-Government Company"
