"CORPORATE_IDENTIFICATION_NUMBER","DATE_OF_REGISTRATION","COMPANY_NAME","COMPANY_STATUS","COMPANY_CLASS","COMPANY_CATEGORY","AUTHORIZED_CAPITAL","PAIDUP_CAPITAL","REGISTERED_STATE","REGISTRAR_OF_COMPANIES","PRINCIPAL_BUSINESS_ACTIVITY","REGISTERED_OFFICE_ADDRESS","SUB_CATEGORY"
"U28991ML2003PLC007164","11-07-2003","BYRNIHAT SPRINGS LIMITED","ACTIVE","Public","Company Limited by Shares","10,000,000.00","500,000.00","Meghalaya","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","RI BHOI Meghalaya INDIA","Indian Non-Government Company"
"U28992ML1999PLC005972","6-12-1999","MEGHALAYA CYLINDERS LIMITED","STRIKE OFF","Public","Company Limited by Shares","1,000,000.00","7,000.00","Meghalaya","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","TRIPURA CASTLE,TRIPURA CASTLE ROAD DIST EAST KHASI HILLS SHILLONG Meghalaya INDIA 793003","Indian Non-Government Company"
"U28999ML2003PTC007134","17-06-2003","BYRNIHAT WIRES PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","500,000.00","100,000.00","Meghalaya","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","13TH MILEG S ROAD TAMULI KUCHI MEGHALAYA Meghalaya INDIA","Indian Non-Government Company"
"U28999ML2005PTC007955","11-11-2005","MEGHALAYA PIPES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","2,000,000.00","200,000.00","Meghalaya","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","SINGHANIA AUTOMOBILESBARABAZAR MEGHALAYA SHILLONG Meghalaya INDIA 793002","Indian Non-Government Company"
"U28999ML2007PTC008286","23-10-2007","RHINO WIRES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","10,000,000.00","2,300,000.00","Meghalaya","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","RHINO WIRES PRIVATE LIMITED AMJOK BYRNIHAT Meghalaya INDIA 793101","Indian Non-Government Company"
"U29119ML1984PTC002199","10-07-1984","SPDC ENGINEERS PVT LTD","STRIKE OFF","Private","Company Limited by Shares","500,000.00",NA,"Meghalaya","RoC-Shillong","Manufacturing (Machinery & Equipments)","LAITUMUKHRAH SHILLONG-793003 (NEAR NAJARETH HOSPITAL) shillong Meghalaya INDIA","Indian Non-Government Company"
"U29230ML2003PLC007183","6-08-2003","ZION MACHINES LIMITED","ACTIVE","Public","Company Limited by Shares","5,000,000.00","500,000.00","Meghalaya","RoC-Shillong","Manufacturing (Machinery & Equipments)","Amjok Byrnihat Meghalaya Meghalaya INDIA 793101","Indian Non-Government Company"
"U29248ML2010PTC008426","16-08-2010","PODDER & PODDER INDUSTRIES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","10,000,000.00","200,000.00","Meghalaya","RoC-Shillong","Manufacturing (Machinery & Equipments)","C/O HALCON & SONS FURNITURE MADANRITING, LUMDEMTHRING, SHILLONG Meghalaya INDIA 793021","Indian Non-Government Company"
"U29253ML2012PTC008506","29-06-2012","MAGH POWERLINE PROJECTS PRIVATE LIMITED","UNDER PROCESS OF STRIKING OFF","Private","Company Limited by Shares","10,000,000.00","100,000.00","Meghalaya","RoC-Shillong","Manufacturing (Machinery & Equipments)","31 BARIDUA 9TH MILE (MYLLIEM SYEMSHIP) RI BHOI Meghalaya INDIA 793101","Indian Non-Government Company"
"U29268ML2009PLC008367","28-07-2009","ACME HOUSEHOLD APPLIANCES LIMITED","STRIKE OFF","Public","Company Limited by Shares","1,000,000.00","500,000.00","Meghalaya","RoC-Shillong","Manufacturing (Machinery & Equipments)","OPP - GEOLOGICAL SURVEY OF INDIA NEAR N. E. C. OFFICE NONGRIM HILLS SHILLONG Meghalaya INDIA 793003","Indian Non-Government Company"
"U29299ML2008PTC008321","5-06-2008","NORTH EAST POSITRON TECHNOLOGIES PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00",NA,"Meghalaya","RoC-Shillong","Manufacturing (Machinery & Equipments)","C/O REV.DR.VANLALNGHAKA HOUSE NO 243, NONGRIMBA ROAD, LAITUMKHRAH SHILLONG Meghalaya INDIA 793003","Indian Non-Government Company"
"U30007ML1997PTC005268","4-12-1997","ANDERSON COMPUTERS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","100,000.00","Meghalaya","RoC-Shillong","Manufacturing (Machinery & Equipments)","LOWER LACHUMIERE , EAST KHASI HILLS SHILLONG Meghalaya INDIA 793001","Indian Non-Government Company"
"U30007ML1997PTC005287","26-12-1997","VDPC PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","2,000,000.00","145,000.00","Meghalaya","RoC-Shillong","Manufacturing (Machinery & Equipments)","L D B BUILDINGG S ROAD EAST KHASI HILLS SHILLONG Meghalaya INDIA 793001","Indian Non-Government Company"
"U30007ML2001PTC006503","27-04-2001","CF ENTERPRISES INDIA PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","100,000.00","Meghalaya","RoC-Shillong","Manufacturing (Machinery & Equipments)","15 TH MILE TAMULKUCHI BYRNIHAT Meghalaya INDIA 793101","Indian Non-Government Company"
"U30007ML2004PTC007509","25-08-2004","XTECH SYSTEMS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","500,000.00","100,000.00","Meghalaya","RoC-Shillong","Manufacturing (Machinery & Equipments)","NONGRIMBAHLAITUMKHRAH SHILLONG MEGHALAYA Meghalaya INDIA 793003","Indian Non-Government Company"
"U31101ML1974PTC001522","6-06-1974","GITA CREDIT & INVESTMENT CO PVT LTD","STRIKE OFF","Private","Company Limited by Shares","30,000.00","2,200.00","Meghalaya","RoC-Shillong","Manufacturing (Machinery & Equipments)","LAITUMKHRAH SHILLONG Meghalaya INDIA 793003","Indian Non-Government Company"
"U31200ML1986SGC002500","25-03-1986","MEGHALAYA ELECTRONICS DEVELOPMENT CORPORATION LTD","DORMANT","Private","Company Limited by Shares","50,000,000.00","47,170,000.00","Meghalaya","RoC-Shillong","Manufacturing (Machinery & Equipments)","KISMAT UPLAND ROAD, LAITUMKHRAH, SHILLONG, Meghalaya INDIA 793003","State Government Company"
"U31300ML2003PTC007097","8-05-2003","BRAHMAPUTRA METAL WORKS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","650,000.00","Meghalaya","RoC-Shillong","Manufacturing (Machinery & Equipments)","BARIDUARAID MARWETE 8 TH MILE RI BHOI Meghalaya INDIA","Indian Non-Government Company"
"U31900ML2012PTC008526","30-10-2012","HATCH ICON PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","200,000.00","100,000.00","Meghalaya","RoC-Shillong","Manufacturing (Machinery & Equipments)","1st FLOOR, C.K MARUTI SERVICE CENTRE NONGTHYMMAI SHILLONG Meghalaya INDIA 793014","Indian Non-Government Company"
"U32101ML1977PTC001719","8-08-1977","HERALD PUBLICATIONS PVT LTD","STRIKE OFF","Private","Company Limited by Shares","100,000.00","6,600.00","Meghalaya","RoC-Shillong","Manufacturing (Machinery & Equipments)","MEGHALAYA Meghalaya INDIA","Indian Non-Government Company"
"U33112ML1978PTC001752","18-08-1978","PHONE CURE PVT LTD","STRIKE OFF","Private","Company Limited by Shares","100,000.00","4,400.00","Meghalaya","RoC-Shillong","Manufacturing (Machinery & Equipments)","SHILLONG SHILLONG MEGHALAYA Meghalaya INDIA 793001","Indian Non-Government Company"
"U33301ML1979SGC001785","7-08-1979","MEGHALAYA WATCHES LTD","STRIKE OFF","Private","Company Limited by Shares","5,000,000.00","3,598,000.00","Meghalaya","RoC-Shillong","Manufacturing (Machinery & Equipments)","MIDC Building, Upland Road,, I Laitumkhrah,Shillong-793003 SHILLONG Meghalaya INDIA","State Government Company"
"U34103ML1976PTC001672","29-07-1976","SHEBA WHEELS PVT LTD","ACTIVE","Private","Company Limited by Shares","90,000,000.00","7,000,000.00","Meghalaya","RoC-Shillong","Manufacturing (Machinery & Equipments)","ZIAKUR VILLABISHNUPUR SHILLONG Meghalaya INDIA 793004","Indian Non-Government Company"
"U34300ML2001PTC006645","9-10-2001","RIBHOI ENGINEERING COMPANY PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","2,000,000.00","1,100,000.00","Meghalaya","RoC-Shillong","Manufacturing (Machinery & Equipments)","BALIYANUMTRU ROAD BYRNIHAT MEGHALAYA Meghalaya INDIA","Indian Non-Government Company"
"U36101ML1977PLC001696","31-03-1977","NORTH EASTERN HANDICRAFTS AND HANDLOOMS DEVELOPMENT CORPORATION LIMITED","ACTIVE","Public","Company Limited by Shares","20,000,000.00","20,000,000.00","Meghalaya","RoC-Shillong","Manufacturing (Others)","C/O- PURBASHREE EMPORIUM, NEHHDC LTD, POLICE BAZAR SHILLONG Meghalaya INDIA 793001","Indian Non-Government Company"
"U36101ML1979SGC001762","10-01-1979","MEGHALAYA HANDLOOMS AND HANDICRAFTS DEVELOPMENT CORPN LTD","ACTIVE","Private","Company Limited by Shares","15,000,000.00","14,999,400.00","Meghalaya","RoC-Shillong","Manufacturing (Others)","ROOM NO 410, MEGHALAYA ADDITIONAL SECRETRIAT BUILDING, SHILLONG Meghalaya INDIA 793001","State Government Company"
"U36104ML2005PTC007657","8-02-2005","U D COIR PRODUCTS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","2,000,000.00","115,000.00","Meghalaya","RoC-Shillong","Manufacturing (Others)","HANUMANBUX UMADUT BUILDINGG S ROAD SHILLONG MEGHALAYA Meghalaya INDIA 793002","Indian Non-Government Company"
"U37200ML2014PTC008565","30-05-2014","GIRIK BRIQUETTES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","100,000.00","Meghalaya","RoC-Shillong","Manufacturing (Others)","LUCKIER ROAD GARIKHANA SHILLONG Meghalaya INDIA 793002","Indian Non-Government Company"
"U40100ML2007PTC008278","6-09-2007","FASTECH ENERGY PRIVATE LIMITED","UNDER PROCESS OF STRIKING OFF","Private","Company Limited by Shares","2,500,000.00","100,000.00","Meghalaya","RoC-Shillong","Electricity, Gas & Water companies","UPPER NONGRIM HILLS NEAR NEC BUILDING, LAITUMKHRAH SHILLONG Meghalaya INDIA 793003","Indian Non-Government Company"
"U40101ML1976GOI001658","2-04-1976","NORTH EASTERN ELECTRIC POWER CORPN LTD","ACTIVE","Public","Company Limited by Shares","50,000,000,000.00","34,261,154,000.00","Meghalaya","RoC-Shillong","Electricity, Gas & Water companies","BROOKLAND COMPOUND LOWER NEW COLONY DIST.EAST KHASI HILLS SHILLONG Meghalaya INDIA 793003","Union Government Company"
"U40101ML1989PTC003220","10-03-1989","POWER CARRIERS INDIA PVT LTD","ACTIVE","Private","Company Limited by Shares","10,000,000.00","7,729,000.00","Meghalaya","RoC-Shillong","Electricity, Gas & Water companies","HOPKINSON ROAD LOWER LACHUMIERE SHILLONG Meghalaya INDIA 793001","Indian Non-Government Company"
"U40101ML2005SGC007987","7-12-2005","MEGHALAYA STATE POWER CORPORATION LIMITED","DORMANT","Public","Company Limited by Shares","100,000,000.00","1,000,000.00","Meghalaya","RoC-Shillong","Electricity, Gas & Water companies","LUM JINGSHAI, SHORT ROUND ROAD, SHILLONG Meghalaya INDIA 793001","State Government Company"
"U40101ML2008PLC008308","15-02-2008","V M POWERS LIMITED","ACTIVE","Public","Company Limited by Shares","1,000,000.00","500,000.00","Meghalaya","RoC-Shillong","Electricity, Gas & Water companies","MUDA SHOPPING COMPLEX ROOM NO - 20, POLICE BAZAR SHILLONG Meghalaya INDIA 793001","Indian Non-Government Company"
"U40101ML2008PTC008325","15-07-2008","SHILLONG POWER PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","100,000.00","Meghalaya","RoC-Shillong","Electricity, Gas & Water companies","C/o Vikram Singhania Offset Press Thana Road Shilong Meghalaya INDIA 793001","Indian Non-Government Company"
"U40101ML2009PLC008391","11-12-2009","BRIJRAJ POWER & METALLICS LIMITED","ACTIVE","Public","Company Limited by Shares","22,000,000.00","21,950,000.00","Meghalaya","RoC-Shillong","Electricity, Gas & Water companies","KHARBAMON LUMMOWRIE MAIN ROAD SHILLONG Meghalaya INDIA 793003","Indian Non-Government Company"
"U40101ML2009PTC008360","5-06-2009","MEGHA BIDYUT PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","2,000,000.00","1,610,000.00","Meghalaya","RoC-Shillong","Electricity, Gas & Water companies","BARAPANI INDUSTRIAL AREA UMIAM SHILLONG Meghalaya INDIA 793103","Indian Non-Government Company"
"U40101ML2009SGC008374","14-09-2009","MEGHALAYA ENERGY CORPORATION LIMITED","ACTIVE","Public","Company Limited by Shares","20,000,000,000.00","7,685,484,580.00","Meghalaya","RoC-Shillong","Electricity, Gas & Water companies","LUM JINGSHAI SHORT ROUND ROAD Shillong Meghalaya INDIA 793001","State Government Company"
"U40101ML2009SGC008392","18-12-2009","MEGHALAYA POWER GENERATION CORPORATION LIMITED","ACTIVE","Public","Company Limited by Shares","10,000,000,000.00","500,000.00","Meghalaya","RoC-Shillong","Electricity, Gas & Water companies","LUM JINGSHAI SHORT ROUND ROAD Shillong Meghalaya INDIA 793001","State Government Company"
"U40101ML2009SGC008393","18-12-2009","MEGHALAYA POWER TRANSMISSION CORPORATION LIMITED","ACTIVE","Public","Company Limited by Shares","1,000,000,000.00","500,000.00","Meghalaya","RoC-Shillong","Electricity, Gas & Water companies","LUM JINGSHAI SHORT ROUND ROAD Shillong Meghalaya INDIA 793001","State Government Company"
"U40101ML2009SGC008394","18-12-2009","MEGHALAYA POWER DISTRIBUTION CORPORATION LIMITED","ACTIVE","Public","Company Limited by Shares","2,000,000,000.00","500,000.00","Meghalaya","RoC-Shillong","Electricity, Gas & Water companies","LUM JINGSHAI SHORT ROUND ROAD Shillong Meghalaya INDIA 793001","State Government Company"
"U40101ML2010PTC008410","24-05-2010","JRT POWER PRIVATE LIMITED","UNDER PROCESS OF STRIKING OFF","Private","Company Limited by Shares","1,000,000.00","100,000.00","Meghalaya","RoC-Shillong","Electricity, Gas & Water companies","C/O KIDS CARE, UPPER NEW COLONY LAITUMKHRAH SHILLONG Meghalaya INDIA 793003","Indian Non-Government Company"
"U40101ML2011PTC008458","2-03-2011","SHRACHI POWER PROJECTS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","100,000.00","Meghalaya","RoC-Shillong","Electricity, Gas & Water companies","Howell Road Laban Shillong Meghalaya INDIA 793004","Indian Non-Government Company"
"U40102ML2006PTC008182","15-06-2006","NGS POWER PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","10,000,000.00","1,443,000.00","Meghalaya","RoC-Shillong","Electricity, Gas & Water companies","EPIP BYRNIHAT,RI-BHOI DIST, MEGHALAYA. MEGHALAYA. Meghalaya INDIA","Indian Non-Government Company"
"U40102ML2008PLC008450","9-09-2008","BRIJRAJ BIJALI LIMITED","ACTIVE","Public","Company Limited by Shares","1,000,000.00","500,000.00","Meghalaya","RoC-Shillong","Electricity, Gas & Water companies","Lummawrie Kharbamon Vill: Laitumkhrah SHILLONG Meghalaya INDIA 793003","Indian Non-Government Company"
"U40102ML2008PTC008317","13-05-2008","H. M. POWER & ENERGY PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","15,000,000.00","11,026,000.00","Meghalaya","RoC-Shillong","Electricity, Gas & Water companies","VILLAGE UPPER AMJOK, UMTRU ROAD, BYRNIHAT Meghalaya INDIA 793101","Indian Non-Government Company"
"U40102ML2012PTC008515","22-08-2012","UMPHYRNAI ENERGY SYSTEMS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","2,500,000.00","100,000.00","Meghalaya","RoC-Shillong","Electricity, Gas & Water companies","Mawlai Nongkawar, Block 8 G S Road,East Khasi hills SHILLONG Meghalaya INDIA 793017","Indian Non-Government Company"
"U40108ML2002PLC006921","4-10-2002","MEGHALAYA POWER LIMITED","ACTIVE","Public","Company Limited by Shares","200,000,000.00","171,306,200.00","Meghalaya","RoC-Shillong","Electricity, Gas & Water companies","VILLAGE: LUMSHNONG P.O.KHALIEHRIAT LUMSHNONG Meghalaya INDIA 793200","Indian Non-Government Company"
"U40108ML2007PTC008291","13-11-2007","DIVYANSH POWERGEN PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","210,000,000.00","205,852,000.00","Meghalaya","RoC-Shillong","Electricity, Gas & Water companies","VERONICA LANE( ADJACENT TO BANSARA EYE CLINIC) LAITUMKHRAH MAIN ROAD SHILONG Meghalaya INDIA 793003","Indian Non-Government Company"
"U40108ML2008PTC008335","25-09-2008","JAINTIA ENERGY AND POWER PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","100,000.00","Meghalaya","RoC-Shillong","Electricity, Gas & Water companies","340 NONGRIMBAH, EAST KHASI HILLS LAITUMKHRAH SHILLONG Meghalaya INDIA 793003","Indian Non-Government Company"
"U40109ML2009PTC008376","23-09-2009","DLF (NORTH EAST) ENERGY & CEMENT PRIVATE LIMITED","UNDER PROCESS OF STRIKING OFF","Private","Company Limited by Shares","1,000,000.00","100,000.00","Meghalaya","RoC-Shillong","Electricity, Gas & Water companies","C/O A. DHAR, LAPUBAN BUILDING, KENCH'S TRACE SHILLONG SHILLONG Meghalaya INDIA 793004","Indian Non-Government Company"
"U40109ML2009PTC008377","23-09-2009","UNITECH ENERGY & CEMENT PRIVATE LIMITED","UNDER PROCESS OF STRIKING OFF","Private","Company Limited by Shares","1,000,000.00","100,000.00","Meghalaya","RoC-Shillong","Electricity, Gas & Water companies","C/O. A. DHAR, LAPUBAN BUILDING, KENCH'S TRACE, SHILLONG Meghalaya INDIA 793004","Indian Non-Government Company"
"U40109ML2012PTC008491","9-02-2012","GARO HILLS THERMAL POWER PROJECT PRIVATE LIMITED","UNDER PROCESS OF STRIKING OFF","Private","Company Limited by Shares","1,000,000.00","100,000.00","Meghalaya","RoC-Shillong","Electricity, Gas & Water companies","Phoenix Cottage Chapel Road, Quallapatty Shillong Meghalaya INDIA 793002","Indian Non-Government Company"
"U40200ML2014PTC008566","6-06-2014","GROVER CARBONIC PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","24,500,000.00","4,100,000.00","Meghalaya","RoC-Shillong","Electricity, Gas & Water companies","MARING MARKET COMPLEX BORBHUIN BYRNIHAT Meghalaya INDIA 793101","Indian Non-Government Company"
"U45102ML2005PTC007841","5-08-2005","BEST SYNERGY PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","10,000,000.00","8,105,000.00","Meghalaya","RoC-Shillong","Construction","RAID MARWETMYLLIEM SYIEMSHIP RI BHOI KHANAPARA Meghalaya INDIA","Indian Non-Government Company"
"U45201ML1984PTC002173","10-05-1984","RATHORE CONSTRUCTIONS PVT LTD","STRIKE OFF","Private","Company Limited by Shares","500,000.00","15,000.00","Meghalaya","RoC-Shillong","Construction","ZIAKUR VILLA, BISHNUPUR, SHILLONG, Meghalaya INDIA","Indian Non-Government Company"
"U45201ML1984PTC002187","19-06-1984","DIDDAN CONSTRUCTION PVT LTD","DORMANT","Private","Company Limited by Shares","2,000,000.00","700,000.00","Meghalaya","RoC-Shillong","Construction","21 UMPLING SHILLONG EASTKHASI HILLS MEGHALAYA Meghalaya INDIA 793006","Indian Non-Government Company"
"U45201ML1989PTC003266","28-04-1989","TRICON CONSTRUCTION PVT LTD","STRIKE OFF","Private","Company Limited by Shares","2,500,000.00","2,000.00","Meghalaya","RoC-Shillong","Construction","123 THANA ROAD PLOT NO 9SHILLONG MEGHALAYA Meghalaya INDIA","Indian Non-Government Company"
"U45201ML1989PTC003337","31-08-1989","KOCH AND KOCH FINANCE AND INVESTMENT PVT LTD","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","360,000.00","Meghalaya","RoC-Shillong","Construction","MADANRITTING ALUGUDAM ROADSHILLONG MEGHALAYA Meghalaya INDIA","Indian Non-Government Company"
"U45201ML1994PTC004093","1-03-1994","KSHITIJ ENTERPRISES PVT LTD","STRIKE OFF","Private","Company Limited by Shares","5,000,000.00","1,007,000.00","Meghalaya","RoC-Shillong","Construction","JOWAI ROADSHILLONG EAST KHASI HILLS MEGHALAYA Meghalaya INDIA","Indian Non-Government Company"
"U45201ML1995PTC004536","14-08-1995","CHANDHOK CONSTRUCTIONS PVT LTD","ACTIVE","Private","Company Limited by Shares","5,000,000.00","3,105,000.00","Meghalaya","RoC-Shillong","Construction","BEND S SIDE RILLBONG SHILLONG Meghalaya INDIA 793004","Indian Non-Government Company"
"U45201ML1996PTC004737","12-04-1996","XL INDAI PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","2,500,000.00","2,500,000.00","Meghalaya","RoC-Shillong","Construction","GREEN HOUSENONGRIM HILLS MEGHALAYA SHILLONG Meghalaya INDIA","Indian Non-Government Company"
"U45201ML1996PTC008511","5-02-1996","MASCOT PROJECTS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","12,500,000.00","10,710,000.00","Meghalaya","RoC-Shillong","Construction","29, CANTONMENT, SHILLONG Meghalaya INDIA 793001","Indian Non-Government Company"
"U45201ML2002PTC006930","24-10-2002","F.W. FERRO TECH PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","35,000,000.00","34,900,000.00","Meghalaya","RoC-Shillong","Construction","EPIP DIST: RI-BHOI BYRNIHAT Meghalaya INDIA 793001","Indian Non-Government Company"
"U45201ML2002PTC006985","23-12-2002","ARK ENTREPRENEURS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","100,000.00","Meghalaya","RoC-Shillong","Construction","POLICE BAZARG S ROAD SHILLONG Meghalaya INDIA 793001","Indian Non-Government Company"
"U45201ML2005PTC007628","18-01-2005","NANGAL INFRASTRUCTURE COMPANY PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","2,000,000.00","100,000.00","Meghalaya","RoC-Shillong","Construction","NANGAL BIBRAJADI SOUTH GARO HILLS MEGHALAYA Meghalaya INDIA","Indian Non-Government Company"
"U45201ML2005PTC007686","16-03-2005","CHERAN CREATIONS & CONSTRUCTIONS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","500,000.00","100,000.00","Meghalaya","RoC-Shillong","Construction","TURAEDEN BARI WEST GARO HILLS MEGHALAYA Meghalaya INDIA","Indian Non-Government Company"
"U45201ML2005PTC007901","26-09-2005","SANGMA & SANGMA CONSTRUCTIONS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","200,000.00","Meghalaya","RoC-Shillong","Construction","NEAR BSF CAMPDAKOPGRE WEST GARO HILLS TURA Meghalaya INDIA","Indian Non-Government Company"
"U45201ML2005PTC007907","5-10-2005","SHAKU ASSOCIATES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","5,000,000.00","3,300,000.00","Meghalaya","RoC-Shillong","Construction","C/O HANUMANBUX UMADUTTQUINTON ROAD SHILLONG Meghalaya INDIA","Indian Non-Government Company"
"U45201ML2005PTC008000","16-12-2005","MENTOK-RI PROJECTS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","10,000,000.00","9,535,000.00","Meghalaya","RoC-Shillong","Construction","C/O. DEEPAK SINGLA, OPPOSITE PINE MOUNT SCHOOL BARIK SHILLONG Meghalaya INDIA 793001","Indian Non-Government Company"
"U45201ML2006PTC008095","24-03-2006","DOUBLE D BUILDERS & DEVELOPERS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","100,000.00","Meghalaya","RoC-Shillong","Construction","LUM PYNGAD MOTINAGAR SHILLONG SHILLONG Meghalaya INDIA 793013","Indian Non-Government Company"
"U45201ML2007PLC008266","1-06-2007","MEGHALAYA INFRATECH LIMITED","ACTIVE","Public","Company Limited by Shares","20,000,000.00","16,185,120.00","Meghalaya","RoC-Shillong","Construction","KHANAPARA KHANAPARA Meghalaya INDIA 793101","Indian Non-Government Company"
"U45201ML2007PTC008284","22-10-2007","SATYAM CONTRACTORS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","21,000,000.00","9,110,000.00","Meghalaya","RoC-Shillong","Construction","HANUMANBUX UMADUTT, POLICE BAZAR SHILLONG Meghalaya INDIA 793001","Indian Non-Government Company"
"U45201ML2008PTC008310","12-03-2008","AVISHI INNOVATIONS & CONSTRUCTIONS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","2,500,000.00","100,000.00","Meghalaya","RoC-Shillong","Construction","C/O M G ENTERPRISE G S ROAD SHILLONG Meghalaya INDIA 793002","Indian Non-Government Company"
"U45201ML2008PTC008316","8-05-2008","FUNO RITSE DEVELOPERS PRIVATE LIMITED","UNDER PROCESS OF STRIKING OFF","Private","Company Limited by Shares","1,000,000.00","100,000.00","Meghalaya","RoC-Shillong","Construction","21 5th MILE, UPPER SHILLONG SHILLONG Meghalaya INDIA 793009","Indian Non-Government Company"
"U45201ML2008PTC008323","7-07-2008","MENSA CONSTRUCTIONS & MARKETING PRIVATE LIMITED","UNDER PROCESS OF STRIKING OFF","Private","Company Limited by Shares","1,000,000.00","300,000.00","Meghalaya","RoC-Shillong","Construction","OPPOSITE CAPRICON CRUSHER MACHINE DIST. GARO HILLS MEHANDI PATHAR Meghalaya INDIA 794112","Indian Non-Government Company"
"U45201ML2008PTC008346","3-12-2008","INDRADHANUSH ENTERPRISES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","10,000,000.00","9,968,000.00","Meghalaya","RoC-Shillong","Construction","ENERGY STATION 10TH MILE, VILL: MAWSMAI JORABAT Meghalaya INDIA 793101","Indian Non-Government Company"
"U45201ML2008PTC008347","4-12-2008","HBML INDIA PROPERTIES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","10,000,000.00","150,000.00","Meghalaya","RoC-Shillong","Construction","POLICE BAZAR SHILLONG Meghalaya INDIA 793001","Indian Non-Government Company"
"U45201ML2009PTC008353","30-01-2009","C & A HABITAT PRIVATE LIMITED","UNDER PROCESS OF STRIKING OFF","Private","Company Limited by Shares","1,000,000.00","100,000.00","Meghalaya","RoC-Shillong","Construction","S. S. CHAMBERS DHANKHETI SHILLONG Meghalaya INDIA 793003","Indian Non-Government Company"
"U45201ML2010PTC008399","10-02-2010","SORA INFRASTRUCTURE PRIVATE LIMITED","UNDER PROCESS OF STRIKING OFF","Private","Company Limited by Shares","500,000.00","100,000.00","Meghalaya","RoC-Shillong","Construction","VILL. DAKOPGRE P.O. TURA TURA Meghalaya INDIA 794001","Indian Non-Government Company"
"U45201ML2010PTC008429","23-08-2010","W A REALITY PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","100,000.00","Meghalaya","RoC-Shillong","Construction","MANI BHAWAN ANNEXE LOWER POLICE BAZAR SHILLONG Meghalaya INDIA 793001","Indian Non-Government Company"
"U45201ML2010PTC008444","10-12-2010","DIVYANSH CEMENT AND INFRASTRUCTURE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","10,000,000.00","5,000,000.00","Meghalaya","RoC-Shillong","Construction","Veronica Lane (Adjacent to Bansara Eye Clinic) Laitumakhrah Main Road Shillong Meghalaya INDIA 793003","Indian Non-Government Company"
"U45202ML1983PTC002070","12-08-1983","STS AND ASSOCATES CO PVT LTD","STRIKE OFF","Private","Company Limited by Shares","500,000.00","45,000.00","Meghalaya","RoC-Shillong","Construction","EAST LABAN ROADSHILLONG EAST KHASI HILLS MEGHALAYA Meghalaya INDIA 793004","Indian Non-Government Company"
