"CORPORATE_IDENTIFICATION_NUMBER","DATE_OF_REGISTRATION","COMPANY_NAME","COMPANY_STATUS","COMPANY_CLASS","COMPANY_CATEGORY","AUTHORIZED_CAPITAL","PAIDUP_CAPITAL","REGISTERED_STATE","REGISTRAR_OF_COMPANIES","PRINCIPAL_BUSINESS_ACTIVITY","REGISTERED_OFFICE_ADDRESS","SUB_CATEGORY"
"U85110CT2012PTC000615","23-11-2012","PARAS DIAGNOSTIC SERVICES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","4,200,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","C/O AMAR TRACTORS G.E. ROAD RAJNANDGAON Chhattisgarh INDIA 491441","Indian Non-Government Company"
"U85110CT2012PTC000630","30-11-2012","RAIPUR MULTISPECIALITY DENTAL HOSPITAL PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","OLD NATHANI BUILDING BUDHAPARA RAIPUR Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U85110CT2012PTC000641","7-12-2012","BILASPUR KIDNEY-CARE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","D- 2/A APOLLO HOSPITAL CAMPUS BILASPUR Chhattisgarh INDIA 495006","Indian Non-Government Company"
"U85110CT2012PTC000646","10-12-2012","ARKSHELL MEDICARE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","ARKSHELL MEDICARE PRIVATE LIMITED, GROUND FLOOR ASHIRWAD BHAWAN, GAURAV PATH, PADMANABHPUR DURG Chhattisgarh INDIA 491001","Indian Non-Government Company"
"U85110CT2013PTC000761","21-03-2013","SHRI GANESH VINAYAK MEDICAL SCIENCE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","8,000,000.00","8,000,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","LAXMI NAGAR, NEAR PACHPEDI NAKA, PRINCE COLONY, B-S GOLDEN MARBLE, RAIPUR Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U85110CT2013PTC000818","23-04-2013","NIRAMAYA MULTISPECIALITY HOSPITAL SERVICES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","300,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","FLAT NO 203, BLOCK NO-8 ASHOKA RATNA SHANKAR NAGAR RAIPUR Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U85110CT2013PTC000877","17-05-2013","MATA RAJRANI MEMORIAL HEALTH CARE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","6,500,000.00","6,101,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","BABUPARA AMBIKAPUR, DIST.- SURGUJA AMBIKAPUR Chhattisgarh INDIA 497001","Indian Non-Government Company"
"U85110CT2013PTC000885","21-05-2013","BHATTAR HOSPITALS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","5,000,000.00","200,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","H.NO.-8/354, DAGA BLOCK NEAR MAHILA POLICE STATION RAIPUR Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U85110CT2013PTC001087","25-09-2013","RATNA GULATI HEALTH CARE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","GULATI NURSING HOME DURG Chhattisgarh INDIA 491001","Indian Non-Government Company"
"U85110CT2013PTC001107","10-10-2013","VERMA'S CARE N CURE SUPERSPECIALITY HOSPITAL PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","CARE N CURE HOSPITAL, OLD PRATAP TALKIES BUILDING PRATAP CHOWK, TILAK NAGAR, CHANTAPARA BILASPUR Chhattisgarh INDIA 495001","Indian Non-Government Company"
"U85110CT2014PLC001446","6-08-2014","PROMINANT HEALTHCARE LIMITED","ACTIVE","Public","Company Limited by Shares","500,000.00","500,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","BLOCK 18 PLOT 4 WARD 28 SHIVAJI NAGAR KHURSIPAR BHILAI Chhattisgarh INDIA 490026","Indian Non-Government Company"
"U85110CT2014PTC001255","31-01-2014","ANANDSHREE TRAUMA & CRITICAL CARE HOSPITAL PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","69/1020/1, (Old No. 54/98), Sumit Vihar Colony, Daganiya, RAIPUR Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U85110CT2014PTC001298","25-02-2014","SRG ALTIS ZEUS HEALTH CARE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","105,000.00","105,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","GULATI NURSING HOME DURG Chhattisgarh INDIA 491001","Indian Non-Government Company"
"U85110CT2014PTC001335","24-03-2014","OLIVE DIAGNOSTICS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","5,000,000.00","4,750,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","AJANTA FURNITURE GOURI SHANKAR MANDIR CHOWK RAIGARH Chhattisgarh INDIA 496001","Indian Non-Government Company"
"U85110CT2014PTC001593","4-12-2014","RAHUL GULATI LIFE SCIENCES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","H.NO. 134, SHANKER NAGAR DURG Chhattisgarh INDIA 491001","Indian Non-Government Company"
"U85110CT2014PTC001595","5-12-2014","GULATI NURSING HOME PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","H.NO. 134, SHANKER NAGAR DURG Chhattisgarh INDIA 491001","Indian Non-Government Company"
"U85110CT2014PTC001596","5-12-2014","ANTRIX LIFE TECHNOLOGIES & LIFE SCIENCES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","H.NO. 134, SHANKER NAGAR DURG Chhattisgarh INDIA 491001","Indian Non-Government Company"
"U85110CT2015PTC001648","3-02-2015","SIKARWAR HEALTH CARE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","HIG - 129- B, Sec-0, PT.DDU Nagar, Opp Little Flower School, DAN Raipur Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U85110CT2015PTC001651","5-02-2015","ANGEL HOMOEOPATHIC CARE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","200,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","H. NO. HIG 04, SECT-2, D D U NAGAR OPP. PASSPORT OFFICE RAIPUR Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U85110CT2015PTC001664","18-02-2015","AKSHAY LIFE CARE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","BEHIND AMBEDKAR MURTI BUS STAND, DEORI BANGLA, DONDILOHARA DURG Chhattisgarh INDIA 491771","Indian Non-Government Company"
"U85120CT2008PTC020746","11-07-2008","RAIPUR STONE CLINIC PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","17,500,000.00","17,300,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","103, RAJIV GANDHI COMPLEX, BALASHRAM COMPOUND, KUTCHERY CHOWK, RAIPUR Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U85120CT2014PTC001601","12-12-2014","GOYAL INSTITUTE OF MEDICAL SCIENCES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","31, KALINDI KUNJ MITTHUMUDA, RAIGARH RAIGARH Chhattisgarh INDIA 496001","Indian Non-Government Company"
"U85190CT2008NPL020624","7-04-2008","VEDANTA MEDICAL RESEARCH FOUNDATION","ACTIVE","Public","Company Limited by Guarantee",NA,NA,"Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","ALUMINIUM BHAVAN,BALCONAGAR KORBA Chhattisgarh INDIA 495684","Company licensed under Section25"
"U85190CT2008PTC020603","13-03-2008","OM NETRA KENDRA HOSPITALS PRIVATE LIMITED","CONVERTED TO LLP AND DISSOLVED","Private","Company Limited by Shares","500,000.00","390,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","OM NETRA KENDRA 1ST FLOOR HOTEL CENTRAL POINT PANDRI RAIPUR Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U85191CT1999PTC013628","12-07-1999","HEALTH WATCH FITNESS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","201,500.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","42-SHALA MARG CHOUBEY COLONY, RAIPUR Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U85191CT2010PTC022031","31-08-2010","SHIV KRIPA JAN SWASTHYA PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","MAIN ROAD, BANGLA CHOWK POST-CHAMPARAN, TAHSIL- ABHANPUR RAIPUR Chhattisgarh INDIA 493885","Indian Non-Government Company"
"U85191CT2012NPL000502","3-09-2012","HIND FOUNDATION","ACTIVE","Private","Company Limited by Shares","100,000.00","40,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","Hind House, 1st Floor, Sai Parisar Comercial Complex, Sh. Kant Verma Marg Bilaspur Chhattisgarh INDIA 495001","Indian Non-Government Company"
"U85191CT2012NPL000541","28-09-2012","GURUKRIPA CHARITABLE FOUNDATION","ACTIVE","Private","Company Limited by Shares","200,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","2nd FLOOR, AJIT TOWER RAMSAGARPARA RAIPUR Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U85191CT2012PTC000185","21-02-2012","GANGA LIFE CARE HOSPITAL & RESEARCH PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","GANGA CHILDREN HOSPITAL C/O FOOL SINGH MIRI NAYAPARA BALODA BAZAR Chhattisgarh INDIA 493332","Indian Non-Government Company"
"U85191CT2012PTC000214","6-03-2012","ROSEMARY HEALTH CARE INDIA PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","NEW TRIMBER ROAD FAFADIH, RAIPUR RAIPUR Chhattisgarh INDIA 492009","Indian Non-Government Company"
"U85191CT2012PTC000350","16-05-2012","FARISHTA HOSPITALS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","500,000.00","150,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","FARISHTA NURSING HOME, CHOUPATI BANGLOW KATORA TALAB RAIPUR Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U85191CT2012PTC000538","28-09-2012","SBS HEARTCARE CENTER PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","56/2, RADHIKA NAGAR BHILAI BHILAI Chhattisgarh INDIA 490023","Indian Non-Government Company"
"U85191CT2013PTC001153","28-11-2013","AGRASEN HOSPITAL PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","EWS-306, VAISHALI NAGAR THANA SUPELA BHILAI BHILAI Chhattisgarh INDIA 490023","Indian Non-Government Company"
"U85191CT2013PTC001191","19-12-2013","PPRISM CHILDCARE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","240,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","C-20 RAJEEV NAGAR RAIPUR Chhattisgarh INDIA 492007","Indian Non-Government Company"
"U85193CT1990PTC006116","30-11-1990","HINGORA HOMEEOPATIC HOSPITAL PVT LTD","ACTIVE","Private","Company Limited by Shares","500,000.00","315,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","GULMARG' MANA ROAD, TIKARAPARA, RAIPUR Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U85195CT1992PTC007303","7-09-1992","MANTRI LABORATORIES PVT LTD","STRIKE OFF","Private","Company Limited by Shares","500,000.00","2,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","C.G. C.G. RAIPUR Chhattisgarh INDIA","Indian Non-Government Company"
"U85195CT1994PTC008602","8-09-1994","WESTERN LABORATORIES PVT LTD","STRIKE OFF","Private","Company Limited by Shares","100,000.00","81,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","38-A VIVEKANAND NAGAR RAIPUR Chhattisgarh INDIA","Indian Non-Government Company"
"U85195CT1994PTC008674","30-09-1994","LIFEWORTH DIAGNOSTIC CENTRE PVT LTD","ACTIVE","Private","Company Limited by Shares","26,000,000.00","25,600,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","MAIN ROAD SAMTA COLONY RAIPUR Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U85195CT1998PTC012709","17-03-1998","STEELCITY MEDICAL CENTRE (BHILAI) PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","500,000.00","3,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","BORSI SQUARE, ADARSH NAGAR DURG Chhattisgarh INDIA","Indian Non-Government Company"
"U85195CT2007PTC020215","6-03-2007","APOORVA DIAGNOSTIC CENTRE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00",NA,"Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","SARDAR PATEL WARD MUNGELI Chhattisgarh INDIA 495334","Indian Non-Government Company"
"U85195CT2007PTC020389","28-09-2007","PREMIER MEDICOLEGAL CONSULTANTS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","B- 4, MAIN ROAD SAMTA COLONY RAIPUR Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U85195CT2007PTC020487","28-12-2007","ASHVIK HEALTH PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","500,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","C/O RENUKA DISGNOSTICS POWER HOUSE ROAD KORBA Chhattisgarh INDIA 495677","Indian Non-Government Company"
"U85195CT2010PTC021611","22-02-2010","GANGA DIAGNOSTIC & MEDICAL RESEARCH CENTRE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","14,000,000.00","6,939,550.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","VANDANA BUILDING M.G. ROAD RAIPUR Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U85195CT2010PTC021917","21-06-2010","DR. CHIKHALIKAR SCAN & RESEARCH CENTRE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","9,000,000.00","3,450,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","Chikhlikar Chowk Opposite Circuit House Jagdalpur Chhattisgarh INDIA 494001","Indian Non-Government Company"
"U85199CT2005PTC017258","18-01-2005","OVAL COMMERCIAL PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","3,500,000.00","3,038,360.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","SATYANARAYAN DHARMSHALA TRUSTBUILDING, GROUND FLOOR STATION ROAD RAIPUR Chhattisgarh INDIA","Indian Non-Government Company"
"U85200CT2003PTC016022","21-08-2003","MORLEY LABORATORIES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","5,000,000.00","500,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","F-6 GOLECHA PARK NEW PURENA RAIPUR Chhattisgarh INDIA","Indian Non-Government Company"
"U85300CT2012NPL000638","5-12-2012","SUBH SAI FOUNDATION LIMITED","ACTIVE","Public","Company Limited by Shares","500,000.00","500,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","VILL .RAMPUR,TEH-KASDOL KASDOL BALODA BAZAR Chhattisgarh INDIA 493335","Indian Non-Government Company"
"U85300CT2013NPL001119","22-10-2013","SHREE RAMESH CHANDRA FOUNDATION","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","GULATI NURSING HOME DURG Chhattisgarh INDIA 491001","Indian Non-Government Company"
"U85300CT2014NPL001242","17-01-2014","JPC MEMORIAL FOUNDATION","ACTIVE","Private","Company Limited by Shares","1,000,000.00","150,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","IN FRONT OF TIWARI DAIRY STEEL COLONY DURG Chhattisgarh INDIA 491001","Indian Non-Government Company"
"U85300CT2014NPL001309","5-03-2014","HAM INSTITUTE OF TECHNOLOGY AND MANAGEMENTS","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","588/89,HAM ACADEMY, OPP. BINAKA MALL, CHITRAKUT ROAD, JAGDALPUR Chhattisgarh INDIA 494001","Indian Non-Government Company"
"U85300CT2014NPL001328","21-03-2014","DHOSHIRAM AGRAWAL CHARITABLE COMPANY","ACTIVE","Public","Company Limited by Shares","2,000,000.00","500,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","186, Sharda Kunj Samta Colony Raipur Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U85300CT2014NPL001340","24-03-2014","AARAV MEDISHINE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","RASTOGI COMPLEX 31, COMMERCIAL COMPLEX, NEHRU NAGAR (E) BHILAI Chhattisgarh INDIA 490020","Indian Non-Government Company"
"U85300CT2014NPL001388","27-06-2014","PRATIBHA FOUNDATION","ACTIVE","Private","Company Limited by Shares","500,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","D-27 & D-28, SECTOR 1 SHANKAR NAGAR RAIPUR Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U85300CT2014NPL001419","14-07-2014","DR. RAKESH KUMAR SINGH MEMORIAL FOUNDATION","ACTIVE","Private","Company Limited by Shares","500,000.00","500,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","AT POST AKALTARA AKALTARA Chhattisgarh INDIA 495552","Indian Non-Government Company"
"U85300CT2014NPL001496","10-09-2014","MARUTI INSTITUTE OF NURSING","ACTIVE","Private","Company Limited by Shares","500,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","RASTOGI COMPLEX, 31, COMMERCIAL COMPLEX, NEHRU NAGAR (E) BHILAI Chhattisgarh INDIA 490020","Indian Non-Government Company"
"U85300CT2015NPL001689","12-03-2015","MATRUBHUMI SOCIAL WELFARE FOUNDATION","ACTIVE","Private","Company Limited by Guarantee",NA,NA,"Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","Shop No-102 1st Floor, Aishwarya Market Daldal Seoni, Raipur Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U85300CT2015NPL001691","13-03-2015","SHRI GARGI EDUCATIONAL FOUNDATION","ACTIVE","Public","Company Limited by Shares","500,000.00","500,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","205, First Floor, Samta Colony Raipur Chhattisgarh INDIA 492009","Indian Non-Government Company"
"U85310CT2007NPL020176","25-01-2007","VRM FOUNDATION","ACTIVE","Private","Company Limited by Shares","500,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","EXPRESS TOWER OPP. MOVA THANA, VIDHAN SABHA ROAD RAIPUR Chhattisgarh INDIA 492001","Company licensed under Section25"
"U85320CT1963GAP000953","5-01-1963","EASTERN MADHYA PRADESH FLYING & GLIDING CLUB LIMITED","STRIKE OFF","Public","Company Limited by Guarantee",NA,NA,"Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","4831, CIVIL AERODROME RAIPUR Chhattisgarh INDIA 492001","Guarantee and association Company"
"U85320CT2004NPL016765","19-07-2004","CHHATTISGARH NISHAKAT JAN VITT AVAM VIKAS NIGAM","ACTIVE","Public","Company Limited by Shares","50,000,000.00","50,000,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","C/O DIRECTORATE PANCHAYAT &SOCIAL WELFARE D.K.S. BHAWAN, MANTRALAYA RAIPUR Chhattisgarh INDIA 492001","Company licensed under Section25"
"U85710CT1992NPL006992","12-03-1992","RAVISHANKER SHUKLA HOSPITALS","ACTIVE","Public","Company Limited by Shares","10,000,000.00","500,000.00","Chhattisgarh","RoC-Chhattisgarh",NA,"SHUKLA BHAWAN, BUDHA PARA, RAIPUR Chhattisgarh INDIA 492001","Company licensed under Section25"
"U90000CT2009PTC021519","30-12-2009","SPOTFREE HOSPITALITY & FACILITY SERVICES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","SHOP NO. 12 SHOPPING COMPLEX, SECTOR 3 BALKO Chhattisgarh INDIA 495684","Indian Non-Government Company"
"U90000CT2015PTC001657","12-02-2015","SONI WASTE MANAGEMENT PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","2,500,000.00","200,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","2ND FLOOR, AVANTI BAI CHOWK, NEAR SHARMA WORK SHOP, PANDRI, RAIPUR RAIPUR Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U90001CT2002PTC015450","17-12-2002","E-TECH PROJECTS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","300,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","EKATMA PARISAR ,G E ROAD RAJBANDHA RAIPUR C.G. Chhattisgarh INDIA","Indian Non-Government Company"
"U90002CT2009PTC021402","29-09-2009","GAMJUWALA LAB & PROJECTS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","DURGA CHOWK, DIPU PARA VIDYA NAGAR BILASPUR Chhattisgarh INDIA 495001","Indian Non-Government Company"
"U90009CT2012PTC000237","15-03-2012","BHILAI-DURG WASTE MANAGEMENT PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","150,000,000.00","125,900,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","Flat No. 60A, Akshaya Complex, Commercial Area, Nehru nagar (East) Bhilai Chhattisgarh INDIA 490020","Indian Non-Government Company"
"U90009CT2012PTC000241","16-03-2012","RAIPUR WASTE MANAGEMENT PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","152,000,000.00","146,900,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","No. 503, 5th Floor, Cystal Arcade, Lodhipura, Raipur Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U91120CT2013PTC001036","29-08-2013","EMBLICK PROFESSIONAL CONSULTANTS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","291/I RISALI SECTOR BHILAI Chhattisgarh INDIA 490006","Indian Non-Government Company"
"U91122CT1979PTC001523","20-06-1979","SHREE GOPAL RICE & OIL MILLS PVT LTD","DORMANT","Private","Company Limited by Shares","4,000,000.00","54,000.00","Chhattisgarh","RoC-Chhattisgarh",NA,"kehla harri oad, bilha, distict, BILASPUR Chhattisgarh INDIA","Indian Non-Government Company"
"U91910CT1992PTC007207","6-07-1992","SANTVANA MANOPCHAR AVAM ANUSANDHAN SANSTHAN PVT LTD","ACTIVE","Private","Company Limited by Shares","3,000,000.00","1,254,100.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","VILL-MANA BASTI MANA RAIPUR Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U91990CT1961NPL000916","5-03-1961","TRUST ASSOCIATION OF CHRISTIAN INSTITUTIONS","STRIKE OFF","Private","Company Limited by Guarantee",NA,NA,"Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","GASS MEMORIAL CENTRE Raipur Chhattisgarh INDIA 492001","Company licensed under Section25"
"U92100CT2004PTC016638","25-05-2004","SHRI RADHE ENTERTAINMENT & MEDIA PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","50,000,000.00","3,430,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","RADHE COMPLEX RATHORE CHOWKRAIPUR CG CG Chhattisgarh INDIA","Indian Non-Government Company"
"U92100CT2008PTC020864","10-09-2008","BAA TELEVISION NETWORK PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","1ST FLOOR, EXPRESS TOWER, ADARSH NAGAR MOWA RAIPUR Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U92100CT2009PLC021367","9-09-2009","ALLYASHA MULTIMEDIA LIMITED","ACTIVE","Public","Company Limited by Shares","30,000,000.00","500,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","D-25, RATNABANDHA ROAD, PANCHWATI COLONY DHAMTARI Chhattisgarh INDIA 493773","Indian Non-Government Company"
"U92100CT2009PTC021114","19-03-2009","DOLPHIN NEWS VISION PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","2,000,000.00","1,705,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","325, MAIN ROAD SAMTA COLONY RAIPUR Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U92100CT2009PTC021268","8-07-2009","YAARA NETWORK PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","102,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","2ND FLOOR, AADESHWAR COMPLEX, RAMSAGAR PARA, RATHORE CHOWK Raipur Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U92100CT2010PLC021923","25-06-2010","YASH MEDIA LIMITED","ACTIVE","Public","Company Limited by Shares","1,000,000.00","500,000.00","Chhattisgarh","RoC-Chhattisgarh","Community, personal & Social Services","BLOCK-1, PLOT-3 PRIYADARSHANI PARISAR (WEST) BHILAI Chhattisgarh INDIA 490020","Indian Non-Government Company"
