"CORPORATE_IDENTIFICATION_NUMBER","DATE_OF_REGISTRATION","COMPANY_NAME","COMPANY_STATUS","COMPANY_CLASS","COMPANY_CATEGORY","AUTHORIZED_CAPITAL","PAIDUP_CAPITAL","REGISTERED_STATE","REGISTRAR_OF_COMPANIES","PRINCIPAL_BUSINESS_ACTIVITY","REGISTERED_OFFICE_ADDRESS","SUB_CATEGORY"
"U55101GA2007PTC005376","29-06-2007","GOLDEN LEISURES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Goa","RoC-Goa","Trading","HOUSE NO. 456 ADDIBAND, CUNCOLIM SALCETE Goa INDIA 403703","Indian Non-Government Company"
"U55101GA2007PTC005377","2-07-2007","JAMES AND SMITH HOLIDAY RESIDENCES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,200,000.00","1,146,000.00","Goa","RoC-Goa","Trading","172/1, PEACE VALLEY DEUMOL, SIRVOI QUEPEM Goa INDIA 403705","Indian Non-Government Company"
"U55101GA2007PTC005378","6-07-2007","DELTA HOSPITALITY AND ENTERTAINMENT PRIVATE LIMITED","AMALGAMATED","Private","Company Limited by Shares","50,000,000.00","18,191,000.00","Goa","RoC-Goa","Trading","Delta Centre, H. No. 850, Off. N. H. 17, Porvorim Goa INDIA 403521","Indian Non-Government Company"
"U55101GA2007PTC005379","6-07-2007","EQUINOX CAFE AND RESTAURANTS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00",NA,"Goa","RoC-Goa","Trading","H. No. 232/3, Zor Vaddo, Chapora, Bardez Chapora Goa INDIA 403509","Indian Non-Government Company"
"U55101GA2007PTC005384","13-07-2007","MULOP GOA HOLIDAY HOMES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00",NA,"Goa","RoC-Goa","Trading","GROUND FLOOR LA VIVENDA, A.V.LOURENCO ROAD, OLD MARKET MARGAO Goa INDIA 403601","Indian Non-Government Company"
"U55101GA2007PTC005386","13-07-2007","FIREFLY RESORTS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00",NA,"Goa","RoC-Goa","Trading","H. NO. 150, LOBO VADDO PARRA Goa INDIA 403510","Indian Non-Government Company"
"U55101GA2007PTC005387","19-07-2007","DUCKWORTH HOLIDAY HOMES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00",NA,"Goa","RoC-Goa","Trading","H.NO.12/32/42 PLOT NO.14/B, GHATESHWAR NAGAR, KHORLIM MAPUSA Goa INDIA 403507","Indian Non-Government Company"
"U55101GA2007PTC005388","19-07-2007","NUSH RESORTS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","500,000.00","Goa","RoC-Goa","Trading","2ND FLOOR, JOFFRE RESIDENCY BEHIND PHARMACY COLLEGE PANAJI Goa INDIA 403001","Indian Non-Government Company"
"U55101GA2007PTC005390","20-07-2007","MOONLIGHT GUEST HOUSE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","2,500,000.00","100,000.00","Goa","RoC-Goa","Trading","FLAT NO.A1-01, GROUND FLOOR SALDANHA KYLE GARDEN, NAIKAVADDO CALANGUTE BARDEZ Goa INDIA 403516","Indian Non-Government Company"
"U55101GA2007PTC005392","23-07-2007","BOKA RESTAURANTS AND HOTELS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","3,500,000.00","2,962,280.00","Goa","RoC-Goa","Trading","H. No. 303, Socoilo Wado, Assagao, Bardez Assagao Goa INDIA 403507","Indian Non-Government Company"
"U55101GA2007PTC005394","25-07-2007","GOAN GOURMET HOTELSPRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","100,000.00",NA,"Goa","RoC-Goa","Trading","S-15, JAI RAM COMPLEX NEVI NAGAR PANAJI Goa INDIA 403001","Indian Non-Government Company"
"U55101GA2007PTC005397","27-07-2007","TANISHA GUEST HOUSE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","5,000,000.00",NA,"Goa","RoC-Goa","Trading","VILLA NO.5, MEADOWS LUXURY VILLAS, NAGOA ARPORA Goa INDIA 403518","Indian Non-Government Company"
"U55101GA2007PTC005399","30-07-2007","KNOWLEDGE AND HOSPITALITY SERVICES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","200,000.00","Goa","RoC-Goa","Trading","2ND FLOOR, JOFFRE RESIDENCY BEHIND PHARMACY COLLEGE PANAJI Goa INDIA 403001","Indian Non-Government Company"
"U55101GA2007PTC005400","30-07-2007","J AND S BAR RESORTS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Goa","RoC-Goa","Trading","APARTMENT NO.2406, HIGHLAND BEACH RESORT CANDOLIM Goa INDIA 403515","Indian Non-Government Company"
"U55101GA2007PTC005403","18-08-2007","SIRIUS ALIYANS RESORTS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","6,000,000.00","4,591,000.00","Goa","RoC-Goa","Trading","H. NO.47, GIRKAR VADDO, ARAMBOL PERNEM Goa INDIA 403524","Indian Non-Government Company"
"U55101GA2007PTC005407","24-08-2007","PARADISE GUEST HOMES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Guarantee","100,000.00",NA,"Goa","RoC-Goa","Trading","S-19, SECOND FLOOR APNA BAZAR MARGAO Goa INDIA 403601","Indian Non-Government Company"
"U55101GA2007PTC005416","30-08-2007","CHAMBERLAIN HOLIDAY HOMES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","800,000.00","752,400.00","Goa","RoC-Goa","Trading","172/1, PEACE VALLEY DEUMOL, SHIRVOI QUEPEM Goa INDIA 403705","Indian Non-Government Company"
"U55101GA2007PTC005417","30-08-2007","JOVIAL HOLIDAY HOMES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","600,000.00","570,400.00","Goa","RoC-Goa","Trading","172/1, PEACE VALLEY DEUMOL, SHIRVOI QUEPEM Goa INDIA 403705","Indian Non-Government Company"
"U55101GA2007PTC005418","30-08-2007","WAVES RESORTS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","400,000.00","Goa","RoC-Goa","Trading","1227, SONARWADO, RAIA SALCETE Goa INDIA 403720","Indian Non-Government Company"
"U55101GA2007PTC005423","12-09-2007","SIWACH HOSPITALITY AND ESTATES PRIVATE LIMITED","UNDER PROCESS OF STRIKING OFF","Private","Company Limited by Shares","500,000.00",NA,"Goa","RoC-Goa","Trading","711/27 GREEN HILL SOCORRO PORVORIM Goa INDIA 403501","Indian Non-Government Company"
"U55101GA2007PTC005424","17-09-2007","KSAR GUESTS PALACE RESORT AND SPA PRIVATE LIMITED","UNDER PROCESS OF STRIKING OFF","Private","Company Limited by Shares","100,000.00","100,000.00","Goa","RoC-Goa","Trading","302, MARIA LILIA NAIKAVADDO CALANGUTE Goa INDIA 403516","Indian Non-Government Company"
"U55101GA2007PTC005425","18-09-2007","MERIT HOLIDAY HOMES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","1,000,000.00","Goa","RoC-Goa","Trading","172/1, PEACE VALLEY DEUMOL, SHIRVOI QUEPEM Goa INDIA 403705","Indian Non-Government Company"
"U55101GA2007PTC005428","20-09-2007","NAMYO HOSPITALITY PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Goa","RoC-Goa","Trading","801 BLOCK A SHALOM, 8th FLOOR, MIRAMAR PANAJI Goa INDIA 403002","Indian Non-Government Company"
"U55101GA2007PTC005429","20-09-2007","RIGHT HOLIDAY HOMES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","100,000.00","Goa","RoC-Goa","Trading","172/1, PEACE VALLEY DEUMOL, SHIRVOI QUEPEM Goa INDIA 403705","Indian Non-Government Company"
"U55101GA2007PTC005430","20-09-2007","OPERA HOLIDAY HOMES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","3,000,000.00","2,997,200.00","Goa","RoC-Goa","Trading","172/1, PEACE VALLEY DEUMOL, SHIRVOI QUEPEM Goa INDIA 403705","Indian Non-Government Company"
"U55101GA2007PTC005431","20-09-2007","SNIPE HOLIDAY HOMES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","638,100.00","Goa","RoC-Goa","Trading","172/1, PEACE VALLEY DEUMOL, SHIRVOI QUEPEM Goa INDIA 403705","Indian Non-Government Company"
"U55101GA2007PTC005432","21-09-2007","GENIUS HOLIDAY HOMES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","214,200.00","Goa","RoC-Goa","Trading","172/1, PEACE VALLEY DEUMOL, SHIRVOI QUEPEM Goa INDIA 403705","Indian Non-Government Company"
"U55101GA2007PTC005437","29-09-2007","STATUS HOSPITALITY PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","100,000.00","100,000.00","Goa","RoC-Goa","Trading","406, MATRUCHAYA CACORA CURCHOREM Goa INDIA 403706","Indian Non-Government Company"
"U55101GA2007PTC005438","29-09-2007","MAGPIES RESTAURANTS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00",NA,"Goa","RoC-Goa","Trading","836, PORTO VADDO, OPP. ARC ANGEL GABRIEL RESIDENCE, NEW BRIDGE ROAD, SIOLIM BARDEZ Goa INDIA 403517","Indian Non-Government Company"
"U55101GA2007PTC005439","29-09-2007","VALE HOLIDAY HOMES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","100,000.00","Goa","RoC-Goa","Trading","172/1, PEACE VALLEY, DEUMOL, SIRVOI QUEPEM Goa INDIA 403705","Indian Non-Government Company"
"U55101GA2007PTC005442","29-09-2007","VOGUE HOLIDAY HOMES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","537,100.00","Goa","RoC-Goa","Trading","172/1, PEACE VALLEY, DEUMOL, SIRVOI QUEPEM Goa INDIA 403705","Indian Non-Government Company"
"U55101GA2007PTC005443","29-09-2007","GOOD MORNING HOLIDAYS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Goa","RoC-Goa","Trading","MEHR VILLA, H NO 40/A-1 INGROS WADDO MARNA SIOLIM BARDEZ Goa INDIA 403517","Indian Non-Government Company"
"U55101GA2007PTC005444","3-10-2007","VISTAR HOLIDAY HOMES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","100,000.00","Goa","RoC-Goa","Trading","172/1, PEACE VALLEY, DEUMOL, SIRVOI QUEPEM Goa INDIA 403705","Indian Non-Government Company"
"U55101GA2007PTC005446","10-10-2007","SHORELINE HOLIDAY RETREAT PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","7,500,000.00","7,207,000.00","Goa","RoC-Goa","Trading","VILLA A8, SAUDADES, 44/1 CALATA, SALCETE MAJORDA Goa INDIA 403713","Indian Non-Government Company"
"U55101GA2007PTC005452","11-10-2007","MERINO HOLIDAY HOMES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,700,000.00","1,628,400.00","Goa","RoC-Goa","Trading","172/1, PEACE VALLEY, DEUMOL, SIRVOI QUEPEM Goa INDIA 403705","Indian Non-Government Company"
"U55101GA2007PTC005453","11-10-2007","ARDENT HOLIDAY HOMES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,900,000.00","1,353,300.00","Goa","RoC-Goa","Trading","172/1, PEACE VALLEY, DEUMOL, SIRVOI QUEPEM Goa INDIA 403705","Indian Non-Government Company"
"U55101GA2007PTC005457","12-10-2007","SUMMER LEISURE COTTAGES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,100,000.00","1,100,000.00","Goa","RoC-Goa","Trading","G103, MARIANO GRACINDA APARTMENTS BISHOP ALEX DIAS ROAD, NAIKAVADDO CALANGUTE Goa INDIA 403516","Indian Non-Government Company"
"U55101GA2007PTC005458","13-10-2007","MAPLE HOLIDAY HOMES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","100,000.00","Goa","RoC-Goa","Trading","172/1, PEACE VALLEY, DEUMOL, SIRVOI QUEPEM Goa INDIA 403705","Indian Non-Government Company"
"U55101GA2007PTC005459","13-10-2007","SAPIN HOLIDAY HOMES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","660,300.00","Goa","RoC-Goa","Trading","172/1, PEACE VALLEY, DEUMOL, SIRVOI QUEPEM Goa INDIA 403705","Indian Non-Government Company"
"U55101GA2007PTC005460","13-10-2007","ACACIA HOLIDAY HOMES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","100,000.00","Goa","RoC-Goa","Trading","172/1, PEACE VALLEY, DEUMOL, SIRVOI QUEPEM Goa INDIA 403705","Indian Non-Government Company"
"U55101GA2007PTC005461","13-10-2007","DAFFODIL HOLIDAY HOMES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","100,000.00","Goa","RoC-Goa","Trading","172/1, PEACE VALLEY, DEUMOL, SIRVOI QUEPEM Goa INDIA 403705","Indian Non-Government Company"
"U55101GA2007PTC005467","13-10-2007","SPRING GUEST HOUSE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,500,000.00",NA,"Goa","RoC-Goa","Trading","G01, MARIANO GRACINDA APARTMENTS BISHOP ALEX DIAS ROAD, NAIKAVADDO CALANGUTE Goa INDIA 403516","Indian Non-Government Company"
"U55101GA2007PTC005470","17-10-2007","ILMI HOLIDAY HOMES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","50,000,000.00","3,204,100.00","Goa","RoC-Goa","Trading","H.NO. 277 ORLIM Goa INDIA 403724","Indian Non-Government Company"
"U55101GA2007PTC005476","20-10-2007","TYLER RETREAT PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","10,000,000.00","10,000,000.00","Goa","RoC-Goa","Trading","FERNS NO BAIRO PIMPLAFOIL VELIM Goa INDIA 403723","Indian Non-Government Company"
"U55101GA2007PTC005481","2-11-2007","STARLIGHT GUEST HOUSE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,200,000.00","1,145,700.00","Goa","RoC-Goa","Trading","G01, MARIANO GRACINDA APARTMENTS BISHOP ALEX DIAS ROAD, NAIKAVADDO CALANGUTE Goa INDIA 403516","Indian Non-Government Company"
"U55101GA2007PTC005486","7-11-2007","PLEASANT TIME GUEST HOUSES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,100,000.00","1,051,200.00","Goa","RoC-Goa","Trading","5, PLAZA MARIA LILIA BEHIND ST ALEX CHURCH NAIKAVADDO CALANGUTE Goa INDIA 403516","Indian Non-Government Company"
"U55101GA2007PTC005487","7-11-2007","COCONUT GROVE GUEST HOUSES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","7,000,000.00","2,392,100.00","Goa","RoC-Goa","Trading","5, PLAZA MARIA LILIA BEHIND ST ALEX CHURCH NAIKAVADDO CALANGUTE Goa INDIA 403516","Indian Non-Government Company"
"U55101GA2007PTC005488","7-11-2007","AUTUMN GUEST HOUSES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00",NA,"Goa","RoC-Goa","Trading","5, PLAZA MARIA LILIA BEHIND ST ALEX CHURCH NAIKAVADDO CALANGUTE Goa INDIA 403516","Indian Non-Government Company"
"U55101GA2007PTC005493","17-11-2007","SEA LIFE HOLIDAYS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Goa","RoC-Goa","Trading","G01, MARIANO GRACINDA APARTMENTS BISHOP ALEX DIAS ROAD, NAIKAVADDO CALANGUTE Goa INDIA 403516","Indian Non-Government Company"
"U55101GA2007PTC005498","17-11-2007","FLASH ROYAL MORJIM RESORTS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","4,500,000.00","100,000.00","Goa","RoC-Goa","Trading","H. No. 741, New Vaddo, Morjim, Pernem Morjim Goa INDIA 403512","Indian Non-Government Company"
"U55101GA2007PTC005502","27-11-2007","CAFE PIZZA DE GOA PRIVATE LIMITED","UNDER PROCESS OF STRIKING OFF","Private","Company Limited by Shares","200,000.00",NA,"Goa","RoC-Goa","Trading","FLAT NO.1, 187, SAMUDRA DARSHAN NEAR SBI, UNIVERSITY BRANCH DONA PAULA Goa INDIA 403402","Indian Non-Government Company"
"U55101GA2007PTC005503","27-11-2007","KLIM RESTAURANT PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00",NA,"Goa","RoC-Goa","Trading","H. NO.A838, PORTA VADDO, SIOLIM Goa INDIA 403517","Indian Non-Government Company"
"U55101GA2007PTC005504","28-11-2007","APPEAL HOLIDAY HOMES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","100,000.00","Goa","RoC-Goa","Trading","172/1, PEACE VALLEY, DEUMOL, SIRVOI QUEPEM Goa INDIA 403705","Indian Non-Government Company"
"U55101GA2007PTC005506","28-11-2007","ARNICA HOLIDAY HOMES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","100,000.00","Goa","RoC-Goa","Trading","172/1, PEACE VALLEY, DEUMOL, SIRVOI QUEPEM Goa INDIA 403705","Indian Non-Government Company"
"U55101GA2007PTC005507","28-11-2007","GALA HOLIDAY HOMES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","305,800.00","Goa","RoC-Goa","Trading","172/1, PEACE VALLEY, DEUMOL, SIRVOI QUEPEM Goa INDIA 403705","Indian Non-Government Company"
"U55101GA2007PTC005515","6-12-2007","HOLIDAY ACCOMODATION IN GOA PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","100,000.00","100,000.00","Goa","RoC-Goa","Trading","H.NO.2/279, NEAR CALANGUTE POLICE STATION NAIKA VADDO CALANGUTE Goa INDIA 403516","Indian Non-Government Company"
"U55101GA2007PTC005516","6-12-2007","FIBIS RESORTS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00",NA,"Goa","RoC-Goa","Trading","ANDRE DESA CM 663 ANJUNA BARDEZ Goa INDIA 403509","Indian Non-Government Company"
"U55101GA2007PTC005517","8-12-2007","BARRY HOLIDAY HOMES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Goa","RoC-Goa","Trading","ROOM NO 22 SKYLARK RESORT COLVA Goa INDIA 403708","Indian Non-Government Company"
"U55101GA2007PTC005518","12-12-2007","BLUE SKIES LEISURE RESORTS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","100,000.00","100,000.00","Goa","RoC-Goa","Trading","A-T-16 CAMPAL TRADE CENTRE CAMPAL PANAJI Goa INDIA 403001","Indian Non-Government Company"
"U55101GA2007PTC005522","18-12-2007","IVESHEAD RESORTS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,500,000.00","1,398,100.00","Goa","RoC-Goa","Trading","APARTMENT B1 , REGAL RETREAT BAMON VADDO CANDOLIM Goa INDIA 403515","Indian Non-Government Company"
"U55101GA2007PTC005529","20-12-2007","BLUE SKY HOLIDAY RETREAT PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Goa","RoC-Goa","Trading","S-19, SECOND FLOOR, A BUILDING APNA BAZAR MARGAO Goa INDIA 403601","Indian Non-Government Company"
"U55101GA2007PTC005530","20-12-2007","GAIA GUEST HOUSE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Goa","RoC-Goa","Trading","H.NO.7/60B PATNEM CANACONA Goa INDIA 403702","Indian Non-Government Company"
"U55101GA2007PTC005535","27-12-2007","OM LAURENT INTERIOR DESIGNERS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","3,500,000.00","3,500,000.00","Goa","RoC-Goa","Trading","House no 101 Bairo, Assagao Goa INDIA 403507","Indian Non-Government Company"
"U55101GA2007PTC005536","27-12-2007","BOOTH HOLIDAY HOMES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Goa","RoC-Goa","Trading","MILLENIUM APARTMENTS, GS-1, 2ND FLOOR ST CRUZ, ILHAS PANAJI Goa INDIA 403001","Indian Non-Government Company"
"U55101GA2007PTC005539","27-12-2007","LOTUS CAFE PRIVATE LIMITED","UNDER PROCESS OF STRIKING OFF","Private","Company Limited by Shares","120,000.00","105,890.00","Goa","RoC-Goa","Trading","H. No. 173, Near Lotus Inn Hotel, Zor Vaddo, Anjuna, Bardez Anjuna Goa INDIA 403509","Indian Non-Government Company"
"U55101GA2007SGC005312","15-05-2007","RESORT CONCEPTS (GOA) PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00",NA,"Goa","RoC-Goa","Trading","FLAT NO.1 187, SAMUDRADARSHAN, NEAR SBI, UNIVERSITY BRANCH DONA PAULA Goa INDIA 403402","State Government Company"
"U55101GA2008PLC005569","4-02-2008","SANATAN GETAWAY LIMITED","ACTIVE","Public","Company Limited by Shares","10,000,000.00","500,000.00","Goa","RoC-Goa","Trading","172/1, DEUMOL SIRVOI, QUEPEM Goa INDIA 403705","Indian Non-Government Company"
"U55101GA2008PTC005544","10-01-2008","THEWLIS HOLIDAY HOMES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00",NA,"Goa","RoC-Goa","Trading","HOUSE NO 95,FURTO WADDO NERUL P.O. REIS MAGOS BARDEZ Goa INDIA 403114","Indian Non-Government Company"
"U55101GA2008PTC005548","14-01-2008","AQUATIC HOLIDAY HOMES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","100,000.00","Goa","RoC-Goa","Trading","172/1, PEACE VALLEY, DEUMOL, SIRVOI QUEPEM Goa INDIA 403705","Indian Non-Government Company"
"U55101GA2008PTC005552","15-01-2008","RUTTER HOSPITALITY SERVICES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00",NA,"Goa","RoC-Goa","Trading","VILLA SOL AREIA, NEAR HIGHLAND BEACH RESORT SEQUEIRA VADDO CANDOLIM Goa INDIA 403515","Indian Non-Government Company"
"U55101GA2008PTC005553","15-01-2008","WHITWORTH AND FISHER LEISURE RESORTS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00",NA,"Goa","RoC-Goa","Trading","1, PLAZA MARIA LILIA, BEHIND ST. ALEX CHURCH, NAIKA VADDO CALANGUTE Goa INDIA 403516","Indian Non-Government Company"
"U55101GA2008PTC005558","16-01-2008","KROPALLI RESORTS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00",NA,"Goa","RoC-Goa","Trading","555/3 OPP. DIPTY'S BAR N RESTAURANT VAGATOR BARDEZ GOA VAGATOR Goa INDIA 403509","Indian Non-Government Company"
"U55101GA2008PTC005563","21-01-2008","RUBLEVKA HOTEL AND RESTAURANT PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Goa","RoC-Goa","Trading","H. NO.462(2), DABHOL WADDO, CHAPORA Goa INDIA 403509","Indian Non-Government Company"
"U55101GA2008PTC005566","24-01-2008","ARDOUR HOLIDAY HOMES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","4,100,000.00","4,011,100.00","Goa","RoC-Goa","Trading","172/1, PEACE VALLEY, DEUMOL, SIRVOI QUEPEM Goa INDIA 403705","Indian Non-Government Company"
"U55101GA2008PTC005567","28-01-2008","AKAR ANNE HOLIDAY HOMES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","8,100,000.00","5,171,400.00","Goa","RoC-Goa","Trading","HOUSE NO.349/C, SONARWADO, VERLA,PARRA, BARDEZ Goa INDIA 403510","Indian Non-Government Company"
"U55101GA2008PTC005570","7-02-2008","JEROBOAM HOSPITALITY SERVICES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00",NA,"Goa","RoC-Goa","Trading","T-4, JAIRAM COMPLEX NEUGI NAGAR, MALA PANAJI Goa INDIA 403001","Indian Non-Government Company"
"U55101GA2008PTC005572","7-02-2008","COOPER RESORTS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","200,000.00","107,300.00","Goa","RoC-Goa","Trading","G01-MARIANO GRACINDA RESORT BISHOP ALEX DIAS ROAD, NAIKA VADDO CALANGUTE Goa INDIA 403516","Indian Non-Government Company"
"U55101GA2008PTC005590","12-02-2008","EAMON HOLIDAY APARTMENTS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00",NA,"Goa","RoC-Goa","Trading","FLAT BG3 PASH BEACH ARCADE, BEACH ROAD BENAULIM Goa INDIA 403716","Indian Non-Government Company"
"U55101GA2008PTC005592","13-02-2008","TUBANCHU HOSPITALITY SERVICES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","200,000.00","175,640.00","Goa","RoC-Goa","Trading","H. No. 439A, Mobor Beach Resort, Cavelossim, Salcete Cavelossim Goa INDIA 403731","Indian Non-Government Company"
"U55101GA2008PTC005596","13-02-2008","ROYAL NOMADS SUN RETREATS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","15,500,000.00",NA,"Goa","RoC-Goa","Trading","H.NO.566/2-N, VILLA VIOLETA BADEM ASSAGAO Goa INDIA 403509","Indian Non-Government Company"
"U55101GA2008PTC005598","14-02-2008","ASHIMA GOA GUEST HOUSE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Goa","RoC-Goa","Trading","H.No. 2/23,C/o.MARYSE ALLEN, NEXT TO MARIA ROSA II NEAR DON BOSCO SCHOOL, NAIKA VADDO, CALANGUTE Goa INDIA 403516","Indian Non-Government Company"
"U55101GA2008PTC005599","14-02-2008","SUNNYS CHOICE HOLIDAY VILLAS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00",NA,"Goa","RoC-Goa","Trading","S-19, SECOND FLOOR APNA BAZAR MARGAO Goa INDIA 403601","Indian Non-Government Company"
"U55101GA2008PTC005601","14-02-2008","PRABHUDESAI HOTELS AND RESORTS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00",NA,"Goa","RoC-Goa","Trading","SHOP NO. 01 & 02, NAGARSEKAR BUILDING, CHAWDI CANACONA Goa INDIA 403702","Indian Non-Government Company"
"U55101GA2008PTC005611","18-02-2008","DUDHSAGAR RETREATS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00",NA,"Goa","RoC-Goa","Trading","2nd Floor, Bella Vista Apts., Luis Miranda Road Margao Goa INDIA 403601","Indian Non-Government Company"
"U55101GA2008PTC005622","22-02-2008","MULLIGAN GUEST HOUSE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Goa","RoC-Goa","Trading","H. NO. 148, BAIRO ALTO ASSAGAO BARDEZ GOA MAPUSA Goa INDIA 403507","Indian Non-Government Company"
"U55101GA2008PTC005623","22-02-2008","CENTAUREA HOLIDAY HOMES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","100,000.00","Goa","RoC-Goa","Trading","172/1, DEUMOL SIRVOI, QUEPEM Goa INDIA 403705","Indian Non-Government Company"
"U55101GA2008PTC005624","22-02-2008","CELSIA HOLIDAY HOMES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","100,000.00","Goa","RoC-Goa","Trading","172/1, DEUMOL SIRVOI, QUEPEM Goa INDIA 403705","Indian Non-Government Company"
